"wd_id","wd_id_new","population","name_ar","name_bn","name_de","name_en","name_es","name_fr","name_el","name_hi","name_hu","name_id","name_it","name_ja","name_ko","name_nl","name_pl","name_pt","name_ru","name_sv","name_tr","name_vi","name_zh"
"Q43106","","","نهر زمبيزي","","Sambesi","Zambezi River","Río Zambeze","Zambèze","Ζαμβέζης","जेम्बेजी नदी","Zambézi","Sungai Zambezi","Zambesi","ザンベジ川","잠베지 강","Zambezi","Zambezi","Rio Zambeze","Замбези","Zambezi","Zambezi","Zambezi","赞比西河"
"Q40855","","","دنيبر","","Dnepr","Dnieper River","Río Dniéper","Dniepr","Δνείπερος","नीपर","Dnyeper","Sungai Dnieper","Dnepr","ドニエプル川","드네프르 강","Dnjepr","Dniepr","Rio Dniepre","Днепр","Dnepr","Dinyeper","Sông Dnepr","第聂伯河"
"Q1497","","","نهر مسيسيبي","মিসিসিপি নদী","Mississippi","Mississippi River","Río Misisipi","Mississippi","Ποταμός Μισσισσιππής","मिसिसिप्पी नदी","Mississippi","Sungai Mississippi","Mississippi","ミシシッピ川","미시시피 강","Mississippi","Missisipi","Rio Mississippi","Миссисипи","Mississippifloden","Mississippi Nehri","Sông Mississippi","密西西比河"
"Q45403","","","نهر براهمابوترا","ব্রহ্মপুত্র নদ","Brahmaputra","Brahmaputra River","Brahmaputra","Brahmapoutre","Βραχμαπούτρας","ब्रह्मपुत्र नदी","Brahmaputra","Sungai Brahmaputra","Brahmaputra","ブラマプトラ川","브라마푸트라 강","Brahmaputra","Brahmaputra","Rio Bramaputra","Брахмапутра","Brahmaputra","Brahmaputra Nehri","Brahmaputra","布拉马普特拉河"
"Q1644","","","إلبه","","Elbe","Elbe","río Elba","Elbe","Έλβας","","Elba","Elbe","Elba","エルベ川","엘베 강","Elbe","Łaba","Rio Elba","Эльба","Elbe","Elbe Nehri","Elbe","易北河"
"Q82812","","","","","Suchona","Sukhona River","Río Sújona","Soukhona","","","Szuhona","","Suchona","スホナ川","","Soechona","Suchona","","Сухона","","","","蘇霍納河"
"Q171675","","","نهر ستلج","শতদ্রু","Satluj","Sutlej","Río Sutlej","Sutlej","Ζάραδρος","सतलुज नदी","Szatledzs","","Sutlej","サトレジ川","수틀레지 강","Sutlej","Satledź","Rio Sutlej","Сатледж","Sutlej","Satlec Nehri","Sutlej","象泉河"
"Q80240","","","نهر الأورال","ইউরাল নদী","Ural","Ural River","Ural","Oural","Ποταμός Ουράλης","यूराल नदी","Urál","Sungai Ural","Ural","ウラル川","우랄 강","Oeral","Ural","Rio Ural","Урал","Uralfloden","Ural Nehri","Sông Ural","乌拉尔河"
"Q180558","","","","","Bafing","Bafing River","Río Bafing","Bafing","","","Bafing","","Bafing","バフィン川","","Bafing","Bafing","","","","","","巴芬河"
"Q1653","","","دانوب","দানিউব নদী","Donau","Danube","Danubio","Danube","Δούναβης","डैन्यूब नदी","Duna","Sungai Donau","Danubio","ドナウ川","도나우 강","Donau","Dunaj","Rio Danúbio","Дунай","Donau","Tuna","Sông Donau","多瑙河"
"Q2251","","","نهر كولومبيا","কলম্বিয়া নদী","Columbia River","Columbia River","Río Columbia","Columbia","","","Columbia","Sungai Columbia","Columbia","コロンビア川","컬럼비아 강","Columbia","Kolumbia","Rio Columbia","Колумбия","Columbiafloden","Kolumbiya Nehri","Sông Columbia","哥倫比亞河"
"Q188773","","","نهر أوكافانغو","","Okavango","Okavango River","Okavango","Okavango","Οκαβάνγκο","ओकावंगो नदी","Okavango","","Okavango","オカヴァンゴ川","오카방고 강","Okavango","Okawango","Rio Cubango","Окаванго","Okavango","Okavango Nehri","","奥卡万戈河"
"Q3392","","","نهر النيل","নীলনদ","Nil","Nile","Nilo","Nil","Νείλος","नील नदी","Nílus","Sungai Nil","Nilo","ナイル川","나일 강","Nijl","Nil","Rio Nilo","Нил","Nilen","Nil","Sông Nin","尼罗河"
"Q3292","","","","নেলসন নদী","Nelson River","Nelson River","Nelson","fleuve Nelson","","","","","Nelson","ネルソン川","넬슨 강","Nelson","Nelson","Rio Nelson","Нельсон","Nelsonfloden","","Sông Nelson","納爾遜河"
"Q191314","","","نهر جودافاري","গোদাবরী নদী","Godavari","Godavari River","Río Godavari","Godâvarî","Γκοντάβαρι ποταμός","गोदावरी नदी","Godávári","Godavari","Godavari","ゴーダーヴァリ川","고다바리 강","Godavari","Godawari","Rio Godavari","Годавари","Godavari","Godavari Nehri","Godavari","哥达瓦里河"
"Q192415","","","نهر فولتا","ভোল্টা নদী","Volta","Volta River","Río Volta","Volta","Βόλτα","वोल्टा नदी","Volta","","Volta","ヴォルタ川","볼타 강","Volta","Wolta","Rio Volta","Вольта","Volta","Volta Nehri","Sông Volta","沃尔特河"
"Q3411","","","نهر ماكينزي","ম্যাকেঞ্জি নদী","Mackenzie River","Mackenzie River","Río Mackenzie","fleuve Mackenzie","Ποταμός Μακένζι","मैकेन्ज़ी नदी","Mackenzie","Sungai Mackenzie","Mackenzie","マッケンジー川","매켄지 강","Mackenzie","Mackenzie","Rio Mackenzie","Маккензи","Mackenziefloden","Mackenzie Nehri","Sông Mackenzie","馬更些河"
"Q204040","","","","","Mur","Mur","Río Mura","Mur","Μούρα","","Mura","","Mura","ムール川","무어 강","Mur","Mura","Rio Mur","Мура","Mura","Mora","","穆爾河"
"Q193499","","","نهر كريشنا","কৃষ্ণা নদী","Krishna","Krishna River","Río Krishná","Krishnâ","Κρίσνα","कृष्णा नदी","Krisna","Sungai Krishna","Krishna","クリシュナ川","크리슈나 강","Krishna","Kryszna","Rio Krishna","Кришна","Krishnafloden","Krişna Nehri","Sông Krishna","奎師那河"
"Q3503","","","نهر الكونغو","কঙ্গো নদী","Kongo","Congo River","río Congo","Congo","Κονγκό","कांगो नदी","Kongó","Sungai Kongo","Congo","コンゴ川","콩고 강","Kongo","Kongo","Rio Congo","Конго","Kongofloden","Kongo Nehri","Sông Congo","刚果河"
"Q205428","","","نهرسيمليكي","","Semliki","Semliki River","Río Semliki","Semliki","","","Semliki","","Semliki","セムリキ川","","Semliki River","Semliki","","Семлики","Semliki","","","塞姆利基河"
"Q204806","","","نهر بنوي","","Benue","Benue","Río Benue","Bénoué","","","Benue","","Benue","ベヌエ川","베누에 강","Benue","Benue","Rio Benue","Бенуэ","Benue","Benue","Sông Benue","貝努埃河"
"Q214535","","","","","Glomma","Glomma","Río Glomma","Glomma","","","Glomma","","Glomma","グロンマ川","글로마 강","Glomma","Glomma","Rio Glomma","Гломма","Glomma","Glomma Nehri","","格羅馬河"
"Q206850","","","النهر الأحمر","রেড নদী","Roter Fluss","Red River","Río Rojo","fleuve Rouge","Ερυθρός Ποταμός","","Vörös-folyó","","Fiume Rosso","紅河","홍 강","Rode Rivier","Rzeka Czerwona","Rio Vermelho","Хонгха","Röda floden","Kızıl Nehir","Sông Hồng","红河"
"Q3542","","","نهر النيجر","নাইজার নদী","Niger","Niger River","Níger","Niger","Νίγηρας ποταμός","नाइजर नदी","Niger","Sungai Niger","Niger","ニジェール川","나이저 강","Niger","Niger","Rio Níger","Нигер","Niger","Nijer Nehri","Sông Niger","尼日尔河"
"Q216627","","","","","Dalälven","Dalälven","Río Dal","Dalälven","","","","","Dalälven","","달라벤 강","Dalälven","Dalälven","Dalälven","Далэльвен","Dalälven","Dalälven","","達爾河"
"Q214779","","","كيميوكي","","Kemijoki","Kemijoki","Río Kemi","Kemijoki","","","Kemijoki","","Kemijoki","ケミ川","케미 강","Kemijoki","Kemijoki","Kemijoki","Кемийоки","Kemi älv","","","凱米河"
"Q214748","","","جوتا","","Göta älv","Göta älv","Río Göta","Göta älv","","","Göta-folyó","","Göta älv","イェータ川","예타 강","Göta älv","Göta älv","Göta älv","Гёта-Эльв","Göta älv","Göta älv","Sông Göta","约塔河"
"Q3783","","","نهر الأمازون","আমাজন নদী","Amazonas","Amazon","Amazonas","Amazone","Αμαζόνιος","अमेज़न नदी","Amazonas","Sungai Amazon","Rio delle Amazzoni","アマゾン川","아마존 강","Amazone","Amazonka","Amazonas","Амазонка","Amazonfloden","Amazon Nehri","Sông Amazon","亚马逊河"
"Q270627","","","","","Río Colorado","Colorado River","Colorado","Colorado","Κολοράδο","","Colorado","Sungai Colorado","Colorado","コロラド川","","Colorado","Colorado","Rio Colorado","Рио-Колорадо","","Colorado Nehri","","科罗拉多河"
"Q284495","","","","","Teslin River","Teslin River","Río Telsin","Teslin","","","","","","","","","Teslin River","","Теслин","Teslin River","","","特斯林河"
"Q280696","","","","","Finlay River","Finlay River","Finlay","Finlay River","","","Finlay","","Finlay","フィンレイ川","","Finlay River","","Rio Finlay","Финлей","Finlay River","","","芬利河"
"Q269710","","","","","Fraser River","Fraser River","Fraser","fleuve Fraser","","","Fraser-folyó","","Fraser","フレーザー川","프레이저 강","Fraser","Fraser","Rio Fraser","Фрейзер","Fraserfloden","","","弗雷澤河"
"Q5089","","","نهر الغانج","গঙ্গা নদী","Ganges","Ganges","Ganges","Gange","Γάγγης","गंगा नदी","Gangesz","Sungai Gangga","Gange","ガンジス川","갠지스 강","Ganges","Ganges","Rio Ganges","Ганг","Ganges","Ganj Nehri","Sông Hằng","恒河"
"Q5413","","","يانغتسي","ইয়াং চি কিয়াং","Jangtsekiang","Yangtze","Yangtsé","Yangzi Jiang","Γιανγκτσέ","यांग्त्सीक्यांग","Jangce","Sungai Panjang","Fiume Azzurro","長江","창 강","Jangtsekiang","Jangcy","Rio Yangtzé","Янцзы","Yangtze","Yangtze","Trường Giang","长江"
"Q385342","","","","","Río Salado del Oeste","Desaguadero River","Río Desaguadero","Río Desaguadero","Ποταμός Ντεσαγουαδέρο","","","","","デサグアデーロ川","","Desaguadero River","Salado","","Десагуадеро","","","","德薩瓜德羅河"
"Q386331","","","","","Rio Grande","Grande River","Río Grande","Rio Grande","","","","","Rio Grande","","","Rio Grande","Rio Grande","Rio Grande","Риу-Гранди","Grande River","","","格蘭德河"
"Q483159","","","سيحون","","Syrdarja","Syr Darya","Río Sir Daria","Syr-Daria","Συρ Ντάρια","सिर दरिया","Szir-darja","Sungai Syr Darya","Syr Darya","シルダリヤ川","시르다리야 강","Syr Darja","Syr-daria","Rio Sir Dária","Сырдарья","Syr-Darja","Seyhun","Syr Darya","锡尔河"
"Q5419","","","نهر ميزوري","","Missouri","Missouri River","Misuri","Missouri","Μιζούρι","मिसोरी नदी","Missouri","Sungai Missouri","Missouri","ミズーリ川","미주리 강","Missouri","Missouri","Rio Missouri","Миссури","Missourifloden","Missouri Irmağı","Sông Missouri","密苏里河"
"Q6862","","","نهر آمور","আমুর নদী","Amur","Amur","Amur","Amour","Αμούρ ποταμός","अमूर नदी","Amur","Sungai Amur","Amur","アムール川","아무르 강","Amoer","Amur","Rio Amur","Амур","Amur","Amur Nehri","Amur","黑龙江"
"Q7348","","","نهر السند","সিন্ধু নদ","Indus","Indus River","Indo","Indus","Ινδός ποταμός","सिन्धु नदी","Indus","Sungai Indus","Indo","インダス川","인더스 강","Indus","Indus","Rio Indo","Инд","Indus","İndus Nehri","Sông Ấn","印度河"
"Q651195","","","","","Naryn","Naryn River","Río Naryn","Naryn","","नारीन नदी","","","Naryn","ナルイン川","나린 강","Naryn","Naryn","Rio Naryn","Нарын","Naryn","Narın Nehri","","納倫河"
"Q686021","","","","","Allegheny River","Allegheny River","Río Allegheny","Allegheny","","","","","Allegheny","アレゲニー川","앨러게니 강","Allegheny","Allegheny","Rio Allegheny","Аллегейни","Alleghenyfloden","","","阿勒格尼河"
"Q809666","","","","","Barwon River","Barwon River","","Barwon","","","","","","","","Barwon","","","","","","","巴旺河"
"Q776155","","","","","Rio Paranaíba","Paranaíba River","Río Paranaíba","Rio Paranaíba","","","","","Paranaíba","","","Paranaíba","Paranaiba","Rio Paranaíba","Паранаиба","Rio Paranaíba","","","巴拉那伊巴河"
"Q753897","","","نهر عطبرة","","Atbara","Atbarah River","Río Atbara","Atbara","","","Atbara","","Atbara","アトバラ川","","Atbarah","Atbara","Rio Atbara","Атбара","Atbara","","","阿特巴拉河"
"Q7350","","","قناة بنما","পানামা খাল","Panamakanal","Panama Canal","Canal de Panamá","canal de Panama","Διώρυγα Παναμά","पनामा नहर","Panama-csatorna","Terusan Panama","Canale di Panama","パナマ運河","파나마 운하","Panamakanaal","Kanał Panamski","Canal do Panamá","Панамский канал","Panamakanalen","Panama Kanalı","Kênh đào Panama","巴拿马运河"
"Q859934","","","","","Bija","Biya River","Río Biya","Biia","","बिया नदी","Bija","","Bija","ビヤ川","비야 강","Bieja","Bija","","Бия","","Biy","","比亞河"
"Q838143","","","","","Gila River","Gila River","Río Gila","rivière Gila","","","","","Gila","ヒラ川","","Gila","Gila River","Rio Gila","Хила","Gilafloden","","","希拉河"
"Q8319","","","نهر أركنساس","আরকানস’ নদী","Arkansas River","Arkansas River","Arkansas","Arkansas","Αρκάνσας","अरकंसास नदी","Arkansas","","Arkansas","アーカンザス川","아칸소 강","Arkansas","Arkansas","Rio Arkansas","Арканзас","Arkansas River","","Sông Arkansas","阿肯色河"
"Q903306","","","","","Brazos River","Brazos River","Río Brazos","Brazos","","","","","Brazos","ブラゾス川","브래저스 강","Brazos","Brazos","Rio Brazos","Бразос","Brazos River","","","布拉索斯河"
"Q916349","","","","","Rio Guaporé","Guaporé River","Río Iténez","Río Guaporé","","","","","Guaporé","グアポレ川","","Guaporé","Guaporé","Rio Guaporé","Гуапоре","Guaporéfloden","Guaporé Nehri","Sông Guaporé","瓜波雷河"
"Q882739","","","النيل الأزرق","","Blauer Nil","Blue Nile","Río Nilo Azul","Nil Bleu","Γαλάζιος Νείλος","नीली नील","Kék-Nílus","","Nilo Azzurro","青ナイル川","청나일 강","Blauwe Nijl","Nil Błękitny","Nilo Azul","Голубой Нил","Blå Nilen","Mavi Nil","Sông Nin Xanh","青尼罗河"
"Q8493","","","جيحون","আমু দরিয়া","Amudarja","Amu Darya","Amu Daria","Amou-Daria","Αμού Ντάρια","आमू दरिया","Amu-darja","Sungai Amu Darya","Amu Darya","アムダリヤ川","아무다리야 강","Amu Darja","Amu-daria","Amu Dária","Амударья","Amu-Darja","Ceyhun","Amu Darya","阿姆河"
"Q8510","","","نهر هلمند","","Hilmend","Helmand River","Helmand","Helmand","Χέλμαντ ποταμός","हेलमंद नदी","Hilmend","","Helmand","ヘルマンド川","헬만드 강","Helmand","Helmand","Rio Helmand","Гильменд","","","Sông Helmand","赫爾曼德河"
"Q955354","","","","","Río Chubut","Chubut River","Río Chubut","Río Chubut","","","","","Chubut","チュブ川","","Chubut River","Chubut","Rio Chubut","Чубут","Chubutfloden","","","丘布特河"
"Q1046685","","","","","Gan Jiang","Gan River","Río Gan","Gan","","","","","Gan","カン江","간장 강","Gan River","Gan Jiang","","Гань","Ganfloden","Gan Nehri","Sông Cám","赣江"
"Q26433","","","","","Wiljui","Vilyuy River","Viliui","Viliouï","","","Viljuj","Sungai Vilyuy","Viljuj","ヴィリュイ川","빌류이 강","Viljoej","Wiluj","Rio Vilyuy","Вилюй","Viljuj","","Vilyuy","維柳伊河"
"Q26390","","","","","Anadyr","Anadyr River","Anádir","Anadyr","","","Anadir","Sungai Anadyr","Anadyr'","アナディリ川","","Anadyr","Anadyr","","Анадырь","","","Sông Anadyr","阿纳德尔河"
"Q1112393","","","","","","Bahr el Zeraf","","Bahr el-Zeraf","","","","","","","","","","","","","Zürafa Nehri","","宰拉夫河"
"Q1048219","","","نهر وايكاتو","","Waikato River","Waikato River","Río Waikato","Waikato","","वायकाटो नदी","Waikato","Sungai Waikato","Waikato","ワイカト川","와이카토 강","Waikato","Waikato","","Уаикато","Waikatofloden","","","怀卡托河"
"Q1068297","","","","","Chattahoochee River","Chattahoochee River","Río Chattahoochee","Chattahoochee","","","","","Chattahoochee","チャタフーチー川","","Chattahoochee River","Chattahoochee","Rio Chattahoochee","Чаттахучи","Chattahoocheefloden","","","查特胡奇河"
"Q1075393","","","","","Dadu He","Dadu River","Río Dadu","Dadu","","","","Sungai Dadu","Dadu","大渡河","다두허","Dadu","","","Даду","Dadu He","Dadu Nehri","Sông Đại Độ","大渡河"
"Q79082","","","نهر كاما","","Kama","Kama River","Kama","Kama","","कामा नदी","Káma","Sungai Kama","Kama","カマ川","카마 강","Kama","Kama","Rio Kama","Кама","Kama","","Sông Kama","卡馬河"
"Q60974","","","نهر أوتاوا","","Ottawa River","Ottawa River","Río Ottawa","rivière des Outaouais","","ओटावा नदी","","","Ottawa River","オタワ川","오타와 강","Ottawa","Ottawa","Rio Ottawa","Оттава","Ottawafloden","","Sông Ottawa","渥太華河"
"Q1131444","","","","","Copper River","Copper River","Río Copper","Copper","","","","","Copper","","","Copper River","","","Коппер","","Copper Nehri","","銅河流域"
"Q1256528","","","الفولتا الأسود","","","Black Volta","Río Volta Negro","Volta Noire","","","","","Volta Nero","黒ヴォルタ","","Zwarte Volta","Wolta Czarna","Rio Volta Negro","Чёрная Вольта","Mouhoun","Siyah Volta Nehri","","黑沃爾特河"
"Q93360","","","نهر بيو بيو","","Río Bío Bío","Bío Bío River","Río Biobío","Río Biobío","","बिओबिओ नदी","","Sungai Biobío","Bío Bío","ビオビオ川","","Río Biobío","Biobío","Rio Biobío","Био-Био","Río Bio-Bío","Bío-Bío Nehri","Biobío","比奥比奥河"
"Q1259188","","","","","","White Volta","Río Volta Blanco","Volta Blanche","","","","","Volta Bianco","白ヴォルタ","","Witte Volta","Wolta Biała","Rio Volta Branco","Белая Вольта","Nakambe","Beyaz Volta Nehri","","白沃爾特河"
"Q1468689","","","نهر كوكو","","Río Coco","Coco River","Coco","Río Coco","Ποταμός Κόκο","","","","Río Coco","ココ川","","Coco","Coco","Rio Coco","Коко","Río Coco","","","科科河"
