"wd_id","wd_id_new","population","name_ar","name_bn","name_de","name_en","name_es","name_fr","name_el","name_hi","name_hu","name_id","name_it","name_ja","name_ko","name_nl","name_pl","name_pt","name_ru","name_sv","name_tr","name_vi","name_zh"
"Q1540136","","","خزان Gouin","","Gouin-Stausee","Gouin Reservoir","Embalse Gouin","réservoir Gouin","","","","","Bacino Gouin","","","Gouin Reservoir","","","","Réservoir Gouin","","","古安水庫"
"Q1640519","","","منخفض الثرثار","","Tharthar-See","Lake Tharthar","Lago Tharthar","lac-réservoir du Thartar","","","","","Buhayrat ath Thartar","","","Lake Tharthar","","Lago Tharthar","Тартар","","","Hồ Tharthar","塞尔萨尔湖"
"Q2668029","","","هور الحمّار","","","Lake Hammar","Lago Hammar","Al-hammar","","","","","","ハンマール湖","","","","","Эль-Хаммар","","Hamar Gölü","",""
"Q812997","","","","","Bear Lake","Bear Lake","Lago del Oso","lac Bear","","","","","","ベアー湖","","Bear Lake","","","Бэр","","","",""
"Q1774474","","","","","","","","","","","","","lago Bol'šoe Morskoe","","","Bolsjoe Morskoe ozero","","","Большое Морское озеро","","","",""
"Q3518981","","","","","","Teshekpuk Lake","","Teshekpuk Lake","","","","","","","","","","","Тешекпук","","","",""
"Q2007652","","","بحيرة الرزازة","","Razzaza-See","Lake Milh","Lago Razzaza","","","","","","","ミル湖","","","","","Эль-Мильх","","","",""
"Q4539001","","","","","","","","","","","","","","","","","","","Яррото 2-е","","","",""
"Q4538999","","","","","","","","","","","","","","","","","","","Яррото 1-е","","","",""
"Q4492006","","","","","","Fort Peck Lake","","","","","","","","","","","","","Форт-Пек","","","",""
"Q1391737","","","","","Baker Lake","Baker Lake","Lago Baker","lac Baker","","","","","","ベイカー湖","","Baker Lake","","Lago Baker","Бейкер","","","",""
"Q5605LL","","","","","","","","","","","","","","","","","","","","","","",""
"Q3215037","","","","","Malheur Lake","Malheur Lake","","lac Malheur","","","","","","","","","","","","","","",""
"Q7359166","","","","","","Scott Lake","","Scott Lake","","","","","","","","","","","","","","",""
"Q1339170","","","","","Owasco Lake","Owasco Lake","","Owasco Lake","","","","","lago Owasco","オワスコ湖","","Owasco Lake","","","","","","",""
"Q1335725","","","","","Keuka Lake","Keuka Lake","","lac Keuka","","","","","Lago Keuka","キューカ湖","","Keuka Lake","","","","","","",""
"Q1309664","","","","","Goose Lake","Goose Lake","Lago Goose","Goose Lake","","","","","","グース湖","","Goose Lake","","","","","","",""
"Q1032768","","","","","Canandaigua Lake","Canandaigua Lake","","lac Canandaigua","","","","","lago Canandaigua","カナデーグア湖","","Canandaigua Lake","","","","","","",""
"Q6859416","","","","","","Millerton Lake","","Millerton Lake","","","","","","","","Millerton Lake","","Reservatório Millerton","","","","",""
"Q280135","","","","","Arrow Lake","Arrow Lakes","Lagos Arrow","lacs Arrow","","","","","Laghi Arrow","アロー湖","","Arrow Lakes","","Lago Arrow","","","","",""
"Q1812063","","","بحيرة ليتش، والكر","","Leech Lake","Leech Lake","Lago Leech","lac Leech","","","","","","リーチ湖","","Leechmeer","","","Лич-Лейк","Leech Lake","","",""
"Q4244492","","","","","","Siletiteniz","","","","","","","","","","","","","Селетытениз","Siletitengiz Köli","","",""
"Q1345130","","","","","Koitere","Koitere","","Koitere","","","","","","","","Koitere","","","Койтере","Koitere","","",""
"Q1329423","","","","","Réservoir Baskatong","Baskatong Reservoir","","réservoir Baskatong","","","","","","","","","","","Баскатонг","Réservoir Baskatong","","",""
"Q979922","","","","","Lac Saint-Jean","Lac Saint-Jean","Lago Saint-Jean","lac Saint-Jean","","","","","lago Saint-Jean","サンジャン湖","","Lac Saint-Jean","Saint-Jean","","Сен-Жан","Lac Saint-Jean","","",""
"Q179505","","","","","Island Lake","Island Lake","Lago Island","lac Island","","","","","lago Island","","","Island Lake","","","Айленд","Island Lake","","",""
"Q31845950","","","","","","","","","","","","","","","","","","","","Hongze Hu","","",""
"Q21837060","","","","","","","","","","","","","","","","","","","","Laguna Mar Chiquita","","",""
"Q7334058","","","","","Rikkavesi","Rikkavesi","","","","","","","","","","","","","","Rikkavesi","","",""
"Q22617464","","","","","","","","lac Awapakamich","","","","","","","","","","","","Lac Awapakamich","","",""
"Q7375301","","","","","","Split Lake","","Split Lake","","","","","","","","","","","","Split Lake","","",""
"Q3215670","","","","","Lac des Mille Lacs","Lac des Mille Lacs","","lac des Mille Lacs","","","","","","","","Lac des Mille Lacs","","","","Lac des Mille Lacs","","",""
"Q3215083","","","","","Lac Naococane","Lake Naococane","","lac Naococane","","","","","","","","","","","","Lac Naococane","","",""
"Q3215164","","","","","","Lake Rossignol","","lac Rossignol","","","","","","","","","","","","Lake Rossignol","","",""
"Q2179011","","","","","Réservoir La Grande 3","Réservoir La Grande 3","","réservoir La Grande 3","","","","","","","","","","","","Réservoir La Grande 3","","",""
"Q967775","","","","","Williston Lake","Williston Lake","Lago Williston","lac Williston","","","Williston-tó","","lago Williston","","","Williston Lake","","Lago Williston","Уиллистон","Williston Lake","","",""
"Q283793","","","","","Teslin Lake","Teslin Lake","","lac Teslin","","","","","","","","","","Lago Teslin","Теслин","Teslin Lake","","",""
"Q1427364","","","","","Flathead Lake","Flathead Lake","Lago Flathead","lac Flathead","","","","","lago Flathead","フラットヘッド湖","플랫헤드 호","Flathead Lake","","","Флатхед","Flathead Lake","Flathead Gölü","Hồ Flathead",""
"Q4121","","","بحيرة آيسل","","IJsselmeer","IJsselmeer","Ĳsselmeer","IJsselmeer","","","","IJsselmeer","IJsselmeer","アイセル湖","에이설 호","IJsselmeer","IJsselmeer","IJsselmeer","Эйсселмер","IJsselmeer","IJsselmeer","","艾瑟爾湖"
"Q68467","","","بحيرة شامبلين","","Lake Champlain","Lake Champlain","Lago Champlain","lac Champlain","","","","Danau Champlain","lago Champlain","シャンプレーン湖","챔플레인 호","Champlainmeer","Champlain","Lago Champlain","Шамплейн","Champlainsjön","Champlain Gölü","","尚普蘭湖"
"Q81239","","","بحيرة عسل","আসাল হ্রদ","Assalsee","Lake Assal","Lago Assal","lac Assal","Λίμνη Ασσάλ","","","","lago Assal","アッサル湖","아살 호","Assalmeer","Asal","Lago Assal","Ассаль","Assalsjön","Asal Gölü","","阿萨勒湖"
"Q188195","","","بحيرة فاترن","","Vättern","Vättern","Lago Vättern","Vättern","Βέτερν","","Vättern-tó","Danau Vättern","Vättern","ヴェッテルン湖","베테른 호","Vättermeer","Wetter","Lago Vättern","Веттерн","Vättern","Vättern Gölü","","韋特恩湖"
"Q1062","","","بحيرة أونتاريو","","Ontariosee","Lake Ontario","Ontario","lac Ontario","Λίμνη Οντάριο","ओण्टारियो झील","Ontario-tó","Danau Ontario","lago Ontario","オンタリオ湖","온타리오 호","Ontariomeer","Ontario","Lago Ontário","Онтарио","Ontariosjön","Ontario Gölü","Hồ Ontario","安大略湖"
"Q203137","","","","","Inarijärvi","Lake Inari","Lago Inari","lac Inari","","","","Danau Inari","Inari","イナリ湖","","Inarimeer","Inari","Lago Inari","Инари","Enare träsk","İnari gölü","","伊納里湖"
"Q202905","","","بحيرة أوكي تشوبي","","Okeechobeesee","Lake Okeechobee","Lago Okeechobee","lac Okeechobee","","","","","lago Okeechobee","オキーチョビー湖","","Okeechobeemeer","Okeechobee","Lago Okeechobee","Окичоби","Lake Okeechobee","Okeechobee Gölü","","奧基喬比湖"
"Q1066","","","بحيرة سوبيريور","সুপিরিয়র হ্রদ","Oberer See","Lake Superior","Lago Superior","lac Supérieur","λίμνη Σουπίριορ","सुपीरियर झील","Felső-tó","Danau Superior","lago Superiore","スペリオル湖","슈피리어 호","Bovenmeer","Jezioro Górne","Lago Superior","Верхнее","Övre sjön","Superior Gölü","Hồ Thượng","苏必利尔湖"
"Q1169","","","بحيرة ميشيغين","মিশিগান হ্রদ","Michigansee","Lake Michigan","Lago Míchigan","lac Michigan","Λίμνη Μίσιγκαν","मिशिगन झील","Michigan-tó","Danau Michigan","lago Michigan","ミシガン湖","미시간 호","Michiganmeer","Michigan","Lago Michigan","Мичиган","Michigansjön","Michigan Gölü","Hồ Michigan","密歇根湖"
"Q1383","","","بحيرة هرون","","Huronsee","Lake Huron","lago Hurón","lac Huron","Λίμνη Χιούρον","ह्यूरॉन झील","Huron-tó","Danau Huron","lago Huron","ヒューロン湖","휴런 호","Huronmeer","Huron","Lago Huron","Гурон","Huronsjön","Huron Gölü","Hồ Huron","休伦湖"
"Q211425","","","","","Hjälmaren","Hjälmaren","Hjälmaren","Hjälmaren","","","","","Hjälmaren","イェルマレン湖","옐마렌 호","Hjälmarmeer","Hjälmar","Lago Hjälmaren","Ельмарен","Hjälmaren","Hjälmaren Gölü","","耶爾馬倫湖"
"Q203462","","","","","Ilmensee","Lake Ilmen","Lago Ilmen","lac Ilmen","","","Ilmeny-tó","","lago Il'men'","イリメニ湖","일멘 호","Ilmenmeer","Ilmień","Lago Ilmen","Ильмень","Ilmen","İlmen Gölü","","伊爾門湖"
"Q211516","","","","","Võrtsjärv","Võrtsjärv","Võrtsjärv","lac Võrtsjärv","Βίρτσγιαρβ","","Võrts-tó","","lago di Võrtsjärv","","페르트스야르프","Võrtsjärv","Võrtsjärv","Lago Võrtsjärv","Выртсъярв","Võrtsjärv","Võrtsjärv","","沃爾茨湖"
"Q240398","","","","","Kowdosero","Lake Kovdozero","embalse de Kovdozero","lac Kovdozero","","","","","","","","Kovdozero","","","Ковдозеро","","","","科夫多澤羅湖"
"Q224872","","","","","Lake Winnipesaukee","Lake Winnipesaukee","Lago Winnipesaukee","lac Winnipesaukee","","","","","lago Winnipesaukee","ウィニペソーキ湖","","Lake Winnipesaukee","","Lago Winnipesaukee","Уиннипесоки","","","","温尼珀索基湖"
"Q3272","","","بحيرة وينيبيغ","","Winnipegsee","Lake Winnipeg","Lago Winnipeg","lac Winnipeg","Λίμνη Γουίνιπεγκ","","Winnipeg-tó","Danau Winnipeg","Winnipeg","ウィニペグ湖","위니펙 호","Winnipegmeer","Winnipeg","Lago Winnipeg","Виннипег","Winnipegsjön","Winnipeg Gölü","Hồ Winnipeg","溫尼伯湖"
"Q5492","","","بحيرة إري","","Eriesee","Lake Erie","Erie","lac Érié","Λίμνη Ήρι","ईरी झील","Erie-tó","Danau Erie","lago Erie","エリー湖","이리 호","Eriemeer","Erie","Lago Erie","Эри","Eriesjön","Erie Gölü","Hồ Erie","伊利湖"
"Q257416","","","","","Sarykamyschsee","Sarygamysh Lake","Lago Sariqamish","lac Sary Kamysh","","","","","Sarygamysh","サリカミシュ湖","","Sarygamysh Lake","Jezioro Sarykamyskie","","Сарыкамышское озеро","","Sarıkamış Gölü","","薩雷卡梅什湖"
"Q310547","","","","","Alakölsee","Lake Alakol","Lago Alakol","lac Alakol","","","","","lago Alakol","アラコル湖","","Lake Alakol","Ała-kol","","Алаколь","Alakol","Alagöl","","阿拉湖"
"Q272463","","","","","Athabascasee","Lake Athabasca","Lago Athabasca","lac Athabasca","","","Atabaszk-tó","","Athabasca","アサバスカ湖","","Athabascameer","Athabaska","Lago Athabasca","Атабаска","Athabascasjön","Athabasca Gölü","","阿薩巴斯卡湖"
"Q5505","","","بحيرة فيكتوريا","ভিক্টোরিয়া হ্রদ","Victoriasee","Lake Victoria","Victoria","lac Victoria","Βικτόρια","विक्टोरिया झील","Viktória-tó","Danau Victoria","lago Vittoria","ヴィクトリア湖","빅토리아 호","Victoriameer","Jezioro Wiktorii","Lago Vitória","Виктория","Victoriasjön","Victoria Gölü","Hồ Victoria","維多利亞湖"
"Q375029","","","","","Rybinsker Stausee","Rybinsk Reservoir","Embalse Rybinsk","réservoir de Rybinsk","","","","","Bacino di Rybinsk","ルイビンスク人造湖","","Stuwmeer van Rybinsk","Zbiornik Rybiński","","Рыбинское водохранилище","Rybinskreservoaren","Rıbinsk Baraj Gölü","","雷賓斯克水庫"
"Q504433","","","بحيرة مويرو","","Mwerusee","Lake Mweru","Lago Moero","lac Moero","","","Mweru-tó","","lago Mweru","ムウェル湖","므웨루 호","Mwerumeer","Mweru","Lago Mweru","Мверу","Mwerusjön","Mweru Gölü","","姆韦鲁湖"
"Q577148","","","","","Manyara-See","Lake Manyara","Lago Manyara","Lac Manyara","","","","","Lago Manyara","マニャラ湖","","Lake Manyara","Jezioro Manyara","","Маньяра","","","","曼雅拉湖"
"Q5513","","","بحيرة بايكال","বৈকাল হ্রদ","Baikalsee","Lake Baikal","Baikal","lac Baïkal","Βαϊκάλη","बयकाल झील","Bajkál-tó","Danau Baikal","lago Bajkal","バイカル湖","바이칼 호","Baikalmeer","Bajkał","Lago Baikal","Байкал","Bajkalsjön","Baykal Gölü","Hồ Baikal","贝加尔湖"
"Q719538","","","","","Kasba Lake","Kasba Lake","Lago Kasba","lac Kasba","","","","","","カスバ湖","","Kasba Lake","","","Касба","Kasba Lake","Kasba Gölü","","卡斯巴湖"
"Q629354","","","","","Storsjön","Storsjön","Storsjön","Storsjön","","","Storsjön","","Storsjön","","","Storsjön","Stor","Lago Storsjön","Стуршён","Storsjön","Storsjön Gölü","","斯圖爾湖"
"Q709323","","","","","Toposero","Lake Topozero","Lago Topozero","lac Topozero","","","","","lago Topozero","","","Topozero","Topoziero","","Топозеро","","","","托波澤羅湖"
"Q715788","","","","","Buir Nur","Buir Lake","Lago Buir","lac Buir","","","Bujr-tó","","Bujr nuur","ブイル湖","","Buir Lake","Bujr nuur","","Буйр-Нуур","","","","貝爾湖"
"Q673169","","","بحيرة بانغويلو","","Bangweulusee","Lake Bangweulu","Lago Bangweulu","lac Bangwelo","","","Bangweulu-tó","","lago Bangweulu","バングウェウル湖","","Bangweulumeer","Bangweulu","","Бангвеулу","Bangweulusjön","","","班韋烏盧湖"
"Q731761","","","","","Kulundasee","Lake Kulundinskoye","Lago Kulunda","lac de Koulounda","","","","","","","","Koeloendameer","Jezioro Kułundyńskie","","Кулундинское озеро","","Kulundin gölü","","庫倫達湖"
"Q753898","","","بحيرة أرخنتينو","","Lago Argentino","Argentino Lake","Argentino","lac Argentino","","","Argentino-tó","","lago Argentino","アルヘンティーノ湖","아르헨티노 호","Argentinomeer","Argentino","Lago Argentino","Архентино","Lago Argentino","Argentino Gölü","","阿根廷湖"
"Q761535","","","بحيرة بيراميد","","Pyramid Lake","Pyramid Lake","Lago Pirámide","Pyramid Lake","","","Pyramid Lake","","lago Pyramid","ピラミッド湖","피라미드 호","Pyramid Lake","Pyramid","","Пирамид","","","","金字塔湖"
"Q731175","","","","","Cayuga Lake","Cayuga Lake","","lac Cayuga","","","","","lago Cayuga","ケイユーガ湖","","Cayuga Lake","","Lago Cayuga","","","","","卡尤加湖"
"Q5525","","","بحيرة الدب العظيم","","Großer Bärensee","Great Bear Lake","Gran Lago del Oso","Grand lac de l'Ours","Μεγάλη Λίμνη των Άρκτων","","Nagy-Medve-tó","","Grande Lago degli Orsi","グレートベア湖","그레이트베어 호","Great Bear Lake","Wielkie Jezioro Niedźwiedzie","Grande Lago do Urso","Большое Медвежье озеро","Stora Björnsjön","Büyük Ayı Gölü","Hồ Gấu lớn","大熊湖"
"Q845868","","","","","Taimyrsee","Lake Taymyr","Lago Taimir","lac Taïmyr","","","","","lago Tajmyr","タイミル湖","","Tajmyrmeer","Tajmyr","","Таймыр","","","","泰梅爾湖"
"Q826464","","","بحيرة يانكيوي","","Lago Llanquihue","Llanquihue Lake","Lago Llanquihue","lac Llanquihue","Λίμνη Γιανκίουε","","","Danau Llanquihue","lago Llanquihue","ジャンキウェ湖","","Lago Llanquihue","Llanquihue","","Льянкиуэ","Lago de Llanquihue","","","延基韦湖"
"Q839287","","","","","","Nansi Lake","Lago Nansi","","","","","","","","","Nansi Lake","","","Наньсыху","Weishan Hu","","","微山湖"
"Q5539","","","بحيرة جريت سليف","","Großer Sklavensee","Great Slave Lake","Gran Lago del Esclavo","Grand lac des Esclaves","Μεγάλη Λίμνη των Σκλάβων","","Nagy-Rabszolga-tó","","Grande Lago degli Schiavi","グレートスレーブ湖","그레이트슬레이브 호","Great Slave Lake","Wielkie Jezioro Niewolnicze","Grande Lago do Escravo","Большое Невольничье озеро","Stora Slavsjön","Büyük Esir Gölü","Hồ Slave Lớn","大奴湖"
"Q5532","","","بحيرة مالاوي","মালাউই হ্রদ","Malawisee","Lake Malawi","Lago Malaui","lac Malawi","Λίμνη Νιάσα","मलावी झील","Nyasza-tó","Danau Malawi","lago Malawi","マラウイ湖","말라위 호","Malawimeer","Niasa","Lago Niassa","Малави","Malawisjön","Malavi Gölü","Hồ Malawi","马拉维湖"
"Q918713","","","","","Lago Viedma","Viedma Lake","Viedma","lac Viedma","Βιέδμα","","Viedma-tó","","lago Viedma","ビエドマ湖","비에드마 호","Viedmameer","Viedma","","Вьедма","Lago Viedma","Viedma Gölü","","别德马湖"
"Q923693","","","بحيرة يلوستون","","Yellowstone Lake","Yellowstone Lake","Lago Yellowstone","lac Yellowstone","","","","","lago Yellowstone","","옐로스톤 호","Yellowstonemeer","Yellowstone","","Йеллоустон","Yellowstonesjön","","","黃石湖"
"Q845891","","","","","Pielinen","Pielinen","Lago Pielinen","lac Pielinen","","","","","Pielinen","ピエリネン湖","","Pielinen","Pielinen","","Пиелинен","Pielisjärvi","","","皮耶利宁湖"
"Q859461","","","","","Big Trout Lake","Big Trout Lake","","lac Big Trout","","","","","","","","","","","Биг-Траут","Big Trout Lake","","","大特勞特湖"
"Q886010","","","","","Bluenose Lake","Bluenose Lake","","Bluenose Lake","","","","","","","","Bluenose Lake","","","Блуноз","Bluenose Lake","","","布盧諾斯湖"
"Q6383","","","بالاتون","","Balaton","Lake Balaton","Balaton","lac Balaton","Μπάλατον","","Balaton","Danau Balaton","Balaton","バラトン湖","벌러톤 호","Balatonmeer","Balaton","Lago Balaton","Балатон","Balaton","Balaton Gölü","Hồ Balaton","巴拉顿湖"
"Q6403","","","بحيرة ليمان","","Genfersee","Lake Geneva","Lemán","lac Léman","Λίμνη της Γενεύης","जेनेवा झील","Genfi-tó","Danau Jenewa","lago Lemano","レマン湖","레만 호","Meer van Genève","Jezioro Genewskie","Lago Léman","Женевское озеро","Genèvesjön","Cenevre Gölü","Hồ Genève","萊芒湖"
"Q965436","","","","","Iliamna Lake","Iliamna Lake","Lago Iliamna","lac Iliamna","","","Iliamna-tó","","","","","Iliamna Lake","Iliamna","","Илиамна","","","","伊利亞姆納湖"
"Q1108335","","","","","","","","","","","","","","","","Tsjoekotsje ozero","","","Чукочье озеро","","","","丘科奇耶湖"
"Q926100","","","خزان بروكوبوندو","","Brokopondo-Stausee","Brokopondo Reservoir","Embalse de Brokopondo","Brokopondo","","","","","lago di Brokopondo","","","Brokopondostuwmeer","Zbiornik Brokopondo","Albufeira de Brokopondo","Брокопондо","","","","布羅科蓬多水庫"
"Q1112986","","","","","Colville Lake","Colville Lake","Lago Colville","Colville Lake","","","","","","","","Colville Lake","","","Колвилл","Colville Lake","","","科爾維爾湖"
"Q953140","","","","","Weißer See","Lake Beloye","Lago Béloye","lac Beloïe","","","","","lago Bianco","ベロエ湖","","Belojemeer","Jezioro Białe","","Белое озеро","Beloje ozero","","","白湖"
"Q15288","","","بحيرة لادوغا","","Ladogasee","Lake Ladoga","Ládoga","lac Ladoga","Λάντογκα","लादोगा झील","Ladoga-tó","Danau Ladoga","lago Ladoga","ラドガ湖","라도가 호","Ladogameer","Ładoga","Lago Ladoga","Ладожское озеро","Ladoga","Ladoga Gölü","Hồ Ladoga","拉多加湖"
"Q19253","","","بحيرة بيبوس","","Peipussee","Lake Peipus","Peipus","lac Peïpous","Πέιπους","","Peipus-Pszkovi-tó","Danau Peipsi","lago dei Ciudi","ペイプシ湖","페이푸스 호","Peipusmeer","Pejpus","Lago Peipus","Псковско-Чудское озеро","Peipus","Peipus Gölü","Hồ Peipus","楚德湖"
"Q23883","","","البحر الميت","মৃত সাগর","Totes Meer","Dead Sea","Mar Muerto","mer Morte","Νεκρά θάλασσα","मृत सागर","Holt-tenger","Laut Mati","Mar Morto","死海","사해","Dode Zee","Morze Martwe","Mar Morto","Мёртвое море","Döda havet","Lut Gölü","Biển Chết","死海"
"Q1143935","","","","","Rukwasee","Rukwa Lake","Lago Rukwa","lac Rukwa","Λίμνη Ρούκουα","","Rukwa-tó","","lago Rukwa","ルクワ湖","","Rukwa Lake","Rukwa","","Руква","","","","魯夸湖"
"Q1115650","","","","","","Lake Ubinskoye","Ubinskoe","","","","","","","","","Oebinskoe","","","Убинское","","","","烏賓斯科耶湖"
"Q1262967","","","","","Dubawntsee","Dubawnt Lake","Lago Dubawnt","lac Dubawnt","","","","","lago Dubawnt","","","Dubawnt Lake","Dubawnt","","Дубонт","Dubawnt Lake","","","杜邦特湖"
"Q1144905","","","","","","Lake Pskov","","lac Pihkva järv","","","Pszkovi-tó","","","","프스콥스코예 호","Pskovskoe ozero","Jezioro Pskowskie","","Псковское озеро","Pskovsjön","","","普斯科夫湖"
"Q1247231","","","","","Oneida Lake","Oneida Lake","","lac Oneida","","","","","lago Oneida","オナイダ湖","","Oneida Lake","","","Онейда","Oneida","","","奧奈達湖"
"Q1315765","","","","","Wygosero","Lake Vygozero","Lago Vygózero","lac Vygozero","","","","","lago Vygozero","ヴィゴゼロ湖","","Vygozeromeer","Wygoziero","Lago Vyg","Выгозеро","","","","维戈泽罗湖"
"Q1333432","","","","","Skaneateles Lake","Skaneateles Lake","","Skaneateles Lake","","","","","lago Skaneateles","スカネアトレス湖","","Skaneateles Lake","","","","","","","斯卡尼阿特勒斯湖"
"Q1324212","","","بحيرة تومبا","","Tumbasee","Lake Tumba","Lago Tumba","lac Tumba","","","","","lago Tumba","トゥンバ湖","툼바 호","Tumbameer","Tumba","","Тумба","Mantumba","","","通巴湖"
"Q1458051","","","","","Mistassinisee","Lake Mistassini","Lago Mistassini","lac Mistassini","","","","","lago Mistassini","","","Lake Mistassini","Mistassini","","Мистассини","Lac Mistassini","","","米斯塔西尼湖"
"Q1416209","","","","","Segosero","Lake Segozero","Lago Segozero","lac Segozero","","","","","lago Segozero","","","Segozero","Segoziero","","Сегозеро","Segozero","","","謝戈澤羅湖"
"Q1356838","","","","","Lake Nipissing","Lake Nipissing","Lago Nipissing","lac Nipissing","","","","","lago Nipissing","ニピシング湖","","Nipissingmeer","Nipissing","","Ниписсинг","Nipissingsjön","","","尼皮辛湖"
"Q1431500","","","","","Krementschuker Stausee","Kremenchuk Reservoir","Embalse de Kremenchuk","réservoir de Krementchouk","","","","","","","","Kremenchuk Reservoir","Zbiornik Kremieńczucki","","Кременчугское водохранилище","Krementjukdammen","","","克列緬丘格水庫"
"Q35342","","","بحيرة تيتيكاكا","তিতিকাকা হ্রদ","Titicacasee","Titicaca","Titicaca","lac Titicaca","Τιτικάκα","टीटीकाका झील","Titicaca-tó","Danau Titicaca","Titicaca","チチカカ湖","티티카카 호","Titicacameer","Titicaca","Lago Titicaca","Титикака","Titicacasjön","Titikaka Gölü","Hồ Titicaca","的的喀喀湖"
"Q1458409","","","","","Pjaosero","Lake Pyaozero","Lago Piaozero","lac Piaozero","","","","","lago Pjaozero","","","Pjaozero","Piaoziero","","Пяозеро","","","","皮亞奧澤羅湖"
"Q1520895","","","","","Tschanysee","Lake Chany","Lago Chany","lac Tchany","","","","","lago Čany","","","Tsjani","Czany","","Чаны","","","","錢尼湖"
"Q1460079","","","","","Umbosero","Lake Umbozero","Lago Umbozero","lac Oumbozero","","","","","","","","Oembozero","Umboziero","","Умбозеро","Umbozero","","","溫博澤羅湖"
"Q1516443","","","","","Lac la Martre","Lac La Martre","Lago la Martre","lac La Martre","","","","","","","","","","","Ла-Мартр","Lac la Martre","","","馬特爾湖"
"Q1496993","","","","","Lac Bienville","Lac Bienville","Lago Bienville","lac Bienville","","","","","","","","Lac Bienville","","","Бьенвиль","Lac Bienville","","","比安維爾湖"
"Q42191","","","بحيرة إيسيك كول","","Yssykköl","Issyk-Kul","Lago Issyk-Kul","Yssyk Koul","","इसिक कुल","Iszik-köl","Issyk Kul","Ysykköl","イシク・クル","이식쿨 호","Issyk Koelmeer","Issyk-kul","Issyk-Kul","Иссык-Куль","Issyk-Kul","Issık Göl","Issyk Kul","伊塞克湖"
"Q35883","","","بحر آرال","","Aralsee","Aral Sea","Mar de Aral","Mer d'Aral","Λίμνη Αράλη","अरल सागर","Aral-tó","Laut Aral","lago d'Aral","アラル海","아랄 해","Aralmeer","Jezioro Aralskie","Mar de Aral","Аральское море","Aralsjön","Aral Gölü","Biển Aral","鹹海"
"Q1535541","","","","","Pjassinosee","Lake Pyasino","Lago Piasino","lac Piassino","","","","","lago Pjasino","","","Pjasinomeer","Piasino","","Пясино","","","","皮亞西諾湖"
"Q1632195","","","","","Lake Pend Oreille","Lake Pend Oreille","Lago Pend Oreille","lac Pend Oreille","","","","","","","","Lake Pend Oreille","","","Панд-Орей","","","","庞多雷湖"
"Q1552706","","","","","Seneca Lake","Seneca Lake","","lac Seneca","","","","","lago Seneca","セネカ湖","","Seneca Lake","","Lago Seneca","Сенека","","","","塞內卡湖"
"Q1638242","","","","","Trout Lake","Trout Lake","","","","","","","","","","","","","","","","","特勞特湖"
"Q1699973","","","","","Lac à l’Eau Claire","Wiyâshâkimî Lake","Lagos Clearwater","lac Wiyâshâkimî","","","","","","","","Clearwater Lakes","Lac à l'Eau Claire","","Клируотер","Lac à l'Eau Claire","","","歐克萊爾湖"
"Q1640500","","","","","Wollaston Lake","Wollaston Lake","Lago Wollaston","lac Wollaston","","","","","lago Wollaston","ウォラストン湖","","Wollastonmeer","Wollaston","","Вулластон","Wollaston Lake","","","伍拉斯顿湖"
