"wd_id","wd_id_new","population","name_ar","name_bn","name_de","name_en","name_es","name_fr","name_el","name_hi","name_hu","name_id","name_it","name_ja","name_ko","name_nl","name_pl","name_pt","name_ru","name_sv","name_tr","name_vi","name_zh"
"Q946721","","","","কন্যাকুমারী","Kap Komorin","Cape Comorin","Cabo Comorin","Cap Comorin","","","","","","","","","","","Коморин","Kap Comorin","","",""
"Q752427","","","","","Asuncion","Asuncion Island","Isla Asunción","Asuncion Island","","","","","Isola Asuncion","アスンシオン島","","Asuncion-eiland","Asuncion Island","","Асунсьон","Asuncion Island","","",""
"Q27577510","","","","","","","","","","","","","","","","","","","","Ailinglaplap","","",""
"Q27577464","","","","","","","","","","","","","","","","","","","","Majuro Island","","",""
"Q27577106","","","","","","","","","","","","","","","","","","","","Jaluit","","",""
"Q24640353","","","","","","","","","","","","","","","","","","","","Land's End","","",""
"Q22087941","","","","","","","","","","","","","","","","","","","","Antigua","","",""
"Q22454103","","","","","","Isla San Ambrosio","","","","","","","","","","","","","","Isla San Ambrosio","","",""
"Q22020149","","","","","","Ilha de Fernando de Noronha","","","","","","","","","","","","","","Ilha de Fernando de Noronha","","",""
"Q7568836","","","","","","South West Cape","","","","","","","","","","","","","","South West Cape","","",""
"Q27577613","","","","","","","","","","","","","","","","","","","","Bikini","","",""
"Q2937135","","","","","","Cap d'Ambre","","Cap d'Ambre","","","","","","","","","Tanjona Bobaomby","","","Cap d'Ambre","","",""
"Q1728345","","","","","Kap York","Cape York","Cabo York","","","","","","","","","Kaap York","Jork","Cabo York","Йорк","Kap York","","",""
"Q1999953","","","","","Steep Point","Steep Point","Punta Steep","Pointe Escarpée","","","","","","","","","Steep Point","Steep Point","Стип-Пойнт","Steep Point","","",""
"Q1425600","","","","","Takutea","Takutea","Takutea","Takutea","","","","","Takutea","","","Takutea","Takutea","","Такутеа","Takutea","","",""
"Q838457","","","","","Cape Otway","Cape Otway","Cabo Otway","Cap Otway","","","","","","ケープ・オトウェイ","","Cape Otway","","Cabo Otway","","Cape Otway","","",""
"Q1345121","","","راكاهانغا","রাখাহাংগা","Rakahanga","Rakahanga","Rakahanga","Rakahanga","Ρακαχάνγκα","राकाँगा","","Rakahanga","Rakahanga","ラカハンガ環礁","라카항가","Rakahanga","Rakahanga","Rakahanga","Ракаханга","Rakahanga","Rakahanga","Rakahanga",""
"Q2932434","","","","","","Cabo Corrientes","Cabo Corrientes","Cabo Corrientes","","","Corrientes-fok","","","","","Cabo Corrientes","","Cabo Corrientes","","","Corrientes Burnu","Cabo Corrientes",""
"Q1059267","","","","","Tabiteuea","Tabiteuea","Tabiteuea","Tabiteuea","","","","","Tabiteuea","タビテウエア","타비테우에아","Tabiteuea","","Tabiteuea","Табитеуэа","Tabiteuea","Tabiteuea","Tabiteuea",""
"Q4085","","","رأس أقولاس","","Kap Agulhas","Cape Agulhas","Cabo de las Agujas","Cap des Aiguilles","","एगुलस अन्तरीप","","Tanjung Agulhas","Cape Agulhas","アガラス岬","아굴라스 곶","Kaap Agulhas","Przylądek Igielny","Cabo das Agulhas","Игольный","Agulhas","Agulhas Burnu","","厄加勒斯角"
"Q4103","","","","","Cabo de São Vicente","Cape St. Vincent","Cabo de San Vicente","Cap Saint-Vincent","","","","","Cabo de São Vicente","サン・ヴィセンテ岬","","Kaap Sint-Vincent","Przylądek Świętego Wincentego","Cabo de São Vicente","Сан-Висенте","Kap Sankt Vincent","Cabo de São Vicente","","圣维森特角"
"Q4069","","","رأس الشمال النرويجي","","Nordkap","North Cape","Cabo Norte","Cap Nord","Βόρειο Ακρωτήριο","","Északi-fok","","Capo Nord","ノールカップ","","Noordkaap","Przylądek Północny","Cabo Norte","Нордкап","Nordkap","","","北角"
"Q49152","","","","","Cape Cod","Cape Cod","Cabo Cod","cap Cod","Ακρωτήριο Κοντ","","Cape Cod","","Capo Cod","ケープコッド","케이프코드","Cape Cod","Cape Cod","Cabo Cod","Кейп-Код","Cape Cod","Cod Burnu","","鳕鱼角"
"Q114832","","","","","Rapa Iti","Rapa Iti","Rapa","Rapa","","","","","Rapa Iti","ラパ島","","Rapa Iti","Rapa","Rapa Iti","Рапа-Ити","Rapa Iti","Rapa İti","","小拉帕島"
"Q30895","","","","","Kanton","Kanton Island","Kanton","Canton","Νήσος Καντών","","","","Canton","カントン島","캔턴 섬","Kanton","Kanton","Ilha Kanton","Кантон","Kantonatollen","","","阿巴里靈阿環礁"
"Q4078","","","كايب هورن","কেপ হর্ন","Kap Hoorn","Cape Horn","Cabo de Hornos","Cap Horn","Ακρωτήριο Χορν","हॉर्न अंतरीप","Horn-fok","Tanjung Horn","Capo Horn","ホーン岬","혼 곶","Kaap Hoorn","Horn","Cabo Horn","Горн","Kap Horn","Horn Burnu","Cape Horn","合恩角"
"Q193401","","","رأس كانافيرال","","Cape Canaveral","Cape Canaveral","Cabo Cañaveral","Cap Canaveral","Ακρωτήριο Κανάβεραλ","","Cape Canaveral","Cape Canaveral","Cape Canaveral","ケープ・カナベラル","케이프커내버럴","Cape Canaveral","Canaveral","Cabo Canaveral","Канаверал","Cape Canaveral","Cape Canaveral","","卡纳维拉尔角"
"Q185222","","","رأس بوجادور","","Kap Bojador","Cape Bojador","Cabo Bojador","Cap Boujdour","","","","","Capo Bojador","カボ・ボハドール","보자도르 곶","Kaap Bojador","Ras Budżdur","Cabo Bojador","Буждур","Kap Bojador","","","博哈多爾角"
"Q128097","","","","","Kap Farvel","Cape Farewell","Cabo Farewell","Cap Farvel","Ακρωτήριο Φάρβελ","","Farvel-fok","","Capo Farvel","","","Kaap Vaarwel","Farvel","Cabo Farvel","Фарвель","Kap Farvel","","","法韦尔角"
"Q202780","","0","جزيرة بطرس الأول","পিটার ১ দ্বীপ","Peter-I.-Insel","Peter I Island","Isla Pedro I","île Pierre Ier","Νησί του Πέτρου Α΄","","I. Péter-sziget","Pulau Peter I","Isola Pietro I","ピョートル1世島","페테르 1세 섬","Peter I-eiland","Wyspa Piotra I","Ilha de Pedro I","Остров Петра I","Peter I:s ö","","","彼得一世岛"
"Q4092","","","رأس الرجاء الصالح","","Kap der Guten Hoffnung","Cape of Good Hope","Cabo de Buena Esperanza","Cap de Bonne-Espérance","Ακρωτήριο της Καλής Ελπίδος","केप ऑफ़ गुड होप","Jóreménység foka","Tanjung Harapan","Capo di Buona Speranza","喜望峰","희망봉","Kaap de Goede Hoop","Przylądek Dobrej Nadziei","Cabo da Boa Esperança","Мыс Доброй Надежды","Godahoppsudden","Ümit Burnu","Mũi Hảo Vọng","好望角"
"Q216889","","","شبه جزيرة الرأس الأخضر","","Cabo Verde","Cap-Vert","Cabo Verde","Presqu'île du Cap-Vert","","","Zöld-fok","","Penisola di Capo Verde","ヴェルデ岬","베르데 곶","Kaap Verde","Przylądek Zielony","Cabo Verde","Зелёный Мыс","Kap Verdehalvön","Cap-Vert","","佛得角半島"
"Q329422","","","جزيرة روبنسون كروزو","","Robinsón Crusoe","Robinson Crusoe Island","Isla Robinson Crusoe","île Robinson Crusoe","","","Robinson Crusoe sziget","Pulau Robinson Crusoe","Isola di Robinson Crusoe","ロビンソン・クルーソー島","로빈슨크루소 섬","Robinson Crusoe","Robinson Crusoe","Ilha Robinson Crusoe","Остров Робинзона Крузо","Robinson Crusoe-ön","Robinson Crusoe Adası","","魯賓遜克魯索島"
"Q213707","","","","","Grímsey","Grímsey","Grímsey","Grímsey","","","Grímsey","","Grímsey","グリムセイ島","","Grímsey","Grímsey","Grímsey","Гримсей","Grímsey","","","格里姆赛岛"
"Q14452","","5761","جزيرة القيامة","ইস্টার দ্বীপ","Osterinsel","Easter Island","Isla de Pascua","île de Pâques","Νησί του Πάσχα","ईस्टर द्वीप","Húsvét-sziget","Pulau Paskah","Isola di Pasqua","イースター島","이스터 섬","Paaseiland","Wyspa Wielkanocna","Ilha de Páscoa","Остров Пасхи","Påskön","Paskalya Adası","Đảo Phục Sinh","復活節島"
"Q379656","","","سانت فنسنت","","St. Vincent","Saint Vincent","Isla de San Vicente","Saint-Vincent","Άγιος Βικέντιος","","","","Saint Vincent","セントビンセント島","세인트빈센트 섬","Saint Vincent","Saint Vincent","Ilha de São Vicente","Сент-Винсент","Saint Vincent","","","圣文森特岛"
"Q334738","","","جزيرة مارغريتا","","Isla Margarita","Isla Margarita","Isla de Margarita","Margarita","Νήσος Μαργαρίτα","","Margarita","Isla Margarita","Margarita","マルガリータ島","마르가리타 섬","Isla Margarita","Margarita","Ilha de Margarita","Маргарита","Isla Margarita","","","玛格丽塔岛"
"Q17054","","380877","مارتينيك","মার্তিনিক","Martinique","Martinique","Martinica","Martinique","Μαρτινίκα","मार्टीनिक","Martinique","Martinik","Martinica","マルティニーク","마르티니크","Martinique","Martynika","Martinica","Мартиника","Martinique","Martinique","Martinique","馬提尼克"
"Q21203","","102911","أروبا","আরুবা","Aruba","Aruba","Aruba","Aruba","Αρούμπα","अरूबा","Aruba","Aruba","Aruba","アルバ","아루바","Aruba","Aruba","Aruba","Аруба","Aruba","Aruba","Aruba","阿魯巴"
"Q23408","","1","جزيرة بوفيه","","Bouvetinsel","Bouvet Island","Isla Bouvet","île Bouvet","Μπουβέ","","Bouvet-sziget","Pulau Bouvet","Isola Bouvet","ブーベ島","부베 섬","Bouveteiland","Wyspa Bouveta","Ilha Bouvet","Остров Буве","Bouvetön","Bouvet Adası","Đảo Bouvet","布韦岛"
"Q731947","","","","","Fongafale","Fongafale","Fongafale","Fongafale","Φονγκαφάλε","","Fongafale","","Fongafale","","","Fongafale","Fongafale","Fongafale","Фонгафале","Fongafale","Fongafale","","風加法列"
"Q431595","","","","","","Cape Sata","Cabo Sata","Cap Sata","","","","","","佐多岬","사타 곶","","Przylądek Sata","Cabo Sata","","","","","佐多岬"
"Q616662","","1239","","","Mangareva","Mangareva","Mangareva","Mangareva","","","","Mangareva","Mangareva","マンガレヴァ島","","Mangareva","Mangareva","Mangareva","Мангарева","Mangareva","","","曼加瑞瓦島"
"Q396730","","","","","Agrigan","Agrihan","Isla Agrigan","Agrigan","","","","","Agrihan","アグリハン島","아그리한 섬","Agrihan","Agrigan","Agrihan","Агрихан","Agrihan","","","阿格里漢島"
"Q757399","","2567","","","Rangiroa","Rangiroa","Rangiroa","Rangiroa","","","Rangiroa","","Rangiroa","ランギロア環礁","","Rangiroa","Rangiroa","Rangiroa","Рангироа","Rangiroa","","","倫吉拉環礁"
"Q737765","","52601","","","Grand Cayman","Grand Cayman","Gran Caimán","Grand Cayman","Γκραντ Κέιμαν","","","","Grand Cayman","グランドケイマン","","Grand Cayman","Wielki Kajman","Grande Caimão","Большой Кайман","Grand Cayman","","","大開曼"
"Q917353","","","","","Kap Morris Jesup","Cape Morris Jesup","Cabo Morris Jesup","Cap Morris Jesup","","","","","Capo Morris Jesup","モリス・ジェサップ岬","모리스재섭곶","Kaap Morris Jesup","Kap Morris Jesup","Cabo Morris Jesup","Моррис-Джесуп","Kap Morris Jesup","Morris Jesup Burnu","","莫里斯·杰塞普角"
"Q978032","","","","","Cape Hatteras","Cape Hatteras","Cabo Hatteras","Cap Hatteras","","","Cape Hatteras","","Capo Hatteras","ハッテラス岬","","Cape Hatteras","Wikipedystka:Allegria/Przylądek Hatteras","Cabo Hatteras","Хаттерас","","","","哈特拉斯角"
"Q849879","","","الرأس الطيب","","Kap Bon","Cap Bon","Cabo Bon","cap Bon","","","","","Capo Bon","ボン岬半島","","Kaap Bon","Al-Watan al-Kibli","Cabo Bon","Бон","Kap Bon","","","卡本半岛"
"Q1045820","","","جزيرة ديسبشن","","Deception Island","Deception Island","Isla Decepción","île de la Déception","","","","","Isola Deception","デセプション島","디셉션 섬","Deception","Deception Island","Ilha Decepção","Десепшен","Deception Island","Deception Adası","","迪塞普遜島"
"Q1050891","","","","","Nikumaroro","Nikumaroro","Isla Nikumaroro","Nikumaroro","Νικουμαρόρο","","","Nikumaroro","Nikumaroro","ニクマロロ島","니쿠마로로","Nikumaroro","Nikumaroro","Nikumaroro","Никумароро","Nikumaroroön","Nikumaroro","","尼庫馬羅羅環礁"
"Q1083875","","","","","","Cape Aniva","","Cap Aniva","","","","","Capo Aniva","中知床岬","","Aniva","","","мыс Анива","","","","阿尼瓦岬"
"Q1034494","","","","","Cape Reinga","Cape Reinga","Cabo Reinga","Cap Reinga","","","Reinga-fok","","Capo Reinga","","레잉가 곶","Cape Reinga","","Cabo Reinga","Реинга","","","","雷恩加角"
"Q25279","","160337","كوراساو","কিউরাসাও","Curaçao","Curaçao","Curazao","Curaçao","Κουρασάο","कुराकाओ","Curaçao","Curaçao","Curaçao","キュラソー島","퀴라소","Curaçao","Curaçao","Curaçao","Кюрасао","Curaçao","Curaçao","Curaçao","库拉索"
"Q1126761","","","باجان","","Pagan","Pagan","isla de Pagán","île Pagan","","","","","Pagan","パガン島","","Pagan","Pagan","Ilha Pagan","Паган","Pagan","Pagan","","帕甘島"
"Q1191120","","","","","Hachijō-jima","Hachijō-jima","Hachijōjima","Hachijō-jima","","","","","Hachijō-jima","八丈島","하치조 섬","Hachijojima","","","Хатидзёдзима","Hachijō-jima","Hachijōjima","","八丈島"
"Q1095657","","","","","Clarión","Clarion Island","Isla Clarión","île Clarión","","","","","Isola Clarión","クラリオン島","","Clarión","","","Кларион","Clarión","","","克拉里翁岛"
"Q1343019","","","","ব্যারো বিন্দু","Point Barrow","Point Barrow","Punta Barrow","Point Barrow","","","","","Punta Barrow","ポイント・バロー","배로 곶","Point Barrow","Point Barrow","Point Barrow","Барроу","Point Barrow","Point Barrow","","巴罗角"
"Q1336091","","","جزيرة سايبل","","Sable Island","Sable Island","Isla Sable","île de Sable","","","","","Sable Island","セーブル島","","Sable-eiland","Sable Island","Ilha Sable","Сейбл","Sable Island","sable ısland","","塞布尔岛"
"Q1199044","","","","","","Cape Lopatka","Cabo Lopatka","Cap Lopatka","","","","","capo Lopatka","ロパートカ岬","로팟카 곶","Kaap Lopatka","Łopatka","Cabo Lopatka","Лопатка","","","","洛帕特卡角"
"Q1329208","","","رأس الحد","","Ras al-Hadd","Ras al Hadd","","Ras al Hadd","","","","","","ラス・アル・ハッド","","","","","","","","","拉斯阿爾哈德"
"Q31057","","","جزيرة نورفولك","নরফোক দ্বীপ","Norfolk Island","Norfolk Island","Isla Norfolk","île Norfolk","Νόρφολκ","नॉर्फ़ोक द्वीप","Norfolk-sziget","Pulau Norfolk","Isola Norfolk","ノーフォーク島","노퍽 섬","Norfolk","Norfolk","Ilha Norfolk","Норфолк","Norfolkön","Norfolk Adası","Đảo Norfolk","诺福克岛"
"Q31063","","1843","جزيرة عيد الميلاد","ক্রিসমাস দ্বীপমালা","Weihnachtsinsel","Christmas Island","Isla de Navidad","île Christmas","Νήσος των Χριστουγέννων","क्रिसमस द्वीप","Karácsony-sziget","Pulau Natal","Isola di Natale","クリスマス島","크리스마스 섬","Christmaseiland","Wyspa Bożego Narodzenia","Ilha Christmas","Остров Рождества","Julön","Christmas Adası","Đảo Christmas","圣诞岛"
"Q1543171","","","جزيرة غرانت","","Grant-Insel","Grant Island","Isla Grant","île Grant","","","","","","","","Grant Island","","Ilha Grant","","Grant Island","","","格蘭特島"
"Q1471979","","","","","Alejandro Selkirk","Alejandro Selkirk Island","Isla Alejandro Selkirk","île Alejandro Selkirk","","","","","Alexander Selkirk","アレハンドロ・セルカーク島","알레한드로셀커크 섬","Alejandro Selkirk","Alejandro Selkirk","","Остров Александра Селькирка","Isla Alejandro Selkirk","","","亞歷山大塞爾扣克島"
"Q1361324","","","","","Socorro","Socorro Island","Isla Socorro","île Socorro","","","","","Socorro","ソコロ島","소코로 섬","Isla Socorro","","Ilha Socorro","Сокорро","Socorroön","","","索科羅島"
"Q1407303","","","","","Masson-Insel","Masson Island","Isla Masson","île Masson","","","","","","","","Masson Island","Wyspa Massona","","","Masson Island","","","馬森島"
"Q1728307","","","","","Kap Delgado","Cape Delgado","","Cap Delgado","","","","","Capo Delgado","デルガド岬","","Cape Delgado","","Cabo Delgado","","","","","德尔加杜角"
"Q2426307","","","","","","Dondra Head","Dondra","","","","","","","ドンドラヘッド","","","Dewundara Tuduwa","Cabo Dondra","Дондра Хэд","Dondra Head","","","栋德勒角"
"Q2228608","","","","","Kap Darnley","Cape Darnley","","","","","","","","","","Darnley","","","","Darnley","","","達恩利角"
"Q1779228","","","","","Lamotrek","Lamotrek","Lamotrek","Lamotrek","","","","","Lamotrek","ラモトレック環礁","","Lamotrek","","","Ламотрек","Lamotrek","","","拉莫特雷克環礁"
"Q1990087","","","","","Kap Colbeck","Cape Colbeck","","","","","","","","","","Cape Colbeck","","Cabo Colbeck","Колбек","Colbeck","","","科貝克角"
"Q34221","","","شلالات نياجارا","নায়াগ্রা জলপ্রপাত","Niagarafälle","Niagara Falls","Cataratas del Niágara","chutes du Niagara","Καταρράκτες του Νιαγάρα","नायाग्रा जल प्रपात","Niagara-vízesés","Niagara","cascate del Niagara","ナイアガラの滝","나이아가라 폭포","Niagarawatervallen","Wodospad Niagara","Cataratas do Niágara","Ниагарский водопад","Niagarafallen","Niagara Şelalesi","Thác Niagara","尼亚加拉瀑布"
"Q34720","","","","","Laysan","Laysan","Laysan","Laysan","","","Laysan","Pulau Laysan","Laysan","レイサン島","","Laysan","Laysan","Laysan","Лайсан","","","Laysan","萊桑環礁"
"Q34497","","4255","سانت هيلينا","সেন্ট হেলেনা","St. Helena","Saint Helena","Isla Santa Elena","Sainte-Hélène","Νήσος Αγίας Ελένης","सन्त हेलेना","Szent Ilona","Saint Helena","Sant'Elena","セントヘレナ","세인트헬레나","Sint-Helena","Wyspa Świętej Heleny","Santa Helena","Остров Святой Елены","Sankta Helena","Saint Helena","Saint Helena","圣赫勒拿岛"
"Q2937102","","","","","","Cape Sable","Cabo Sable","Cap Sable","","","","","","サブレ岬","","","Cape Sable","Cabo Sable","","","","","沙布耳角"
"Q3307973","","","","","","Point Conception","Punta Concepción","Point Conception","","","","","","ポイント・コンセプション","","","","Point Conception","","","","","康塞普申角"
"Q3498688","","","","","Mikhaylov-Insel","Mikhaylov Island","","","","","","","","","","Mikhaylov Island","Wyspa Michaiłowa","","","Mikhaylov Island","","","米哈伊洛夫島"
"Q2606363","","","","","Kap Poinsett","Cape Poinsett","","Cap Poinsett","","","","","","","","","","","","Poinsett","","","波因塞特角"
"Q2535130","","","","","Rochuskap","Cape São Roque","Cabo de São Roque","Cap Saint Roque","","","","","Capo San Rocco","","","Cape São Roque","São Roque","Cabo de São Roque","","Cabo de São Roque","","","聖洛克岬"
"Q36332","","","شلالات إجوازو","ইগুয়াসু জলপ্রপাত","Iguazú-Wasserfälle","Iguaçu Falls","Cataratas del Iguazú","chutes d'Iguazú","Καταρράκτες Ιγκουασού","","Iguazú-vízesés","Air terjun Iguazu","cascate dell'Iguazú","イグアスの滝","이구아수 폭포","Watervallen van de Iguaçu","Wodospad Iguazú","Cataratas do Iguaçu","Игуасу","Iguazúfallen","Iguazú Şelalesi","Thác Iguazu","伊瓜苏瀑布"
"Q6980542","","","","","Wright Island","Wright Island","","","","","","","","","","Wright Island","","","","Wright Island","","","萊特島"
"Q8254538","","","","","","Cabo de São Tomé","Cabo de São Tomé","","","","","","","","","","Cabo de São Tomé","Cabo de São Tomé","","Cabo de São Tomé","","","圣多美角"
"Q6112759","","","","","Werbljud-Insel","Verblyud Island","","","","","","","","","","Verblyud Island","","","","Verblyud Island","","","韋爾布柳德島"
"Q6272638","","","","","","Newman Island","","","","","","","","","","Newman Island","","","","Newman Island","","","維曼島"
"Q6112731","","","","","Nydomen","Novyy Island","","","","","","","","","","Novyy Island","","","","Novyy Island","","","諾威島"
"Q43278","","","شلالات فيكتوريا","ভিক্টোরিয়া জলপ্রপাত","Victoriafälle","Victoria Falls","Cataratas Victoria","chutes Victoria","Καταρράκτες Βικτωρίας","विक्टोरिया जलप्रपात","Viktória-vízesés","Air terjun Victoria","Cascate Vittoria","ヴィクトリアの滝","빅토리아 폭포","Victoriawatervallen","Wodospady Wiktorii","Cataratas Vitória","Виктория","Victoriafallen","Victoria Şelalesi","Thác Victoria","维多利亚瀑布"
"Q46650","","","جزيرة ماكواري","","Macquarieinsel","Macquarie Island","Isla Macquarie","île Macquarie","Νήσος Μακουάρι","","Macquarie-sziget","Pulau Macquarie","Isola Macquarie","マッコーリー島","맥쿼리 섬","Macquarie-eiland","Macquarie","Ilha Macquarie","Маккуори","Macquarieön","Macquarie Adası","Đảo Macquarie","麦夸里岛"
"Q46197","","","جزيرة أسينشين","আসেনশন দ্বীপ","Ascension","Ascension Island","Isla Ascensión","île de l'Ascension","Νήσος Αναλήψεως","असेन्शियन द्वीप","Ascension-sziget","Ascension","Isola di Ascensione","アセンション島","어센션 섬","Ascension","Wyspa Wniebowstąpienia","Ilha de Ascensão","Остров Вознесения","Ascension","Ascension Adası","Đảo Ascension","阿森松岛"
"Q80299","","","شلالات آنجل","অ্যাঞ্জেল জলপ্রপাত","Salto Ángel","Angel Falls","Salto Ángel","Salto Angel","Καταρράκτες Έιντζελ","एन्जिल जलप्रपात","Angel-vízesés","Air terjun Angel","Salto Angel","エンジェルフォール","앙헬 폭포","Ángelwaterval","Salto Angel","Salto Ángel","Анхель","Angelfallen","Angel Şelalesi","Thác nước Ángel","安赫尔瀑布"
"Q104784","","382","جزيرة لورد هاو","","Lord-Howe-Insel","Lord Howe Island","Isla de Lord Howe","île Lord Howe","Νήσος Λορντ Χάου","","Lord Howe-szigetcsoport","Pulau Lord Howe","isola di Lord Howe","ロード・ハウ島","","Lord Howe-eiland","Lord Howe","Ilha de Lord Howe","Лорд-Хау","Lord Howeön","Lord Howe Adası","Đảo Lord Howe","豪勳爵島"
"Q131305","","0","جزيرة هاولاند","হল্যান্ড দ্বীপ","Howlandinsel","Howland Island","Isla Howland","île Howland","Χάουλαντ","हॉउलैंड द्वीप","Howland-sziget","Pulau Howland","Isola Howland","ハウランド島","하울랜드 섬","Howland","Howland","Ilha Howland","Хауленд","Howlandön","Howland Adası","Đảo Howland","豪蘭島"
"Q152872","","","هرم بولز","","Ball’s Pyramid","Ball's Pyramid","Pirámide de Ball","pyramide de Ball","Πυραμίδα του Μπολ","","","Piramida Ball","Ball's Pyramid","ボールズ・ピラミッド","","Ball's Pyramid","Ball’s Pyramid","Pirâmide de Ball","Болс-Пирамид","Ball's Pyramid","Ball's Pyramid","Ball's Pyramid","柏爾的金字塔"
"Q161258","","0","جزيرة كليبرتون","ক্লিপারটন দ্বীপপুঞ্জ","Clipperton-Insel","Clipperton Island","Isla Clipperton","île Clipperton","Νήσος Κλίπερτον","क्लिपरटन द्वीप","Clipperton-sziget","Pulau Clipperton","Clipperton","クリッパートン島","클리퍼턴 섬","Clipperton","Wyspa Clippertona","Ilha de Clipperton","Клиппертон","Clippertonön","Clipperton Adası","Clipperton","克利珀頓島"
"Q173788","","","جزيرة كولمان","","Coulman-Insel","Coulman Island","Isla Coulman","île Coulman","","","","","Isola di Coulman","コールマン島","","Coulman Island","","Ilha Coulman","","Coulman Island","","","庫爾曼島"
"Q178124","","","سرتسي","","Surtsey","Surtsey","Surtsey","Surtsey","Σούρτσεϊ","सरट्से","Surtsey","Surtsey","Surtsey","スルツェイ島","쉬르트세이 섬","Surtsey","Surtsey","Surtsey","Суртсей","Surtsey","Surtsey","Surtsey","敘爾特塞"
"Q184851","","","دييغو غارسيا","দিয়েগো গার্সিয়া","Diego Garcia","Diego Garcia","Diego García","Diego Garcia","Ντιέγκο Γκαρσία","डिएगो गार्सिया","Diego Garcia","Diego Garcia","Diego Garcia","ディエゴガルシア島","디에고가르시아 섬","Diego Garcia","Diego Garcia","Diego Garcia","Диего-Гарсия","Diego Garcia","","Diego Garcia","迪戈加西亚岛"
