"wd_id","wd_id_new","population","name_ar","name_bn","name_de","name_en","name_es","name_fr","name_el","name_hi","name_hu","name_id","name_it","name_ja","name_ko","name_nl","name_pl","name_pt","name_ru","name_sv","name_tr","name_vi","name_zh"
"Q217487","","","","","Shark Bay","Shark Bay","Bahía Shark","baie Shark","Κόλπος των καρχαριών","","","","Shark Bay","シャーク湾","","Shark Bay","Zatoka Rekina","Baía Shark","Шарк","Shark Bay","","Vịnh Shark","鯊魚灣"
"Q243125","","","بحر لنكولن","","Lincolnsee","Lincoln Sea","Mar de Lincoln","mer de Lincoln","","","","Laut Lincoln","Mare di Lincoln","リンカーン海","링컨 해","Lincolnzee","Morze Lincolna","Mar de Lincoln","Море Линкольна","Lincolnhavet","Lincoln Denizi","Biển Lincoln","林肯海"
"Q232912","","","فلوريدا","ফ্লোরিডা প্রণালী","Floridastraße","Florida Strait","Estrecho de Florida","Détroit de Floride","Στενά της Φλόριντα","फ्लोरिडा जलसन्धि","","","Stretti della Florida","フロリダ海峡","플로리다 해협","Straat Florida","Cieśnina Florydzka","Estreito da Flórida","Флоридский пролив","Floridasundet","Florida Boğazı","Eo biển Florida","佛罗里达海峡"
"Q323760","","","خليج قابس","","Golf von Gabès","Gulf of Gabès","Golfo de Gabés","Golfe de Gabès","Κόλπος Κάμπις","","","Teluk Gabès","Golfo di Gabès","ガベス湾","","Golf van Gabès","Mała Syrta","Golfo de Gabès","Габес","Gabèsbukten","","Vịnh Gabès","加貝斯灣"
"Q271521","","","مضيق تسوجارو","","Tsugaru-Straße","Tsugaru Strait","Estrecho de Tsugaru","Détroit de Tsugaru","Πορθμός Τσουγκάρου","सुगारु जलसन्धि","","Selat Tsugaru","Stretto di Tsugaru","津軽海峡","쓰가루 해협","Straat Tsugaru","Cieśnina Tsugaru","Estreito de Tsugaru","Сангарский пролив","Tsugarusundet","Tsugaru Boğazı","Eo biển Tsugaru","津轻海峡"
"Q544914","","","بحر لكديف","","Lakkadivensee","Laccadive Sea","Mar de Laquedivas","mer des Laquedives","","लक्षद्वीप सागर","","Laut Lakadewa","","ラッカディブ海","라카디브 해","Laccadive Sea","Morze Lakkadiwskie","Mar das Laquedivas","Лаккадивское море","Lackadivsjön","Laccadive Denizi","Biển Laccadive","拉克代夫海"
"Q622811","","","خليج منار","মান্নার উপসাগর","Golf von Mannar","Gulf of Mannar","Golfo de Mannar","parc national marin du Golfe de Mannar","","मन्नार की खाड़ी","","Teluk Mannar","Golfo di Mannar","マンナール湾","만나르 만","Golf van Mannar","Zatoka Mannar","Golfo de Mannar","Манарский залив","","","Vịnh Mannar","曼納灣"
"Q509321","","","بحر ديفس","","Davissee","Davis Sea","Mar de Davis","mer de Davis","","","","","Mare di Davis","デービス海","","Daviszee","Morze Davisa","Mar de Davis","Море Дейвиса","Davishavet","Davis Denizi","Biển Davis","戴維斯海"
"Q654010","","","خليج كمبات","খাম্বাত উপসাগর","Golf von Khambhat","Gulf of Khambhat","Golfo de Khambhat","Golfe de Cambay","","खंभात की खाड़ी","","","Golfo di Khambhat","カンバート湾","캄바트 만","Golf van Khambhat","Zatoka Kambajska","Golfo de Cambaia","Камбейский залив","Cambaybukten","Kambay Körfezi","Vịnh Khambhat","坎贝湾"
"Q645012","","","","পানামা উপসাগর","Golf von Panamá","Gulf of Panama","Golfo de Panamá","Golfe de Panama","","","","","Golfo di Panama","パナマ湾","파나마 만","Golf van Panama","Zatoka Panamska","Golfo do Panamá","Панамский залив","Panamabukten","","Vịnh Panama","巴拿马湾"
"Q844917","","","خليج كوتش","কচ্ছ উপসাগর","Golf von Kachchh","Gulf of Kutch","Golfo de Kutch","Golfe de Kutch","","कच्छ क़ी खाड़ी","","","Golfo di Kutch","カッチ湾","쿠치 만","Golf van Kutch","Zatoka Kaććh","Golfo de Kutch","Качский залив","Gulf of Kachchh","Kuç Körfezi","Vịnh Kutch","嘠奇灣"
"Q795608","","","خليج هندوراس","","Golf von Honduras","Gulf of Honduras","Golfo de Honduras","Golfe du Honduras","","","","","Golfo dell'Honduras","ホンジュラス湾","온두라스 만","Golf van Honduras","Zatoka Honduraska","Golfo das Honduras","Гондурасский залив","Hondurasbukten","Honduras Körfezi","Vịnh Honduras","洪都拉斯灣"
"Q700024","","","","","Hangzhou-Bucht","Hangzhouwan","Bahía de Hangzhou","Baie de Hangzhou","","","","Teluk Hangzhou","","杭州湾","항저우 만","Hangzhoubaai","Zatoka Hangzhou","Baía de Hangzhou","Ханчжоувань","Hangzhouwan","","Vịnh Hàng Châu","杭州湾"
"Q919520","","","خليج بوتيا","","Golf von Boothia","Gulf of Boothia","Golfo de Boothia","Golfe de Boothia","","","","","Golfo di Boothia","ブーシア湾","","Gulf of Boothia","Boothia","Golfo de Boothia","Бутия","Boothiaviken","","Vịnh Boothia","布西亞灣"
"Q908741","","","مضيق لوزون","","Luzonstraße","Luzon Strait","Estrecho de Luzón","Détroit de Luçon","","","","","Stretto di Luzon","ルソン海峡","루손 해협","Straat Luzon","Cieśnina Luzon","Estreito de Luzon","Лусонский пролив","Luzonsundet","Luzon Boğazı","Eo biển Luzon","吕宋海峡"
"Q876470","","","خليج ماين","","Golf von Maine","Gulf of Maine","Golfo de Maine","golfe du Maine","","","","Teluk Maine","Golfo del Maine","メイン湾","메인 만","Golf van Maine","Maine","Golfo do Maine","Мэн","Mainebukten","","Vịnh Maine","缅因湾"
"Q2272405","","","","","","Gulf of Tehuantepec","Golfo de Tehuantepec","","","","","","Golfo di Tehuantepec","テワンテペク湾","","Golf van Tehuantepec","Tehuantepec","Golfo de Tehuantepec","Теуантепек","Golfo de Tehuantepec","","Vịnh Tehuantepec","特萬特佩克灣"
"Q1974744","","","خليج أموندسن","","Amundsen-Golf","Amundsen Gulf","Golfo de Amundsen","Golfe d'Amundsen","","","","","Golfo di Amundsen","アムンゼン湾","아문센 만","Golf van Amundsen","Zatoka Amundsena","Golfo de Amundsen","Залив Амундсена","Amundsen Gulf","Amundsen Körfezi","Vịnh Amundsen","阿蒙森灣"
"Q1971856","","","بحر الهبريدز","","Hebridensee","Sea of the Hebrides","Mar de las Hébridas","mer des Hébrides","","","","","Mare delle Ebridi","ヘブリディーズ海","","Sea of the Hebrides","Morze Hebrydzkie","Mar das Hébridas","Гебридское море","Sea of the Hebrides","","Biển Hebrides","赫布里底海"
"Q1323629","","","خليج سانت فنسنت","","Gulf Saint Vincent","Gulf St Vincent","Golfo Saint Vicent","Golfe Saint-Vincent","","","","","Golfo St Vincent","セントビンセント湾","","","Zatoka Świętego Wincentego","","Сент-Винсент","Gulf Saint Vincent","","Vịnh Saint Vincent","圣文森特湾"
"Q1135336","","","مضيق مكلور","","McClure Strait","M'Clure Strait","Estrecho de McClure","Détroit de McClure","","","","","Stretto di McClure","マクルアー海峡","","M'Clure Strait","","Estreito de McClure","Мак-Клур","McClures sund","","eo biển M’Clure","麦克卢尔海峡"
"Q1075679","","","","","Hainanstraße","Qiongzhou Strait","Estrecho de Qiongzhou","Détroit de Qiongzhou","","","","","Stretto di Qiongzhou","瓊州海峡","충저우 해협","","Cieśnina Hajnańska","Estreito de Qiongzhou","Хайнань","Hainan Strait","Hainan Boğazı","Eo biển Quỳnh Châu","琼州海峡"
"Q1141758","","","","","","Uda Gulf","Bahía del Uda","","","","","","Golfo della Uda","ウダ湾","우츠카야 만","Oedskaja goeba","Zatoka Udzka","","Удская губа","","","",""
"Q2326240","","","","","","","","Baie Kronotski","","","","","Golfo Kronockij","","","Kronotskigolf","Zatoka Kronocka","","Кроноцкий залив","","","",""
"Q2097444","","","مضيق ستورفيوردين البحري","","Storfjorden","Storfjorden","","","","","","","","","","Storfjorden","","Fiorde Grande","Сторфьорд","","","",""
"Q4275770","","","","","","Mackenzie Bay","","","","","","","","マッケンジー湾","","","","Baía de Mackenzie","Маккензи","","","",""
"Q1536292","","","","","Golf San Jorge","San Jorge Gulf","Golfo San Jorge","Golfe San Jorge","","","","","Golfo San Jorge","サンホルヘ湾","","San Jorgegolf","","","","","","",""
"Q5762423","","","البحار الداخلية غرب كوست في اسكوتلندا","","Schottische See","Inner Seas off the West Coast of Scotland","","Mers intérieures de la côte occidentale de l'Écosse","","","","","","スコットランド海","","Inner Seas off the West Coast of Scotland","Morze Szkockie","Mares Internos Da Costa Oeste De Escócia","","","","",""
"Q2336534","","","خليج ميلفيل","","Melville-Bucht","Melville Bay","Bahía Melville","Baie de Melville","","","","","Baia di Melville","メルヴィル湾","","Melville Bay","Zatoka Melville'a","Baía Melville","Мелвилл","Melvillebukten","","",""
"Q2565098","","","","","Queen Charlotte Sound","Queen Charlotte Sound","Sound de la Reina Carlota","bassin de la Reine-Charlotte","","","","","","クィーンシャーロット海峡","","Queen Charlotte Sound","","Enseada da Rainha Carlota","Залив Королевы Шарлотты","Queen Charlotte Sound","","",""
"Q5491299","","","","","","Franklin Bay","","","","","","","","","","","","","","Franklin Bay","","",""
"Q1706655","","","خليج جوزيف بونابرت","","Joseph Bonaparte Gulf","Joseph Bonaparte Gulf","","Golfe Joseph Bonaparte","","","","","","ジョセフ・ボナパルト湾","","Joseph Bonaparte Gulf","","","Жозеф-Бонапарт","Joseph Bonaparte Gulf","","",""
"Q1503116","","","","","Geographe Bay","Geographe Bay","","Baie du Géographe","","","","","Baia Géographe","","","Geographe Bay","","","","Geographe Bay","","",""
"Q279579","","","","","Trondheimfjord","Trondheimsfjord","Fiordo de Trondheim","Trondheimsfjord","","","Trondheim-fjord","","Trondheimsfjord","トロンハイム・フィヨルド","","Trondheimfjord","Trondheimsfjorden","Fiorde de Trondheim","Тронхеймс-фьорд","Trondheimsfjorden","","",""
"Q281730","","","","","Ronne Entrance","Ronne Entrance","","","","","","","","","","","","","","Ronne","","",""
"Q225004","","","","","Boknafjord","Boknafjord","","Boknafjord","","","Bokna-fjord","Boknafjord","","","","Boknafjord","","","","Boknafjorden","","",""
"Q47530","","","","","Bucht von Benin","Bight of Benin","Golfo de Benín","Golfe du Bénin","","","","Teluk Benin","Golfo del Benin","ベニン湾","베냉 만","Baai van Benin","Zatoka Beninu","Golfo do Benim","Бенин","Beninbukten","Benin Körfezi","","贝宁湾"
"Q61304","","","خليج كامبيشي","","","Bay of Campeche","Golfo de Campeche","Baie de Campêche","","","","","Baia di Campeche","カンペチェ湾","캄페체 만","Golf van Campeche","Campeche","Baía de Campeche","Кампече","Campechebukten","Campeche Koyu","Vịnh Campeche","坎佩切湾"
"Q58705","","","بحر العرب","আরব সাগর","Arabisches Meer","Arabian Sea","Mar Arábigo","mer d'Arabie","Αραβική Θάλασσα","अरब सागर","Arab-tenger","Laut Arab","Mar Arabico","アラビア海","아라비아 해","Arabische Zee","Morze Arabskie","Mar Arábico","Аравийское море","Arabiska havet","Umman Denizi","Biển Ả Rập","阿拉伯海"
"Q72154","","","بحر أموندسين","","Amundsensee","Amundsen Sea","Mar de Amundsen","mer d'Amundsen","","","","","Mare di Amundsen","アムンゼン海","아문센 해","Amundsenzee","Morze Amundsena","Mar de Amundsen","Море Амундсена","Amundsenhavet","Amundsen Denizi","Biển Amundsen","阿蒙森海"
"Q82931","","","بحر المرجان","","Korallenmeer","Coral Sea","Mar del Coral","mer de Corail","Θάλασσα των Κοραλλίων","कोरल सागर","Korall-tenger","","mar dei Coralli","珊瑚海","산호해","Koraalzee","Morze Koralowe","Mar de Coral","Коралловое море","Korallhavet","Mercan Denizi","Biển San Hô","珊瑚海"
"Q79948","","","خليج عمان","ওমান উপসাগর","Golf von Oman","Gulf of Oman","Golfo de Omán","Golfe d'Oman","Κόλπος του Ομάν","ओमान की खाड़ी","Ománi-öböl","Teluk Oman","Golfo di Oman","オマーン湾","오만 만","Golf van Oman","Zatoka Omańska","Golfo de Omã","Оманский залив","Omanbukten","Umman Körfezi","Vịnh Oman","阿曼灣"
"Q98","","","المحيط الهادئ","প্রশান্ত মহাসাগর","Pazifischer Ozean","Pacific Ocean","océano Pacífico","océan Pacifique","Ειρηνικός Ωκεανός","प्रशान्त महासागर","Csendes-óceán","Samudra Pasifik","oceano Pacifico","太平洋","태평양","Grote Oceaan","Ocean Spokojny","Oceano Pacífico","Тихий океан","Stilla havet","Büyük Okyanus","Thái Bình Dương","太平洋"
"Q97","","","المحيط الأطلسي","আটলান্টিক মহাসাগর","Atlantischer Ozean","Atlantic Ocean","océano Atlántico","océan Atlantique","Ατλαντικός Ωκεανός","अन्ध महासागर","Atlanti-óceán","Samudra Atlantik","oceano Atlantico","大西洋","대서양","Atlantische Oceaan","Ocean Atlantycki","Oceano Atlântico","Атлантический океан","Atlanten","Atlas Okyanusu","Đại Tây Dương","大西洋"
"Q83318","","","باب المندب","বাব এল মান্দেব","Bab al-Mandab","Bab-el-Mandeb","Bab el-Mandeb","Bab-el-Mandeb","Μπαμπ ελ Μαντέμπ","बाब अल-मन्देब जलसन्धि","Báb el-Mandeb","Bab-el-Mandeb","Bab el-Mandeb","バブ・エル・マンデブ海峡","바브엘만데브 해협","Bab el Mandeb","Bab al-Mandab","Bab-el-Mandeb","Баб-эль-Мандебский пролив","Bab el-Mandeb","Babü'l Mendep","Bab-el-Mandeb","曼德海峡"
"Q110802","","","مضيق تارتاري","","Tatarensund","Strait of Tartary","Estrecho de Tartaria","Détroit de Tartarie","Πορθμός Τατάρων","","Tatár-szoros","","stretto dei Tartari","間宮海峡","타타르 해협","Tatarensont","Cieśnina Tatarska","Estreito da Tartária","Татарский пролив","Tatarsundet","Tatar Boğazı","Eo biển Tatar","韃靼海峽"
"Q127031","","","مضيق تايوان","","Formosastraße","Taiwan Strait","Estrecho de Taiwán","Détroit de Taïwan","","","Tajvani-szoros","Selat Taiwan","Stretto di Formosa","台湾海峡","타이완 해협","Straat van Taiwan","Cieśnina Tajwańska","Estreito de Taiwan","Тайваньский пролив","Taiwansundet","Tayvan Boğazı","Eo biển Đài Loan","台灣海峽"
"Q122574","","","خليج بوثنيه","বথনিয়া উপসাগর","Bottnischer Meerbusen","Gulf of Bothnia","Golfo de Botnia","golfe de Botnie","Βοθνιακός κόλπος","","Botteni-öböl","Teluk Bothnia","Golfo di Botnia","ボスニア湾","보트니아 만","Botnische Golf","Zatoka Botnicka","Golfo de Bótnia","Ботнический залив","Bottniska viken","Botni Körfezi","Vịnh Bothnia","波的尼亞灣"
"Q128880","","","بحر آرافورا","","Arafurasee","Arafura Sea","Mar de Arafura","mer d'Arafura","","अराफुरा सागर","Arafura-tenger","Laut Arafura","Mare degli Arafura","アラフラ海","아라푸라 해","Arafurazee","Morze Arafura","Mar de Arafura","Арафурское море","Arafurasjön","Arafura Denizi","Biển Arafura","阿拉弗拉海"
"Q131217","","","خليج تايلاند","","Golf von Thailand","Gulf of Thailand","Golfo de Tailandia","Golfe de Thaïlande","Κόλπος της Ταϊλάνδης","थाईलैण्ड की खाड़ी","Thai","Teluk Thailand","Golfo del Siam","タイランド湾","타이 만","Golf van Thailand","Zatoka Tajlandzka","Golfo da Tailândia","Сиамский залив","Thailandviken","Tayland Körfezi","Vịnh Thái Lan","泰國灣"
"Q166","","","البحر الأسود","কৃষ্ণ সাগর","Schwarzes Meer","Black Sea","mar Negro","mer Noire","Μαύρη Θάλασσα","कृष्ण सागर","Fekete-tenger","Laut Hitam","mar Nero","黒海","흑해","Zwarte Zee","Morze Czarne","Mar Negro","Чёрное море","Svarta havet","Karadeniz","Biển Đen","黑海"
"Q131418","","","بحر تيمور","তিমুর সাগর","Timorsee","Timor Sea","Mar de Timor","mer de Timor","","तिमोर सागर","Timor-tenger","Laut Timor","Mar di Timor","ティモール海","티모르 해","Timorzee","Morze Timor","Mar de Timor","Тиморское море","Timorsjön","Timor Denizi","Biển Timor","帝汶海"
"Q131274","","","بحر بيوفورت","","Beaufortsee","Beaufort Sea","Mar de Beaufort","mer de Beaufort","Θάλασσα Μποφόρ","","Beaufort-tenger","Laut Beaufort","Mare di Beaufort","ボーフォート海","보퍼트 해","Beaufortzee","Morze Beauforta","Mar de Beaufort","Море Бофорта","Beauforthavet","Beaufort Denizi","Biển Beaufort","波弗特海"
"Q545","","","بحر البلطيق","বাল্টিক সাগর","Ostsee","Baltic Sea","Mar Báltico","mer Baltique","Βαλτική Θάλασσα","बाल्टिक सागर","Balti-tenger","Laut Baltik","mar Baltico","バルト海","발트 해","Oostzee","Morze Bałtyckie","Mar Báltico","Балтийское море","Östersjön","Baltık Denizi","Biển Baltic","波罗的海"
"Q132811","","","خليج كاليفورنيا","ক্যালিফোর্নিয়া উপসাগর","Golf von Kalifornien","Gulf of California","Golfo de California","golfe de Californie","Κόλπος της Καλιφόρνια","","Kaliforniai-öböl","Teluk California","Golfo di California","カリフォルニア湾","캘리포니아 만","Golf van Californië","Zatoka Kalifornijska","Golfo da Califórnia","Калифорнийский залив","Californiaviken","California Körfezi","Vịnh California","加利福尼亚湾"
"Q131716","","","كاتيغات","","Kattegat","Kattegat","Kattegat","Cattégat","Κάτεγατ","","Kattegat","Teluk Kattegat","Kattegat","カテガット海峡","카테가트 해협","Kattegat","Kattegat","Kattegat","Каттегат","Kattegatt","Kattegat","Kattegat","卡特加特海峡"
"Q788","","","المحيط المتجمد الشمالي","উত্তর মহাসাগর","Arktischer Ozean","Arctic Ocean","océano Ártico","océan Arctique","Αρκτικός Ωκεανός","उत्तरध्रुवीय महासागर","Jeges-tenger","Samudra Arktik","Mar Glaciale Artico","北極海","북극해","Noordelijke IJszee","Ocean Arktyczny","Oceano Ártico","Северный Ледовитый океан","Norra ishavet","Arktik Okyanusu","Bắc Băng Dương","北冰洋"
"Q132868","","","بحر غرينلاند","","Grönlandsee","Greenland Sea","Mar de Groenlandia","mer du Groenland","Γροιλανδική Θάλασσα","","Grönlandi-tenger","Laut Greenland","Mare di Groenlandia","グリーンランド海","그린란드 해","Groenlandzee","Morze Grenlandzkie","Mar da Gronelândia","Гренландское море","Grönlandshavet","Grönland Denizi","Biển Greenland","格陵兰海"
"Q140290","","","","","Bay of Plenty","Bay of Plenty","Bay of Plenty","Baie de l'Abondance","","बे आफ प्लेंटी","Plenty-öböl","","Bay of Plenty","ベイ・オブ・プレンティ地方","베이오브플렌티 지방","Bay of Plenty","Zatoka Obfitości","Baía de Plenty","Пленти","Bay of Plenty","","","丰盛湾"
"Q141727","","","","","Marguerite Bay","Marguerite Bay","Bahía Margarita","Baie de Marguerite","","","","","Baia di Marguerite","マルグリット湾","마거리트 만","Marguerite Bay","Zatoka Małgorzaty","Baía Margarida","","Marguerite Bay","","","瑪格麗特灣"
"Q134750","","","نهر سانت لورانس","","Sankt-Lorenz-Strom","Saint Lawrence River","Río San Lorenzo","fleuve Saint-Laurent","Άγιος Λαυρέντιος","सैंट लारेन्स् नदी","Szent Lőrinc-folyó","Sungai Saint Lawrence","San Lorenzo","セントローレンス川","세인트로렌스 강","Saint Lawrence","Rzeka Świętego Wawrzyńca","Rio São Lourenço","Река Святого Лаврентия","Saint Lawrencefloden","Saint Lawrence Nehri","Sông Saint Lawrence","圣劳伦斯河"
"Q1239","","","المحيط الهندي","ভারত মহাসাগর","Indischer Ozean","Indian Ocean","océano Índico","océan Indien","Ινδικός Ωκεανός","हिन्द महासागर","Indiai-óceán","Samudra Hindia","oceano Indiano","インド洋","인도양","Indische Oceaan","Ocean Indyjski","Oceano Índico","Индийский океан","Indiska oceanen","Hint Okyanusu","Ấn Độ Dương","印度洋"
"Q156116","","","خليج بريدز","","Prydz Bay","Prydz Bay","Bahía Prydz","Baie de Prydz","","","","","","プリズ湾","","Prydz Bay","Zatoka Prydza","Baía Prydz","Залив Прюдс","Prydz Bay","","","普里茲灣"
"Q156123","","","خليج لوتزو هولم","","Lützow-Holm-Bucht","Lützow-Holm Bay","Bahía de Lützow-Holm","Baie de Lützow-Holm","","लुटज़ो-होल्म खाड़ी","","","","リュツォー＝ホルム湾","","","","","","Lützow-Holmbukta","","","呂佐夫-霍爾姆灣"
"Q143650","","","ممر دريك","","Drakestraße","Drake Passage","Pasaje de Drake","passage de Drake","πορθμός του  Ντέικ","ड्रेक जलमार्ग","Drake-átjáró","Selat Drake","Canale di Drake","ドレーク海峡","드레이크 해협","Straat Drake","Cieśnina Drake'a","Passagem de Drake","Пролив Дрейка","Drakes sund","Drake Boğazı","Eo biển Drake","德雷克海峡"
"Q160194","","","بحر سولو","","Sulusee","Sulu Sea","Mar de Joló","mer de Sulu","Θάλασσα Σούλου","सुलु सागर","Sulu-tenger","Laut Sulu","Mare di Sulu","スールー海","술루 해","Suluzee","Morze Sulu","Mar de Sulu","Море Сулу","Sulusjön","Sulu Denizi","Biển Sulu","苏禄海"
"Q1247","","","البحر الكاريبي","ক্যারিবীয় সাগর","Karibisches Meer","Caribbean Sea","mar Caribe","mer des Caraïbes","Καραϊβική Θάλασσα","कैरिबियाई सागर","Karib-tenger","Laut Karibia","mare Caraibico","カリブ海","카리브 해","Caraïbische Zee","Morze Karaibskie","Mar do Caribe","Карибское море","Karibiska havet","Karayip Denizi","Biển Caribe","加勒比海"
"Q164466","","","بحر روس","","Rossmeer","Ross Sea","Mar de Ross","mer de Ross","Θάλασσα Ρος","रॉस सागर","Ross-tenger","Laut Ross","Mare di Ross","ロス海","로스 해","Rosszee","Morze Rossa","Mar de Ross","Море Росса","Rosshavet","Ross Denizi","Biển Ross","罗斯海"
"Q163434","","","بحر سيبيريا الشرقي","","Ostsibirische See","East Siberian Sea","Mar de Siberia Oriental","mer de Sibérie orientale","","पूर्वी साइबेरियाई सागर","Kelet-szibériai-tenger","Laut Siberia Timur","Mare della Siberia orientale","東シベリア海","동시베리아 해","Oost-Siberische Zee","Morze Wschodniosyberyjskie","Mar Siberiano Oriental","Восточно-Сибирское море","Östsibiriska havet","Doğu Sibirya Denizi","Biển Đông Xibia","东西伯利亚海"
"Q1693","","","بحر الشمال","উত্তর সাগর","Nordsee","North Sea","Mar del Norte","mer du Nord","Βόρεια Θάλασσα","उत्तरी सागर","Északi-tenger","Laut Utara","mare del Nord","北海","북해","Noordzee","Morze Północne","Mar do Norte","Северное море","Nordsjön","Kuzey Denizi","Biển Bắc","北海"
"Q169523","","","خليج سانت لورنس","","Sankt-Lorenz-Golf","Gulf of Saint Lawrence","Golfo de San Lorenzo","golfe du Saint-Laurent","Κόλπος του Αγίου Λαυρεντίου","","Szent Lőrinc-öböl","Teluk Santo Laurensius","Golfo di San Lorenzo","セントローレンス湾","세인트로렌스 만","Saint Lawrencebaai","Zatoka Świętego Wawrzyńca","Golfo de São Lourenço","Залив Святого Лаврентия","Saint Lawrenceviken","Saint Lawrence Körfezi","Vịnh Saint Lawrence","聖羅倫斯灣"
"Q1695","","","سكاجيراك","","Skagerrak","Skagerrak","Skagerrak","Skagerrak","","","Skagerrak","Skagerrak","Skagerrak","スカゲラク海峡","스카게라크 해협","Skagerrak","Skagerrak","Skagerrak","Скагеррак","Skagerrak","Skagerrak","Skagerrak","斯卡格拉克海峡"
"Q171510","","","بحر باندا","","Bandasee","Banda Sea","Mar de Banda","mer de Banda","","","Banda-tenger","Laut Banda","Mar di Banda","バンダ海","반다 해","Bandazee","Morze Banda","Mar de Banda","Море Банда","Bandasjön","Banda Denizi","Biển Banda","班达海"
"Q3040","","","خليج هدسون","","Hudson Bay","Hudson Bay","Bahía de Hudson","baie d'Hudson","κόλπος Χάντσον","हडसन खाड़ी","Hudson-öböl","Teluk Hudson","baia di Hudson","ハドソン湾","허드슨 만","Hudsonbaai","Zatoka Hudsona","Baía de Hudson","Гудзонов залив","Hudson Bay","Hudson Körfezi","Vịnh Hudson","哈德森湾"
"Q173343","","","بحر ودل","","Weddell-Meer","Weddell Sea","Mar de Weddell","mer de Weddell","","वेडेल सागर","Weddell-tenger","","Mare di Weddell","ウェッデル海","웨들 해","Weddellzee","Morze Weddella","Mar de Weddell","Море Уэдделла","Weddellhavet","Weddell Denizi","Biển Weddell","威德尔海"
"Q171846","","","باس","","Bass-Straße","Bass Strait","Estrecho de Bass","détroit de Bass","","बॉस जलसन्धि","Bass-szoros","Selat Bass","Stretto di Bass","バス海峡","배스 해협","Straat Bass","Cieśnina Bassa","Estreito de Bass","Бассов пролив","Bass sund","Bass Boğazı","Eo biển Bass","巴斯海峡"
