"wd_id","wd_id_new","population","name_ar","name_bn","name_de","name_en","name_es","name_fr","name_el","name_hi","name_hu","name_id","name_it","name_ja","name_ko","name_nl","name_pl","name_pt","name_ru","name_sv","name_tr","name_vi","name_zh"
"Q853909","","","جزيرة غوادالوبي","","Guadalupe","Guadalupe Island","Isla Guadalupe","île Guadalupe","Νήσος Γουαδαλούπη","","","","Guadalupe","グアダルーペ島","과달루페 섬","Isla Guadalupe","Guadalupe","Ilha de Guadalupe","Гуадалупе","Guadalupeön","","Đảo Guadalupe","瓜達盧普島"
"Q880529","","","صحراء بلاك روك","","Black Rock Desert","Black Rock Desert","Desierto Black Rock","désert de Black Rock","","","","","Deserto Black Rock","ブラックロック砂漠","블랙록 사막","Black Rock Desert","","Deserto de Black Rock","Блэк-Рок","","Kara Kaya Çölü","Sa mạc Black Rock","黑岩石沙漠"
"Q949090","","","","","Rota","Rota","Rota","Rota","","रोता द्वीप","","","Rota","ロタ島","로타 섬","Rota","Rota","Rota","Рота","Rota","","Rota","羅塔島"
"Q913470","","18297","","","Loyalitätsinseln","Loyalty Islands","Islas de la Lealtad","Îles Loyauté","","","","","Isole della Lealtà","ロイヤルティ諸島","","Province des îles Loyauté","Wyspy Lojalności","Ilhas Lealdade","Луайоте","Loyautéöarna","","Quần đảo Loyauté","洛亚蒂群岛"
"Q953358","","","","","Tatakoto","Tatakoto","Tatakoto","Tatakoto","","","Tatakoto","Tatakoto","Tatakoto","タタコト環礁","","Tatakoto","Tatakoto","Tatakoto","Татакото","Tatakoto","Tatakoto","Tatakoto","塔塔科托環礁"
"Q951302","","30966","ساريما","সারেমা","Ösel","Saaremaa","Saaremaa","Saaremaa","Σάαρεμαα","सारेमा","Saaremaa","Saaremaa","Saaremaa","サーレマー島","사레마 섬","Saaremaa","Sarema","Saaremaa","Сааремаа","Ösel","Saaremaa","Saaremaa","萨列马岛"
"Q967796","","","مانيهيكي","মানিহিকি","Manihiki","Manihiki","Manihiki","Manihiki","Μανιχίκι","मनिहिकी","","Manihiki","Manihiki","マニヒキ環礁","마니히키","Manihiki","Manihiki","Manihiki","Манихики","Manihiki","Manihiki","Manihiki","馬尼西基"
"Q1130629","","","بوكابوكا","পুকাপুকা","Pukapuka","Pukapuka","Pukapuka","Pukapuka","Πουκαπούκα","पुकापुका","","Pukapuka","Pukapuka","プカプカ島","푸카푸카 섬","Pukapuka","Pukapuka","Pukapuka","Пукапука","Pukapuka","Pukapuka","Pukapuka","普卡普卡岛"
"Q1036287","","10675","","","El Hierro","El Hierro","El Hierro","El Hierro","Ελ Ιέρρο","","Hierro","El Hierro","El Hierro","エル・イエロ島","엘이에로 섬","Ferro","El Hierro","El Hierro","Иерро","El Hierro","El Hierro","El Hierro","耶罗岛"
"Q1027830","","58003","غوتلاند","","Gotland","Gotland","Isla de Gotland","Gotland","Γκότλαντ","","Gotland","Pulau Gotland","Gotland","ゴットランド島","고틀란드 섬","Gotland","Gotlandia","Gotland","Готланд","Gotland","Gotland","Gotland","哥得蘭島"
"Q1320517","","","جزيرة أوشاكوف","","Uschakow-Insel","Ushakov Island","","île Ouchakov","","","","","Isola di Ušakov","ウシャーコフ島","","Oesjakov","Wyspa Uszakowa","Ilha Ushakov","Остров Ушакова","","","Đảo Ushakov","烏沙科夫島"
"Q1160526","","","","","Desventuradas-Inseln","Desventuradas Islands","Islas Desventuradas","Îles Desventuradas","Ντεσβεντουράδας Νήσοι","","","","Isole Desventuradas","デスベントゥラダス諸島","","Desventuradaseilanden","Desventuradas","Ilhas Desventuradas","Острова Десвентурадас","Desventuradasöarna","","Quần đảo Desventuradas","德斯溫特德群島"
"Q1130641","","","جزيرة ألور","","Alor","Alor","Isla Alor","Alor","","","","Alor","Isola Alor","アロール島","","Alor","Alor","Alor","Алор","Alor Island","","Đảo Alor","阿洛島"
"Q1359323","","","مانغايا","মাঙ্গাইয়া","Mangaia","Mangaia","Mangaia","Mangaia","Μανγκέα","मंगैया","","Mangaia","Mangaia","マンガイア島","망가이아","Mangaia","Mangaia","Mangaia","Мангаиа","Mangaia","Mangaia","Mangaia","曼加伊亞島"
"Q1423489","","0","","","Simuschir","Simushir","Simushir","Simouchir","Σιμουσίρ","","","","Simušir","新知島","시무시르 섬","Simoesjir","","","Симушир","","","Simushir","新知島"
"Q1779748","","","","","Pitcairn","Pitcairn Island","Isla Pitcairn","île Pitcairn","Πίτκαιρν","","","","Pitcairn","","","Pitcairn","Pitcairn","","Питкэрн","","","",""
"Q1720063","","","","","Kaokoveld","Kaokoland","Kaokoland","Kaokoland","","","","","Kaokoland","","","Kaokoland","Kaokoland","Kaokoland","Каоколенд","","","",""
"Q1740661","","","","","Khomashochland","","","","","","","","","","","","","","","","","",""
"Q2599598","","","","","Yap-Inseln","","","","","","","","","","","","","","","","","",""
"Q27868248","","","","","","Taliabu","","Taliabu","","","","","","","","","","","","","","",""
"Q1067917","","","الهروج","","Charudsch","Haruj","Haruj","Haruj","","","","","","ハルジュ","","Haruj","","Haruj","","","","",""
"Q292500","","","","","Pinieninsel","Isle of Pines","Isla de Los Pinos","île des Pins","","","Île des Pins","","Isola dei Pini","イル・デ・パン","","Île des Pins","","","Пен","Île des Pins","","",""
"Q2081472","","","","","Utupua","Utupua Island","Utupua","Utupua","","","","Pulau Utupua","Utupua","ウトゥプア島","","Utupua","","","Утупуа","Utupua","","",""
"Q27222296","","","","","","","","","","","","","","","","","","","","Mohéli","","",""
"Q27496722","","","","","","Jabal Bin Ghunaymah","","","","","","","","","","","","","","Jabal Bin Ghunaymah","","",""
"Q21943427","","","","","","Flinders Island","","","","","","","","","","","","","","Flinders Island","","",""
"Q21891506","","","","","","Groote Eylandt","","","","","","","","","","","","","","Groote Eylandt","","",""
"Q27296123","","","","","","Chuk-to","","","","","","Chuk-to","","","","","","","","Chuk-to","","",""
"Q1536424","","","","","Vanikoro","Vanikoro","Vanikoro","Vanikoro","Βανικόρο","","Vanikoro","","Vanikoro","ヴァニコロ","","Vanikoro","Vanikoro","","Ваникоро","Vanikoro","","",""
"Q935795","","","","","Vesterålen","Vesterålen","Vesterålen","Vesterålen","","","","","Vesterålen","ベステローデン諸島","","Vesterålen","Vesterålen","Vesterålen","Вестеролен","Vesterålen","","",""
"Q1494164","","","","","Gardner Pinnacles","Gardner Pinnacles","Gardner Pinnacles","Gardner Pinnacles","","","","","","ガードナー尖礁","","Gardner Pinnacles","Gardner Pinnacles","Gardner Pinnacles","Гарднер","","","Các đỉnh nhọn Gardner",""
"Q1343339","","","هضبة إنيدي","","Ennedi-Massiv","Ennedi Plateau","Ennedi","plateau de l'Ennedi","","","Ennedi","","Ennedi","エネディ台地","","Ennedi Plateau","Ennedi","","Эннеди","","Ennedi Platosu","Cao nguyên Ennedi",""
"Q950725","","","بينرين","পেনহ্রিন","Penrhyn","Penrhyn","Penrhyn","Penrhyn","Πένρχιν","पेनह्हिन","","Penrhyn","Penrhyn","ペンリン島","펜린","Penrhyn","Penrhyn","Tongareva","Пенрин","Penrhyn","Penrhyn","Penrhyn",""
"Q110440","","12000","بوا فيستا","","Boa Vista","Boa Vista","Isla de Boa Vista","Boa Vista","Νησί Μπόα Βίστα","","Boa Vista","Boa Vista","Boa Vista","ボア・ヴィスタ島","보아비스타 섬","Boa Vista","Boa Vista","Ilha da Boa Vista","Боавишта","Boa Vista","Boa Vista","","博阿維斯塔島"
"Q108448","","","","","Santiago","Santiago","Isla de Santiago","Santiago","Σαντιάγο","","","","Santiago","サンティアゴ島","산티아구 섬","Santiago","Santiago","Ilha de Santiago","Сантьягу","Santiago","","","聖地牙哥島"
"Q23038","","","","","Fasta Åland","Fasta Åland","Fasta Åland","Fasta Åland","","","","","Fasta Åland","ファスタオーランド島","","Fasta Åland","Fasta Åland","Fasta Åland","Аланд","Fasta Åland","","","奧蘭主島"
"Q112232","","","سانتو أنتاو","","Santo Antão","Santo Antão","Isla de Santo Antão","Santo Antão","Σάντο Αντάο","","Santo Antão-sziget","","Santo Antão","サント・アンタン島","산투안탕 섬","Santo Antão","Santo Antão","Ilha de Santo Antão","Санту-Антан","Santo Antão","","","圣安唐岛"
"Q111989","","35000","سال، الرأس الأخضر","","Sal","Sal","Isla de Sal","Sal","Νησί Σαλ","साल","Sal","","Ilha do Sal","サル島","살 섬","Sal","Sal","Ilha do Sal","Сал","Sal","","","薩爾島"
"Q2486","","56284","تاراوا","তারাওয়া","Tarawa","Tarawa","Tarawa","Tarawa","Ταράουα","टारावा","","Tarawa","Tarawa","タラワ","타라와","Tarawa","Tarawa","Tarawa","Тарава","Tarawa","Tarawa","Tarawa","塔拉瓦环礁"
"Q4648","","4225384","بالي","বালি","Bali","Bali","Bali","Bali","Μπαλί","बाली","Bali","Bali","Bali","バリ島","발리 섬","Bali","Bali","Bali","Бали","Bali","Bali","Bali","巴厘岛"
"Q156325","","","جزر خوان فرنانديث","হুয়ান ফার্নান্দেজ দ্বীপপুঞ্জ","Juan-Fernández-Inseln","Juan Fernández Islands","Archipiélago Juan Fernández","Archipel Juan Fernández","Αρχιπέλαγος Χουάν Φερνάντεζ","","Juan Fernandez-szigetek","Kepulauan Juan Fernández","Isole Juan Fernández","ファン・フェルナンデス諸島","후안페르난데스 제도","Juan Fernández-archipel","Juan Fernández","Arquipélago Juan Fernández","Острова Хуан-Фернандес","Juan Fernández-öarna","Juan Fernández Adaları","","胡安·費爾南德斯群島"
"Q118821","","","","","Sala y Gómez","Isla Salas y Gómez","Isla Salas y Gómez","île Sala y Gómez","","","Sala-y-Gómez-sziget","Pulau Salas y Gómez","Isola Sala y Gómez","サラ・イ・ゴメス島","","Sala y Gómez","Sala y Gómez","Sala y Gómez","Сала-и-Гомес","Sala y Gómez","","","薩拉戈麥斯島"
"Q8828","","859289","مايوركا","","Mallorca","Majorca","Mallorca","Majorque","Μαγιόρκα","","Mallorca","Mallorca","Maiorca","マヨルカ島","마요르카 섬","Majorca","Majorka","Maiorca","Мальорка","Mallorca","Mayorka","Majorca","馬略卡島"
"Q7564","","","لومبوك","লম্বক","Lombok","Lombok","Lombok","Lombok","Λομπόκ","लोम्बोक","Lombok","Pulau Lombok","Lombok","ロンボク島","롬복 섬","Lombok","Lombok","Lombok","Ломбок","Lombok","Lombok","Lombok","龙目岛"
"Q176381","","","","","Adak Island","Adak Island","Isla Adak","île Adak","","","","","Isola di Adak","アダック島","에이댁 섬","Adak Island","Adak","Ilha Adak","Адак","Adak Island","Adak Adası","","埃達克島"
"Q186822","","","جزر لوفوتن","","Lofoten","Lofoten","Islas Lofoten","Îles Lofoten","","","Lofoten","","Isole Lofoten","ロフォーテン諸島","","Lofoten","Lofoty","Lofoten","Лофотенские острова","Lofoten","","","罗弗敦群岛"
"Q17063","","256518","مايوت","মায়োত","Mayotte","Mayotte","Mayotte","Mayotte","Μαγιότ","मेयोट","Mayotte","Mayotte","Mayotte","マヨット","마요트","Mayotte","Majotta","Mayotte","Майотта","Mayotte","Mayotte","Mayotte","马约特"
"Q193962","","","","বেরিং দ্বীপ","Beringinsel","Bering Island","Isla de Bering","île Béring","Νήσος Μπέρινγκ","","Bering-sziget","","Isola di Bering","ベーリング島","베링 섬","Beringeiland","Wyspa Beringa","Ilha de Bering","Остров Беринга","Berings ö","","","白令岛"
"Q187864","","","نوكوورو","","Nukuoro","Nukuoro","Nukuoro","Nukuoro","","","","","Nukuoro","ヌクオロ環礁","","Nukuoro","Nukuoro","Atol de Nukuoro","Нукуоро","Nukuoro Atoll","","","努庫奧羅環礁"
"Q17070","","850727","لا ريونيون","রেউনিওঁ","Réunion","Réunion","Reunión","La Réunion","Ρεϋνιόν","रेयूनियों","Réunion","Réunion","Riunione","レユニオン","레위니옹","Réunion","Reunion","Reunião","Реюньон","Réunion","Réunion","Réunion","留尼汪"
"Q21162","","2642","سبيتسبيرجين","","Spitzbergen","Spitsbergen","Spitsbergen","Spitzberg","Σπιτσβέργη","","Spitsbergen","Spitsbergen","Spitsbergen","スピッツベルゲン島","스핏스베르겐 섬","Spitsbergen","Spitsbergen","Spitsbergen","Западный Шпицберген","Spetsbergen","Spitsbergen","Spitsbergen","斯匹次卑尔根岛"
"Q19146","","","جزيرة موروتاي","","Morotai","Morotai","Morotai","Morotai","","","","Morotai","Morotai","モロタイ島","모로타이 섬","Morotai","Morotai","Morotai","Моротай","Morotai","","Morotai","莫羅泰島"
"Q210371","","","جزيرة كانغارو","","Känguru-Insel","Kangaroo Island","Isla Canguro","île Kangourou","Νήσος Καγκουρό","","Kenguru-sziget","","Isola dei Canguri","カンガルー島","캥거루 섬","Kangaroo Island","Wyspa Kangura","Ilha Kangaroo","Кенгуру","Kangaroo Island","Kanguru Adası","","坎加鲁岛"
"Q210811","","","","","Pico","Pico Island","Isla del Pico","Pico","Πίκο","पिको द्वीप","","","Pico","ピコ島","피쿠 섬","Pico","Pico","Ilha do Pico","Пику","Pico","Pico Adası","","皮庫島"
"Q209036","","137830","جزيرة ساو ميغيل","","São Miguel","São Miguel island","São Miguel","São Miguel","Σάο Μιγκέλ","","","Pulau São Miguel","São Miguel","サンミゲル島","상미겔 섬","São Miguel","São Miguel","Ilha de São Miguel","Сан-Мигел","São Miguel","","","聖米格爾島"
"Q25535","","","زيلاند","জিল্যান্ড","Seeland","Zealand","Selandia","Seeland","Σγιέλαν","ज़ीलैंड","Sjælland","Sjælland","Sjælland","シェラン島","셸란 섬","Seeland","Zelandia","Zelândia","Зеландия","Själland","Sjaelland","Zealand","西兰岛"
"Q212219","","","","","Somerset Island","Somerset Island","Isla Somerset","île Somerset","Νήσος Σόμερσετ","","","","Isola di Somerset","サマーセット島","서머싯 섬","Somerseteiland","Wyspa Somerset","Ilha Somerset","Сомерсет","Somerset Island","","","索默塞特岛"
"Q213146","","","جزيرة الأمير باتريك","","Prince Patrick Island","Prince Patrick Island","Isla del Príncipe Patrick","île du Prince-Patrick","Νήσος Πρίγκηπα Πάτρικ","","Prince Patrick-sziget","","Isola Principe Patrick","プリンスパトリック島","프린스패트릭 섬","Prins Patrickeiland","Wyspa Księcia Patryka","Ilha Prince Patrick","Принс-Патрик","Prince Patrick Island","","","帕特里克王子岛"
"Q34374","","623065","كريت","ক্রিট","Kreta","Crete","Creta","Crète","Κρήτη","क्रीत","Kréta","Kreta","Creta","クレタ島","크레타","Kreta","Kreta","Creta","Крит","Kreta","Girit","Kríti","克里特"
"Q215074","","56437","","","Terceira","Terceira Island","Isla Terceira","Terceira","Τερσέιρα","ट्रेसिरा द्वीप","Terceira","","Terceira","テルセイラ島","테르세이라 섬","Terceira","Terceira","Ilha Terceira","Терсейра","Terceira","Terceira","","特塞拉島"
"Q217262","","5552","","","Santa Maria","Santa Maria Island","Isla de Santa María","Santa Maria","Νήσος Σάντα Μαρία","","","","Santa Maria","サンタマリア島","산타마리아 섬","Santa Maria","Santa Maria","Ilha de Santa Maria","Санта-Мария","Santa Maria","","","聖瑪麗亞島"
"Q338670","","","جزيرة كوتس","","Coats Island","Coats Island","Isla Coats","île Coats","","","","","Isola di Coats","コーツ島","","Coats Island","Wyspa Coatsa","Ilha Coats","Котс","Coats Island","","","科茨岛"
"Q274569","","","","","Upolu","Upolu","Upolu","Upolu","","","","Upolu","Upolu","ウポル島","우폴루 섬","Upolu","Upolu","Upolu","Уполу","Upolu","","","乌波卢岛"
"Q217369","","","جزيرة باثرست","","Bathurst Island","Bathurst Island","Isla de Bathurst","île de Bathurst","Νήσος Μπάθερστ","","Bathurst-sziget","","Isola Bathurst","バサースト島","배서스트 섬","Bathursteiland","Wyspa Bathursta","Ilha Bathurst","Батерст","Bathurst Island","","","巴瑟斯特岛"
"Q36823","","1499","توكيلاو","টকেল্যু","Tokelau","Tokelau","Tokelau","Tokelau","Τοκελάου","","Tokelau-szigetek","Tokelau","Tokelau","トケラウ","토켈라우","Tokelau-eilanden","Tokelau","Tokelau","Токелау","Tokelau","Tokelau","Tokelau","托克劳群岛"
"Q426555","","","","","Fogo","Fogo","Fogo","Fogo","Φόγκο","फोगो","Fogo","Fogo","Fogo","フォゴ島","포구 섬","Fogo","Fogo","Ilha do Fogo","Фогу","Fogo","","","福戈岛"
"Q418485","","","جزيرة أكيميسكي","","Akimiski Island","Akimiski Island","Isla Akimiski","île Akimiski","","","","Pulau Akimiski","Akimiski","アキミスキ島","","Akimiski-eiland","Akimiski","Ilha Akimiski","Акимиски","Akimiski Island","","","阿基米斯基島"
"Q375615","","","جزيرة أونيماك","","Unimak Island","Unimak Island","Isla Unimak","île Unimak","Ούνιμακ","","Unimak-sziget","","Unimak","ウニマク島","","Unimak Island","Unimak","Ilha Unimak","Унимак","Unimak Island","","","烏尼馬克島"
"Q521020","","","هواهاين","","Huahine","Huahine","Huahine","Huahine","Χουαχίνε","","Huahine","","Huahine","フアヒネ島","","Huahine","Huahine","Huahine","Хуахине","Huahine","","","胡阿希內島"
"Q514626","","","","","Tubuai","Tubuai","Tubuai","Tubuai","","","Tubuai","","Tubuai","トゥブアイ島","","Tubuai","Tubuai","Tubuai","Тубуаи","Tubuai","","","土布艾群岛"
"Q492509","","","","","São Nicolau","São Nicolau","São Nicolau","São Nicolau","Νησί Σάο Νικολάου","","São Nicolau-sziget","","São Nicolau","サン・ニコラウ島","상니콜라우 섬","São Nicolau","São Nicolau","Ilha de São Nicolau","Сан-Николау","São Nicolau","","","聖尼古勞島"
"Q43048","","115490","رودس","","Rhodos","Rhodes","Rodas","Rhodes","Ρόδος","","Rodosz","Pulau Rodos","Rodi","ロドス島","로도스 섬","Rodos","Rodos","Rodes","Родос","Rhodos","Rodos","Rhodes","罗得岛"
"Q46879","","0","جزيرة بيكر","বাকের দ্বীপপুঞ্জ","Bakerinsel","Baker Island","Isla Baker","île Baker","Μπαίηκερ","बेकर द्वीप","Baker-sziget","Pulau Baker","Isola Baker","ベーカー島","베이커 섬","Baker","Baker","Ilha Baker","Бейкер","Bakerön","Baker Adası","Đảo Baker","貝克島"
"Q528884","","","","","Aneityum","Aneityum","Anatom","Aneityum","","","","","Anatom","アネイチュム島","아네이튬 섬","Anatom","Anatom","Aneytium","Анейтьюм","","Anatom","","阿納托姆島"
"Q530454","","","جزيرة يونيفاك","","Nunivak","Nunivak Island","Isla Nunivak","île Nunivak","Νήσος Νούνιβακ","","","","Nunivak","ヌニバク島","","Nunivak Island","Nunivak","Ilha Nunivak","Нунивак","Nunivak Island","Nunivak Adası","","努尼瓦克岛"
"Q540373","","","","","Prinz-Georg-Land","Zemlya Georga","Tierra de Jorge","Terre George","Ζέμλια Γκεόργκα","","","","Zemlja Georga","ゲオルグ島","","Zemlja Georga","Ziemia Jerzego","Zemlya Georga","Земля Георга","","","","喬治地島"
"Q533041","","","حوض ماغاديكغادي","","Makgadikgadi-Salzpfannen","Makgadikgadi Pan","Salares de Makgadikgadi","Pan de Makgadikgadi","","","","","","マカディカディ塩湖","","Makgadikgadizoutvlaktes","","","Макгадикгади","Makgadikgadislätten","","","馬卡迪卡迪鹽沼"
"Q583383","","","","","Gaua","Gaua","","Gaua","","","","","","ガウア島","가우아 섬","Gaua","Gaua","Gaua","Гауа","","","","加瓦島"
"Q575033","","","جزيرة أنتيكوستي","","Anticosti","Anticosti Island","Isla de Anticosti","île d'Anticosti","Αντικόστι","","","","Isola d'Anticosti","アンティコスティ島","앙티코스티 섬","Anticosti","Anticosti","Ilha Anticosti","Антикости","Anticostiön","","","安蒂科斯蒂島"
"Q614645","","","","","Ua Pou","Ua Pu","Ua Pou","Ua-Pou","","","","","Ua Pou","ウアプ島","","Ua Pou","Ua Pou","","Уа-Пу","Ua Pou","","","瓦普島"
"Q548594","","","","","Bely","Bely Island","Isla de Bely","Bely","","","","Pulau Bely","Isola Belyj","ベルイ島","","Bely","Wyspa Biała","Ilha Belyi","Белый","Belyjön","","","別雷島"
"Q52631","","142065","إيبيزا","","Ibiza","Ibiza","Ibiza","Ibiza","Ίμπιζα","इबिसा","Ibiza","Ibiza","Ibiza","イビサ島","이비사 섬","Ibiza","Ibiza","Ibiza","Ивиса","Ibiza","İbiza","Ibiza","伊维萨岛"
"Q51679","","48220","سايبان","","Saipan","Saipan","Saipán","Saipan","Σαϊπάν","साइपैन","","Saipan","Saipan","サイパン島","사이판 섬","Saipan","Saipan","Saipan","Сайпан","Saipan","Saipan","Saipan","塞班岛"
"Q638407","","","","","Sankt-Lorenz-Insel","St. Lawrence Island","Isla San Lorenzo","île Saint-Laurent","Σεντ Λόρενς","","","","Isola di San Lorenzo","セントローレンス島","세인트로렌스 섬","St. Lawrence","Wyspa Świętego Wawrzyńca","Ilha de São Lourenço","Остров Святого Лаврентия","St. Lawrence Island","St. Lawrence Adası","","聖勞倫斯島"
"Q639648","","","أرخبيل دهلك","","Dahlak-Archipel","Dahlak Archipelago","Islas Dahlak","Archipel des Dahlak","","","","","Arcipelago delle isole Dahlac","ダフラク諸島","","Dahlak-Archipel","Dahlak","Arquipélago Dahlak","Дахлак","Dahlak-arkipelagen","Dahlak Takımadası","","達赫拉克群島"
"Q645180","","","جزيرة بيلوت","","Bylot-Insel","Bylot Island","Isla Bylot","île Bylot","Μπάιλοτ","","","","Isola di Bylot","バイロト島","","Byloteiland","Wyspa Bylota","Ilha de Bylot","Байлот","Bylot Island","","","拜洛特岛"
"Q756016","","95","أتكا","","Atka Island","Atka Island","Isla Atka","Atka","Άτκα","","","","Isola Atka","アトカ島","애트카 섬","Atka Island","Atka","Ilha Atka","Атка","","","","阿特卡島"
"Q826041","","","سيبروت","","Siberut","Siberut","Siberut","Siberut","Σιμπέρουτ","","","Pulau Siberut","Siberut","シベルト島","","Siberut","Siberut","Siberut","Сиберут","Siberut","","","西比路島"
"Q811142","","","","","Jos-Plateau","Jos Plateau","Meseta de Jos","plateau de Jos","","","Josi-fennsík","","","ジョス高原","","Josplateau","Dżos","Planalto de Jos","Джос","Josplatån","","","喬斯高原"
"Q674504","","","جزيرة كورنواليس","","Cornwallis Island","Cornwallis Island","Isla Cornwallis","île Cornwallis","","","","","Isola Cornwallis","コーンウォリス島","콘월리스 섬","Cornwallis","Wyspa Cornwallisa","Ilha Cornwallis","Корнуоллис","Cornwallis Island","","","康沃利斯岛"
"Q52636","","91601","منورقة","","Menorca","Minorca","Menorca","Minorque","Μινόρκα","","Menorca","Menorca","Minorca","メノルカ島","미노르카 섬","Minorca","Minorka","Minorca","Менорка","Menorca","Minorka","Minorca","梅诺卡岛"
"Q59580","","","","","Rennell","Rennell Island","Isla de Rennell","Rennell","","","","","Rennell","レンネル島","렌넬 섬","Rennell","Rennell","Rennell","Реннелл","","","Đảo Rennell","拉納爾島"
