"wd_id","wd_id_new","population","name_ar","name_bn","name_de","name_en","name_es","name_fr","name_el","name_hi","name_hu","name_id","name_it","name_ja","name_ko","name_nl","name_pl","name_pt","name_ru","name_sv","name_tr","name_vi","name_zh"
"Q1673","","","نيكار","","Neckar","Neckar","río Neckar","Neckar","Νέκαρ","","Neckar","Neckar","Neckar","ネッカー川","네카어 강","Neckar","Neckar","Rio Neckar","Неккар","Neckar","Neckar Nehri","Neckar","内卡河"
"Q187834","","","","","Saône","Saône","Saona","Saône","Σον","","Saône","Sungai Saône","Saona","ソーヌ川","손 강","Saône","Saona","Rio Saône","Сона","Saône","Saône","","索恩河"
"Q182138","","","","","Raab","Rába","Río Raba","Raab","","","Rába","","Rába","","","Rába","Raba","","Раба","Rába","Raab Nehri","","拉布河"
"Q175612","","","","","Schoscha","Shosha River","Río Shosha","Chocha","","","","","Šoša","ショーシャ川","쇼샤 강","Sjosja","Szosza","","Шоша","","","","紹沙河"
"Q14520","","","","","Narcea","Narcea River","Narcea","Narcea","","","","","Narcea","ナルセア川","","Narcea","","","Нарсеа","Río Narcea","","","納爾塞阿河"
"Q14311","","","","","Júcar","Júcar","Júcar","Júcar","","","","","Júcar","フカル川","","Júcar","Júcar","Rio Júcar","Хукар","Júcar","","","胡卡爾河"
"Q13696","","","أديجي","","Etsch","Adige","Adigio","Adige","Αδίγης","","Adige","Sungai Adige","Adige","アディジェ川","아디제 강","Adige","Adyga","Rio Ádige","Адидже","Adige","Adige Nehri","Sông Adige","阿迪杰河"
"Q190777","","","نهر نيريتفا","","Neretva","Neretva","Río Neretva","Neretva","Νερέτβα","","Neretva","","Narenta","ネレトヴァ川","네레트바 강","Neretva","Neretwa","Rio Neretva","Неретва","Neretva","Neretva","","内雷特瓦河"
"Q204127","","","نهر ستروما","","Struma","Struma","Río Estrimón","Strymon","Στρυμόνας","","Sztruma","","Struma","ストルマ川","스트루마 강","Strimon","Struma","Rio Struma","Струма","Struma","Struma Nehri","","斯特鲁马河"
"Q207366","","","","আদুর নদী","Adour","Adour","Adur","Adour","Αντούρ","","Adour","Adour","Adour","アドゥール川","","Adour","Adour","Rio Adour","Адур","Adour","Adour","","阿杜尔河"
"Q208302","","","","","Sereth","Siret River","Río Siret","Siret","Σερέτης","","Szeret","Sungai Siret","Siret","シレト川","","Siret","Seret","Siret","Сирет","Siret","Siret Nehri","","錫雷特河"
"Q14556","","","","","Sil","Sil","Sil","Sil","","","","","Sil","シル川","","Sil","Sil","Rio Sil","Силь","Río Sil","","","錫爾河"
"Q14764","","","","","Esla","Esla river","Esla","Esla","","","","","Esla","エルサ川","","Esla","","Rio Esla","Эсла","Eslafloden","","","埃斯拉河"
"Q16513","","","","","Alberche","Alberche","Alberche","Alberche","","","","","Alberche","アルベルチェ川","","Alberche","Alberche","","Альберче","Río Alberche","","","阿爾韋奇河"
"Q211089","","","","","Großer Mäander","Büyük Menderes River","Río Menderes","Méandre","Μαίανδρος","","Büyük Menderes","Sungai Büyük Menderes","Meandro","メンデレス川","","Meander","Menderes","Rio Büyük Menderes","Большой Мендерес","Menderes","Büyük Menderes Nehri","","大門德雷斯河"
"Q212795","","","","","Alasani","Alazani","Río Alazani","Alazani","","","Alazani","","Alazani","アラザニ川","알라자니 강","Alazani","Alazani","","Алазани","Alazani","Alazani","","阿拉扎尼河"
"Q214811","","","أرجيش","","Argeș","Argeș River","Río Arges","Argeș","","","Argeș","Sungai Argeş","Argeș","アルジェシュ川","","Argeș","Ardżesz","Rio Argeş","Арджеш","Argeș","Argeș Nehri","","阿爾傑什河"
"Q17760","","","نهر شنيل","","Genil","Genil","Genil","Genil","Χενίλ","","","","Genil","ヘニル川","","Genil","Genil","Rio Genil","Хениль","Río Genil","","","赫尼爾河"
"Q16669","","","","","Sado","Sado River","Sado","Sado","","","","","Sado","サド川","사두 강","Sado","Sado","Rio Sado","Саду","Sado","","","薩多河"
"Q16663","","","","","Alagón","Alagón River","Alagón","Alagón","","","","","Alagón","アラゴン川","","Alagón","Alagón","Rio Alagón","Алагон","Río Alagón","","","阿拉貢河"
"Q16661","","","","","Tiétar","Tiétar","Tiétar","Tiétar","","","","","Tiétar","ティエタル川","","Tiétar","","Rio Tiétar","","Río Tiétar","","","鐵塔爾河"
"Q19695","","","","","Wye","River Wye","Wye","Wye","","वेई नदी","Wye","","Wye","ワイ川","","Wye","Wye","","Уай","Wye","","","威河"
"Q19716","","","","","Great Ouse","River Great Ouse","Gran Ouse","Great Ouse","","","","","Great Ouse","グレートウーズ川","그레이트우즈 강","Great Ouse","Great Ouse","","Грейт-Уз","Great Ouse","","","大烏茲河"
"Q214894","","","نهر تيميس","","Temesch","Timiş River","Tamiš / Timiș","Timiș","Τίμις","","Temes","","Timiș","ティミシュ川","티미슈 강","Timiș","Temesz","Rio Timiş","Тимиш","","Timiş Nehri","","蒂米什河"
"Q215397","","","","","Venta","Venta River","Río Venta","Venta","","","Venta","","Venta","ベンタ河","","Venta","Windawa","","Вента","Río Venta","Venta","","文塔河"
"Q217126","","","","","Jantra","Yantra","Río Yantra","Yantra","","","Jantra","Sungai Yantra","Jantra","","얀트라 강","Jantra","Jantra","Rio Yantra","Янтра","Jantra","Yantra Nehri","","揚特拉河"
"Q217805","","","نهر اسكر","","Iskar","Iskar","Río Iskar","Iskar","","","Iszker","","Iskăr","イスクル川","이스커르 강","Iskar","Iskyr","Rio Iskar","Искыр","Iskăr","İskar Nehri","","伊斯克爾河"
"Q38771","","","","","Sasau","Sázava","Río Sázava","Sázava","","","","","","","","Sázava","Sázava","","Сазава","Sázava","","","薩扎瓦河"
"Q23152","","","سينكا","","Cinca","Cinca River","Cinca","Cinca","Σίνκα","","","","Cinca","シンカ川","","Cinca","Cinca","","Синка","Río Cinca","","","辛卡河"
"Q20357","","","","","Aragón","Aragón","Aragón","Aragon","Αραγών","","","","Aragón","アラゴン川","","Aragón","Aragón","Rio Aragón","Арагон","Río Aragón","","","阿拉贡河"
"Q44729","","","إلستر الأبيض","","Weiße Elster","Weisse Elster","Río Weiße Elster","Elster Blanche","","","Fehér Elster","","Elster Bianco","白エルスター川","","Weiße Elster","Biała Elstera","","Вайсе-Эльстер","Weisse Elster","","Weiße Elster","魏瑟埃爾斯特河"
"Q257785","","","نهر قيزيل إرماك","কিজিলির্মাক নদী","Kızılırmak","Kızılırmak River","Río Kizil Irmak","Kızılırmak","Άλυς","","Kızılırmak","","Kızılırmak","クズルウルマク川","키질이르마크 강","Kizil Irmak","Kızılırmak","Rio Kızılırmak","Кызылырмак","Kızılırmak","Kızılırmak","","克泽尔河"
"Q339990","","","","","Ljubljanica","Ljubljanica","Ljubljanica","Ljubljanica","Λιουμπλιάνικα","","Ljubljanica","","Ljubljanica","リュブリャニツァ川","","Ljubljanica","Lublanica","","Любляница","","","","盧布爾雅尼察河"
"Q392760","","","","","Šventoji","Šventoji River","Río Šventoji","Šventoji","","","","","","シュヴェントイ川","","Šventoji","Święta","","Швянтойи","","","","什文托伊河"
"Q65383","","","","","Wytschegda","Vychegda","Víchegda","Vytchegda","","","Vicsegda","","Vyčegda","ヴィチェグダ川","비체그다 강","Vytsjegda","Wyczegda","","Вычегда","Vytjegda","","","維切格達河"
"Q45254","","","","","Schwarza","Svratka","","Svratka","","","Svratka","","Svratka","","","Svratka","Svratka","","Свратка","Svratka","","","斯夫拉特卡河"
"Q45248","","","","","Úhlava","Úhlava","","Úhlava","","","","","","","","Úhlava","","","Углава","Úhlava","","","烏赫拉瓦河"
"Q68939","","","","","Sakmara","Sakmara River","Sakmara","Sakmara","","","Szakmara","","Sakmara","サクマラ川","","Sakmara","","","Сакмара","","","Sông Sakmara","薩克馬拉河"
"Q149182","","","إلستر الأسود","","Schwarze Elster","Black Elster","Río Schwarze Elster","Elster Noire","","","","","","黒エルスター川","","Schwarze Elster","Czarna Elstera","Rio Schwarze Elster","Шварце-Эльстер","Schwarze Elster","","","黑埃爾斯特河"
"Q123362","","","شارنت","শারন্ত্‌ নদী","Charente","Charente","Charente","Charente","Σαράντ","","","","Charente","シャラント川","샤랑트강","Charente","Charente","Rio Charente","Шаранта","Charente","","","夏朗德河"
"Q81503","","","","","Vjosa","Vjosë","Río Viosa","Vjosa","Αώος","","Vjosa","","Aoos","","비오서 강","Vjosë","Wjosa","Rio Vjosë","Вьоса","Vjosa","","","维约萨河"
"Q467419","","","","","Wetluga","Vetluga River","Río Vetluga","Vetlouga","","","Vetluga","","Vetluga","ヴェトルガ川","베틀루가 강","Vetloega","Wietługa","","Ветлуга","","","","韋特盧加河"
"Q408614","","","","","Aire","Aire","Aire","Aire","","","Aire","Aire","Aire","","","Aire","Aire","Rio Aire","Эра","","","","艾爾河"
"Q541441","","","","","Trotuș","Trotuș River","","Trotuș","","","Tatros","","Trotuș","","","Trotuș","","","","","","","特羅圖什河谷"
"Q152661","","","سالزاك","","Salzach","Salzach","Salzach","Salzach","Ζάλτσαχ","","Salzach","","Salzach","ザルツァハ川","잘차흐 강","Salzach","Salzach","Rio Salzach","Зальцах","Salzach","Salzach","Salzach","薩爾察赫河"
"Q548466","","","","","Aube","Aube","Aube","Aube","Ωμπ","","Aube","Sungai Aube","Aube","オーブ川","","Aube","Aube","Rio Aube","Об","Aube","Aube Nehri","","奧布河"
"Q598256","","","نهر إلك","","Ilek","Ilek River","Río Ilek","Ilek","","","Ilek","","Ilek","","","Ilek","Ilek","","Илек","","","","伊列克河"
"Q583062","","","","","Nišava","Nišava","Río Nišava","Nišava","Νισάβα","","Nišava","","","ニシャヴァ","","Nišava","Niszawa","Rio Nišava","Нишава","","","","尼沙瓦"
"Q153972","","","نهر السار","","Saar","Saar","Sarre","Sarre","","","Saar","","Saar","ザール川","자르 강","Saar","Saara","Rio Sarre","Саар","Saar","","Sông Saar","萨尔河"
"Q153945","","","ليبه","","Lippe","Lippe","Río Lippe","Lippe","Λίππε","","Lippe","Lippe","Lippe","リッペ川","리페 강","Lippe","Lippe","Rio Lippe","Липпе","Lippe","","Lippe","利珀河"
"Q726693","","","","","Ialomița","Ialomița River","Río Ialomița","Ialomița","Ιαλομίτσα","","Ialomița","","Ialomița","","","Ialomița","Jałomica","Rio Ialomiţa","Яломица","Ialomiţa","Ialomița Nehri","","雅洛米察河"
"Q658594","","","","","Reno","Reno","Reno","Reno","Ρένο","","","","Reno","レーノ川","","Reno","Reno","","Рено","","","","雷諾河"
"Q661778","","","","","Uša","Usha","","Oucha","","","","","","","","Usha","Usza","","Уша","","","","烏沙河"
"Q656640","","","","","Bzura","Bzura","Bzura","Bzoura","","","","","Bzura","","","Bzura","Bzura","Rio Bzura","Бзура","","","","布楚拉河"
"Q637310","","","","","Waschka","Vashka River","Río Vashka","Vachka","","","Vaska","Sungai Vashka","Vaška","","","Vasjka","Waszka","","Вашка","","","","瓦什卡河"
"Q603664","","","","","Latorica","Latorica","Río Latorica","Latorica","","","Latorca","","Latorica","ラトリカ川","","Latorica","Latorica","","Латорица","","","","拉托里察河"
"Q639355","","","","","Ohm","Ohm","","Ohm","","","","","","オーム川","","Ohm","","","Ом","","","","歐姆河"
"Q621203","","","","","Ouanne","Ouanne","Ouanne","Ouanne","","","","","","","","Ouanne","","Rio Ouanne","","","","","瓦訥河"
"Q157736","","","","","Morača","Morača","Río Morača","Morača","","","Morača","","Morača","","","Morača","Morača","Rio Moraca","Морача","Morača","","","莫拉查河"
"Q155045","","","","","Eger","Ohře","Ohře","Ohře","","","","","Ohře","エーガー川","","Eger","Ochrza","Rio Ohře","Огрже","Eger","","","奥赫热河"
"Q732201","","","","","Göksu","Göksu","Río Göksu","Göksu Nehri","","","","","Göksu","ギョクス川","","Selef","Göksu","Göksu","Гёксу","","Göksu","","格克蘇河"
"Q731777","","","","","Tundscha","Tundzha","Río Tundzha","Toundja","","","Tundzsa","","Tundža","トゥンジャ","툰자 강","Toendzja","Tundża","","Тунджа","Tundzja","Tunca Nehri","","登萨河"
"Q753919","","","","","Timok","Timok","Río Timok","Timok","Τίμοκ","","Timok","","Timok","ティモック川","","Timok","Timok","Rio Timok","Тимок","","","","蒂莫克河"
"Q767793","","","","","Bistrița","Bistrița River","Río Bistrița","Bistrița","Μπίστριτσα","","Aranyos-Beszterce","","Bistrica","","","Bistrița","","Rio Bistriţa","Бистрица","","","","比斯特里察河"
"Q179015","","","","","Västerdalälven","Västerdal River","","Västerdalälven","","","","","","","","","","","","Västerdalälven","","","韋斯特達爾河"
"Q172089","","","نهر أوكا","ওকা নদী","Oka","Oka River","Río Oká","Oka","Ποταμός Οκά","","Oka","","Oka","オカ川","오카 강","Oka","Oka","Rio Oka","Ока","Oka","Oka Nehri","Sông Oka","奧卡河"
"Q168390","","","","","Unstrut","Unstrut","Río Unstrut","Unstrut","","","Unstrut","Unstrut","Unstrut","ウンシュトルト川","","Unstrut","Unstruta","Unstrut","Унструт","Unstrut","","Unstrut","温斯特鲁特河"
"Q784682","","","","","Sosch","Sozh River","Río Sozh","Soj","","","","","Sož","ソジ川","소지 강","Sozh River","Soż","","Сож","Sozj","Soj Nehri","","索日河"
"Q771440","","","","","Wkra","Wkra","Río Wkra","Wkra","","","Wkra","","Wkra","ウクラ川","","Wkra","Wkra","","Вкра","","","","弗克拉河"
"Q815250","","","","","Belaja","Belaya River","Río Bélaya","Belaïa","","","","","Belaja","","","Belaja","","","Белая","","","","別拉亞河"
"Q789569","","","","","Auvézère","Auvézère","Auvézère","Auvézère","","","","Auvézère","","","","Auvézère","Auvézère","Rio Auvézère","","","","","歐韋澤爾河"
"Q833164","","","","","Buzău","Buzău River","Río Buzău","Buzău","","","Bodza","","","","","","Buzău","Rio Buzău","","","","","布澤烏河"
"Q922382","","","","","Kleiner Mäander","Küçükmenderes River","Caístro","Caystre","Κάυστρος ποταμός","","Küçük Menderes","","","","","Küçük Menderes","","Rio Küçük Menderes","Малый Мендерес","","Küçük Menderes","","小門德雷斯河"
"Q855193","","","","","Gave de Pau","Gave de Pau","Gave de Pau","Gave de Pau","","","Gave de Pau","","Gave de Pau","ポー川","","Gave","Gave de Pau","","Гав-де-По","","","","波河"
"Q1130403","","","","","Wieprz","Wieprz","Río Wieprz","Wieprz","","","","","Wieprz","","","Wieprz","Wieprz","Rio Wieprz","Вепш","","","","維普日河"
"Q192157","","","نهر بيلايا","","Belaja","Belaya River","Río Bélaya","Belaïa","Ποταμός Μπελάγια","","Belaja","","Belaja","ベラヤ川","벨라야 강","Belaja","Biała","Rio Belaya","Белая","Belaja","Ağizel Nehri","Sông Belaya","別拉亞河"
"Q182445","","","بروت","","Pruth","Prut","Río Prut","Prout","Προύθος","","Prut","Sungai Prut","Prut","プルト川","프루트 강","Proet","Prut","Rio Prut","Прут","Prut","Prut","Prut","普魯特河"
"Q1145293","","","","","Yeşilırmak","Yeşilırmak River","Río Yeşilırmak","Yeşilırmak","Γεσίλ Ιρμάκ","","Yeşilırmak","","Yeşil","","","Yeşilırmak River","","Rio Yeşilırmak","Ешильырмак","","Yeşilırmak","","耶希勒馬克河"
"Q1261492","","","","","Drut","Drut River","","Drout","","","","","","ドルツィ川","","","Druć","","Друть","","","","德魯蒂河"
"Q1139404","","","","","Msta","Msta River","Río Msta","Msta","","","","","Msta","ムスタ川","","Msta","Msta","Rio Msta","Мста","","","","姆斯塔河"
"Q1235338","","","نهر سيميتو","","Simeto","Simeto","Simeto","Simeto","","","","","Simeto","","","Simeto","Simeto","Simeto","Симето","","","","錫梅托河"
"Q211766","","","","","Lot","Lot","Lot","Lot","Λοτ","","Lot","","Lot","ロット川","","Lot","Lot","Rio Lot","Ло","Lot","","","洛特河"
"Q203409","","","نهر رايوني","","Rioni","Rioni","Río Rioni","Rioni","Φάσις","","Rioni","","Rioni","リオニ川","리오니 강","Rioni","Rioni","Rio Rioni","Риони","Rioni","","Rioni","里奥尼河"
"Q216488","","","","","San","San","Río San","San","","","San","","San","サン川","","San","San","Rio San","Сан","San","","","桑河"
"Q213230","","","نهر هورن","","Hron","Hron","Río Hron","Hron","","","Garam","","Hron","フロン川","흐론 강","Hron","Hron","Rio Hron","Грон","Hron","","","赫龍河"
"Q214748","","","جوتا","","Göta älv","Göta älv","Río Göta","Göta älv","","","Göta-folyó","","Göta älv","イェータ川","예타 강","Göta älv","Göta älv","Göta älv","Гёта-Эльв","Göta älv","Göta älv","Sông Göta","约塔河"
"Q1342847","","","سامور","","Samur","Samur River","Río Samur","Samour","","","","","","","","Samoer","Samur","","Самур","","Samurçay","","薩穆爾河"
"Q1419589","","","","","Merkys","Merkys River","Río Merkys","Merkys","","","","","","","","Merkys","Mereczanka","","Мяркис","","","","梅爾基斯河"
"Q1366569","","","مالكا","","Malka","Malka River","Río Malka","Malka","","","","","","マルカ川","","Malka","","","Малка","","","","馬爾卡河"
"Q1261531","","","","","Drwęca","Drwęca","","Drwęca","","","Drwęca","","Drwęca","","","Drwęca","Drwęca","Rio Drwęca","Дрвенца","","","","德爾文察河"
"Q217524","","","نهر إنز","ইন্স নদী","Enns","Enns","Río Enns","Enns","","","Enns","Enns","Enns","エンス川","엔스 강","Enns","Aniza","Enns","Энс","Enns","","Enns","恩斯河"
"Q1506596","","","","","Wyg","Vyg River","Río Vyg","","","","","","Vyg","ヴイグ川","","Vig","Wyg","","Выг","","","","維格河"
"Q1757262","","","","","Usch","Uzh River","Río Uzh","Ouj","","","","","","","","","Uż","","Уж","","","","烏日河"
"Q1576907","","","","","Sal","Sal River","Río Sal","Sal","","","","","Sal","","","Sal","Sał","","Сал","","","","薩爾河"
"Q1540215","","","","","Snow","Snov River","Río Snov","Snov","","","","","Snov","スノウ川","","Snov","Snow","","Снов","","","","斯諾夫河"
"Q1817349","","","","","Synjucha","","","","","","","","","スィニューハ川","","","Siniucha","","Синюха","","","","錫紐哈河"
"Q503262","","","","","Tweed","River Tweed","Río Tweed","Tweed","","","Tweed","","Tweed","ツイード川","","Tweed","Tweed","Rio Tweed","Твид","Tweed","","","特威德河"
"Q254701","","","","","Ähtävänjoki","Ähtävänjoki","","","","","","","","","","","","","","Esse å","","","艾赫泰韋河"
"Q572191","","","فولتورنو","","Volturno","Volturno","Volturno","Volturno","","","Volturno","","Volturno","ヴォルトゥルノ川","볼투르노 강","Volturno","Volturno","Rio Volturno","Вольтурно","Volturno","","","沃尔图诺河"
"Q1996981","","","","","Achurjan","Akhurian River","Río Akhurian","Akhourian","Ποταμός Αχουριάν","","","","Fiume Akhurian","アフリアン川","","Akhurian River","Achurian","","Ахурян","Achurjan","Arpaçay","","阿胡良河"
"Q2355194","","","","","","Ogosta","","Ogosta","","","","","Ogosta","オゴスタ川","","Ogosta","Ogosta","","Огоста","Ogosta","Ogosta","","奧戈斯塔河"
"Q2474304","","","","","","Bolshaya Laba River","Río Bolshaya Labá","Bolchaïa Laba","","","","","","","","","Bolszaja Łaba","","Большая Лаба","","","","大拉巴河"
