"wd_id","wd_id_new","population","name_ar","name_bn","name_de","name_en","name_es","name_fr","name_el","name_hi","name_hu","name_id","name_it","name_ja","name_ko","name_nl","name_pl","name_pt","name_ru","name_sv","name_tr","name_vi","name_zh"
"Q39178","","37074","بورت أوف سبين","পোর্ট অব স্পেন","Port of Spain","Port of Spain","Puerto España","Port-d'Espagne","Πορτ-οφ-Σπέιν","पोर्ट ऑफ स्पेन","Port of Spain","Port of Spain","Port of Spain","ポートオブスペイン","포트오브스페인","Port of Spain","Port of Spain","Port of Spain","Порт-оф-Спейн","Port of Spain","Port of Spain","Port of Spain","西班牙港"
"Q39109","","20869101","ميناس جرايس","মিনাস জেরাইস","Minas Gerais","Minas Gerais","Minas Gerais","Minas Gerais","Μίνας Ζεράις","मिनास जेरायज़","Minas Gerais","Minas Gerais","Minas Gerais","ミナスジェライス州","미나스제라이스 주","Minas Gerais","Minas Gerais","Minas Gerais","Минас-Жерайс","Minas Gerais","Minas Gerais","Minas Gerais","米纳斯吉拉斯"
"Q33366","","","محافظة بن تشي","বেন ত্রে","Bến Tre","Ben Tre","Bến Tre","Province de Bến Tre","Μπεν Τρε","बैन ट्रे","","Provinsi Ben Tre","provincia di Ben Tre","ベンチェ省","벤째 성","Bến Tre","Prowincja Bến Tre","Ben Tre","Бенче","Ben Tre","Ben Tre","Bến Tre","檳椥省"
"Q33272","","","مقاطعة سك ترانج","সখ তাং","Sóc Trăng","Sóc Trăng","Sóc Trăng","Province de Sóc Trăng","Σοκ Τρανγκ","सोक ट्रांग","","Provinsi Soc Trang","provincia di Soc Trang","ソクチャン省","속짱 성","Sóc Trăng","Prowincja Sóc Trăng","Soc Trang","Шокчанг","Soc Trang","Soc Trang","Sóc Trăng","朔莊省"
"Q19660","","1883425","بوخارست","বুখারেস্ট","Bukarest","Bucharest","Bucarest","Bucarest","Βουκουρέστι","बुखारेस्ट","Bukarest","Bukares","Bucarest","ブカレスト","부쿠레슈티","Boekarest","Bukareszt","Bucareste","Бухарест","Bukarest","Bükreș","Bucharest","布加勒斯特"
"Q1130134","","242946","ضاحية باراماريبو","","Paramaribo","Paramaribo District","Paramaribo","Paramaribo","","पारामारिबो जिला","","Distrik Paramaribo","distretto di Paramaribo","パラマリボ地方","파라마리보 구","Paramaribo","Paramaribo","Paramaribo","Парамарибо","Paramaribo","","","帕拉马里博区"
"Q1130138","","","مقاطعة سيباليويني","শিপালিওয়ানি জেলা","Sipaliwini","Sipaliwini District","Sipaliwini","Sipaliwini","Σιπαλιβίνι","सिपेलिविनी जिला","","Distrik Sipaliwini","distretto del Sipaliwini","シパリウィニ","시팔리비니 구","Sipaliwini","Sipaliwini","Sipaliwini","Сипаливини","Sipaliwini","Sipaliwini District","Quận Sipaliwini","锡帕利维尼区"
"Q1130141","","","ضاحية كوروني","করোনে জেলা","Coronie","Coronie District","Coronie","Coronie","Κορονίε","कोरोनी ज़िला","","Distrik Coronie","distretto di Coronie","コロニー","코로니 구","Coronie","Coronie","Coronie","Корони","Coronie","Coronie","Quận Coronie","科罗尼区"
"Q1351157","","","مقاطعة ساراماكا","সারামাকা জেলা","Saramacca","Saramacca District","Saramacca","Saramacca","Σαραμάκα","सरमक्का जिला","","Distrik Saramacca","distretto del Saramacca","サラマッカ","사라마카 구","Saramacca","Saramacca","Saramacca","Сарамакка","Saramacca","Saramacca District","Quận Saramacca","萨拉马卡区"
"Q1147524","","","مقاطعة وانيكا","ওয়ানিকা জেলা","Wanica","Wanica District","Wanica","Wanica","Γουανίκα","वानिका जिला","","Distrik Wanica","distretto di Wanica","ワニカ","바니카 구","Wanica","Wanica","Wanica","Ваника","Wanica","Wanica District","Quận Wanica","瓦尼卡区"
"Q40123","","","سيارا","সিয়ারা","Ceará","Ceará","Ceará","Ceará","Σεαρά","सियारा","Ceará","Ceará","Ceará","セアラー州","세아라 주","Ceará","Ceará","Ceará","Сеара","Ceará","Ceará","Ceará","塞阿腊"
"Q41428","","16635996","ريو دي جانيرو","","Rio de Janeiro","Rio de Janeiro","Estado de Río de Janeiro","État de Rio de Janeiro","Ρίο ντε Τζανέιρο","","Rio de Janeiro","Rio de Janeiro","Rio de Janeiro","リオデジャネイロ州","리우데자네이루 주","Rio de Janeiro","Rio de Janeiro","Rio de Janeiro","Рио-де-Жанейро","Rio de Janeiro","Rio de Janeiro","Rio de Janeiro","里約熱內盧州"
"Q43271","","","ولاية باريناس","বারিনাস","Barinas","Barinas","Barinas","État de Barinas","Μπαρίνας","बरीनाज़","","Barinas","Barinas","バリナス州","바리나스 주","Barinas","Barinas","Barinas","Баринас","Barinas","Barinas","Barinas","巴里纳斯州"
"Q1147515","","","مقاطعة نيكيري","নিকেরি জেলা","Nickerie","Nickerie District","Nickerie","Nickerie","Επαρχία Νίκερι","निकेरी जिला","","Distrik Nickerie","distretto del Nickerie","ニッケリ","니케리 구","Nickerie","Nickerie","Nickerie","Никкери","Nickerie","Nickerie District","Quận Nickerie","尼克里区"
"Q1140897","","","مقاطعة مارويجيني","মারোভিজনে জেলা","Marowijne","Marowijne District","Marowijne","Marowijne","Μαρογουίτζνε","मारोविएने जिला","","Distrik Marowijne","distretto del Marowijne","マロウェイネ","마로베이너 구","Marowijne","Marowijne","Marowijne","Маровейне","Marowijne","Marowjine District","Quận Marowijne","马罗韦讷区"
"Q43319","","","ماتو غروسو دو سول","মাতো গ্রোস দো সৌল","Mato Grosso do Sul","Mato Grosso do Sul","Mato Grosso del Sur","Mato Grosso do Sul","Μάτο Γκρόσσο ντο Σούλ","मातो ग्रोसो दो सुल","Mato Grosso do Sul","Mato Grosso do Sul","Mato Grosso do Sul","マットグロッソ・ド・スル州","마투그로수두술 주","Mato Grosso do Sul","Mato Grosso do Sul","Mato Grosso do Sul","Мату-Гросу-ду-Сул","Mato Grosso do Sul","Mato Grosso do Sul","Mato Grosso do Sul","南马托格罗索州"
"Q130343","","","التبعيات الاتحادية لفنزويلا","ভেনিজুয়েলা ফেডারেল ডিপেন্ডেন্সি","Dependencias Federales","Federal Dependencies of Venezuela","Dependencias Federales Venezolanas","Dépendances fédérales du Venezuela","Φεουδαρχικές Περιοχές Βενεζουέλας","वेनेजुएला संघीय निर्भरता","","Federal Dependencies of Venezuela","dipendenze Federali","ベネズエラ連邦保護領","연방 보호령","Federale gebieden","Dependencje Federalne","Dependências Federais da Venezuela","Федеральные владения Венесуэлы","Dependencias Federales","Federal Dependencies of Venezuela","Vùng lãnh thổ phụ thuộccủa Venezuela","聯邦屬地"
"Q165575","","","بلدية كوفا ليما","কোভা লিমা পৌরসভা","Cova Lima","Cova Lima Municipality","Cova-Lima","Cova Lima","Κόβα Λίμα","कोवा लीमा नगर पालिका","","Cova-Lima","Cova Lima","コヴァ・リマ県","코바리마 현","Cova Lima","Dystrykt Cova-Lima","Cova Lima","Кова-Лима","Cova Lima","Cova Lima Belediyesi","Cova Lima","科瓦利馬縣"
"Q165582","","","ولاية ماردة","মেরিদা","Mérida","Mérida","Mérida","État de Mérida","Μέριντα","मेरिडा","","Mérida","Mérida","メリダ州","메리다 주","Mérida","Mérida","Mérida","Мерида","Mérida","Mérida","Mérida","梅里达州"
"Q2360912","","","آتول ها ألف","হা আলিফ  এটল","Haa Alif","Haa Alif Atoll","Atolón Haa Alif","Haa Alifu","Χαά Αλίφ Ατόλ","हा अलिफ एटोल","Északi-Tiladummati-atoll","Atol Haa Alif","Atollo Haa Alif","ハーアリフ環礁","하알리프 환초","Haa Alif-atol","Haa Alif","Haa Alif Atoll","Хаа-Алиф","Haa Alifu Atholhu","Haa Alif Atoll","Haa Alif Atoll","哈阿里夫環礁"
"Q2679119","","","شركة سيباريا الإقليمية","সিপারিয়া আঞ্চলিক কর্পোরেশন","Siparia","Siparia Regional Corporation","Siparia","Région de Siparia","Σιπάρια","सिपरिया रीजनल कॉर्पोरेशन","","Korporasi Wilayah Siparia","regione di Siparia","シパリア地域自治体","시파리아 지역","Siparia","Region Siparia","Siparia","Сипария","Siparia","Siparia Regional Corporation","Khu liên kết chung Siparia","錫帕里亞郡"
"Q2228167","","","شركة برنس تاون الإقليمية","প্রিন্সেস টাউন আঞ্চলিক কর্পোরেশন","Princes Town Region","Princes Town Regional Corporation","Princes Town","Région de Princes Town","Πρίνσις Τάουν","प्रिंस टाउन क्षेत्रीय निगम","","Korporasi Wilayah Princes Town","regione di Princes Town","プリンセス・タウン地域自治体","프린세스타운 지역","Princes Town","Region Princes Town","Corporação Regional Princes Town","Принсес-Таун","Princes Town Regional Corporation","Princes Town Bölgesi","Khu liên kết chung Princes Town","王子城郡"
"Q2056273","","","شركة بينال ديب الإقليمية","পেনাল-ডেবে আঞ্চলিক কর্পোরেশন","Penal-Debe","Penal-Debe Regional Corporation","Penal-Debe","Région de Penal-Debe","Πενάλ-Ντέμπε","पीनल-डेबी क्षेत्रीय निगम","","Korporasi Wilayah Penal-Debe","regione di Penal-Debe","ペナル＝デベ地域自治体","페날데베 지역","Penal - Debe","Region Penal-Debe","Região de Penal Debe","Пенал-Деб","Penal Debe","Penal-Debe Bölgesi","Khu liên kết chung Penal-Debe","皮納爾-德貝郡"
"Q1899163","","","شركة تونابونا بياركو الإقليمية","টোনাপোনা-পিয়াকু আঞ্চলিক কর্পোরেশন","Tunapuna-Piarco","Tunapuna-Piarco Regional Corporation","Tunapuna-Piarco","Région de Tunapuna-Piarco","Τουναπούνα-Πιάρκο","टूनापूना-पायरको क्षेत्रीय निगम","","Korporasi Wilayah Tunapuna-Piarco","regione di Tunapuna-Piarco","マコヤ","투나푸나피아르코 지역","Tunapuna - Piarco","Region Tunapuna-Piarco","Tunapuna Piarco","Тунапуна-Пиарко","Tunapuna-Piarco Regional Corporation","Tunapuna-Piarco Regional Corporation","Khu liên kết chung Tunapuna-Piarco","麥高耶"
"Q1444575","","67433","تشاغواناس","চাগোয়ানেস","Chaguanas","Chaguanas","Chaguanas","Chaguanas","Τσαγκουάνας","चगवानस","Chaguanas","Chaguanas","Chaguanas","チャグアナス","차과나스","Chaguanas","Chaguanas","Chaguanas","Чагуанас","Chaguanas","Chaguanas","Chaguanas","查瓜納斯"
"Q1140891","","","ضاحية بارا","পারা জেলা","Para","Para District","Para","Para","Πάρα","पारा जिला","","Distrik Para","distretto del Para","パラ","파라 구","Para","Para","Para","Пара","Para","Para District","Quận Para","帕拉区"
"Q1131523","","","كوبربيلت","কপারবেলাট প্রদেশ","Copperbelt","Copperbelt Province","Provincia de Copperbelt","Copperbelt","Κόππερμπελτ","कॉपरबेल्ट प्रांत","","Provinsi Copperbelt","provincia di Copperbelt","カッパーベルト州","코퍼벨트 주","Copperbelt","Prowincja Pasa Miedzionośnego","Copperbelt","Коппербелт","Copperbelt","Copperbelt Bölgesi","Tỉnh Copperbelt","铜带省"
"Q43255","","","ريو غراندي دو نورتي","রিও গ্রান্ডে ডু নর্টে","Rio Grande do Norte","Rio Grande do Norte","Río Grande del Norte","Rio Grande do Norte","Ρίου Γκράντε ντου Νόρτε","रियो ग्रांडे दो नोर्टे","Rio Grande do Norte","Rio Grande do Norte","Rio Grande do Norte","リオグランデ・ド・ノルテ州","히우그란지두노르치 주","Rio Grande do Norte","Rio Grande do Norte","Rio Grande do Norte","Риу-Гранди-ду-Норти","Rio Grande do Norte","Rio Grande do Norte","Rio Grande do Norte","北里约格朗德"
"Q43235","","1380952","روندونيا","রন্ডোনিয়া","Rondônia","Rondônia","Rondonia","Rondônia","Ροντόνια","रोन्डोनिया","Rondônia","Rondônia","Rondônia","ロンドニア州","혼도니아 주","Rondônia","Rondônia","Rondônia","Рондония","Rondônia","Rondônia","Rondônia","朗多尼亚州"
"Q43269","","4323467","زوليا","জুলিয়া","Zulia","Zulia","Zulia tengo hambre","État de Zulia","Ζούλια","जूलिया","","Zulia","Zulia","スリア州","술리아 주","Zulia","Zulia","Zulia","Сулия","Zulia","Zulia","Zulia","苏利亚州"
"Q41146","","587056","ولاية أبوري","আপুর","Apure","Apure","Apure","État d'Apure","Απούρε","अपुरे","Apure","Apure","Apure","アプレ州","아푸레 주","Apure","Apure","Apure","Апуре","Apure","Apure","Apure","阿普雷州"
"Q40885","","3165472","ألاغواس","আলাগোয়াস","Alagoas","Alagoas","Alagoas","Alagoas","Αλαγκόας","अलागोआस","Alagoas","Alagoas","Alagoas","アラゴアス州","알라고아스 주","Alagoas","Alagoas","Alagoas","Алагоас","Alagoas","Alagoas","Alagoas","阿拉戈斯州"
"Q40430","","15203934","باهيا","বাহিয়া","Bahia","Bahia","Bahía","Bahia","Μπαΐα","बाहिया","Bahia","Bahia","Bahia","バイーア州","바이아 주","Bahia","Bahia","Bahia","Баия","Bahia","Bahia","Bahia","巴伊亚"
"Q187712","","2908173","إمارة أبوظبي","আবুধাবি আমিরাত","Abu Dhabi","Abu Dhabi Emirate","Abu Dabi","Abou Dabi","Άμπου Ντάμπι","अबू धाबी अमीरात","","Abu Dhabi Emirate","Emirato di Abu Dhabi","アブダビ","아부다비","Abu Dhabi","Abu Zabi","Emirados Abu Dhabi","Абу-Даби","Emiratet Abu Dhabi","Abu Dabi Emirliği","Abu Dhabi","阿布扎比"
"Q185111","","60874","توباغو","টোবাগো","Tobago","Tobago","Tobago","Tobago","Τομπάγκο","टोबैगो","Tobago","Tobago","Tobago","トバゴ島","토바고 섬","Tobago","Tobago","Tobago","Тобаго","Tobago","Tobago","Tobago","多巴哥岛"
"Q188797","","562041","مقاطعة دامبوفيتا","ডাম্বোভিটা কাউন্টি","Kreis Dâmbovița","Dâmbovița County","Dâmbovița","Județ de Dâmbovița","Νταμποβίτα","दम्बोविता काउंटी","Dâmbovița megye","Provinsi Dâmbovița","distretto di Dâmbovița","ドゥンボヴィツァ県","듬보비차 주","District Dâmbovița","Okręg Dymbowica","Dâmbovița","Дымбовица","Dâmbovița","Dâmbovița ili","Hạt Dambovita","登博維察縣"
"Q188505","","748769","إقليم كونستانتسا","কনস্ট্যান্টা কাউন্টি","Kreis Constanța","Constanța County","Constanța","Județ de Constanța","Κονστάντα","कॉस्टैंटा काउंटी","Constanța megye","Provinsi Constanța","distretto di Costanza","コンスタンツァ県","콘스탄차 주","District Constanța","Okręg Konstanca","Constança","Констанца","Constanța","Köstence ili","Constanta","康斯坦察縣"
"Q188945","","","مقاطعة أولت","ওল্ট কাউন্টি","Kreis Olt","Olt County","Olt","Județ d'Olt","Όλτ","ओल्ट काउंटी","Olt megye","Provinsi Olt","distretto di Olt","オルト県","올트 주","District Olt","Okręg Aluta","Olt","Олт","Olt","Olt ili","Hạt Olt","奧爾特縣"
"Q188948","","338804","مقاطعة كالاراسي","কালারাসি কাউন্টি","Kreis Călărași","Călărași County","Călărași","Județ de Călărași","Καλαράσι","कालारसी काउंटी","Călărași megye","Provinsi Călărași","distretto di Călărași","カララシ県","컬러라시 주","District Călărași","Okręg Călărași","Călărași","Кэлэраши","Călărași","Călărași ili","Hạt Calarasi","克勒拉希縣"
"Q190718","","","المحافظة الوسطى، زامبيا","সেন্ট্রাল প্রদেশ","Zentralprovinz","Central Province","Provincia Central","Province Centrale","Κεντρική Επαρχία","केंद्रीय प्रांत","","Provinsi Central","provincia Centrale","中央州","중부 주","Central","Prowincja Centralna","Província Central","Центральная провинция","Central","Merkez Bölgesi","Tỉnh Miền Trung","中央省"
"Q190406","","401021","مقاطعة غورج","গর্জ কাউন্টি","Kreis Gorj","Gorj County","Gorj","Județ de Gorj","Γκορτζ","गोर्ज काउंटी","Gorj megye","Provinsi Gorj","distretto di Gorj","ゴルジュ県","고르지 주","District Gorj","Okręg Gorj","Gorj","Горж","Gorj","Gorj ili","Hạt Gorj","戈爾日縣"
"Q191186","","2106264","كارابوبو","ক্যারাবোবো","Carabobo","Carabobo","Carabobo","État de Carabobo","Καραμπόμπο","कैरोबोबो","","Carabobo","Carabobo","カラボボ州","카라보보 주","Carabobo","Carabobo","Carabobo","Карабобо","Carabobo","Carabobo","Carabobo","卡拉沃沃州"
"Q191065","","762142","مقاطعة دولج","ডলি কাউন্টি","Kreis Dolj","Dolj County","Dolj","Județ de Dolj","Ντόλτζ","डॉल्ज काउंटी","Dolj megye","Provinsi Dolj","distretto di Dolj","ドルジュ県","돌지 주","District Dolj","Okręg Dolj","Dolj","Долж","Dolj","Dolj ili","Hạt Dolj","多爾日縣"
"Q191653","","","مقاطعة تيلورمان","টেলেওরম্যান কাউন্টি","Kreis Teleorman","Teleorman County","Teleorman","Județ de Teleorman","Τελεορμάν","टेलीओर्नान काउंटी","Teleorman megye","Provinsi Teleorman","distretto di Teleorman","テレオルマン県","텔레오르만 주","District Teleorman","Okręg Teleorman","Teleorman","Телеорман","Teleorman","Teleorman ili","Hạt Teleorman","特列奧爾曼縣"
"Q193044","","306145","مقاطعة إيالوميتا","ইয়ালোমিতা কাউন্টি","Kreis Ialomița","Ialomița County","Ialomița","Județ de Ialomița","Ιαλομίτα","इआलोमिटा काउंटी","Ialomița megye","Provinsi Ialomița","distretto di Ialomița","ヤロミツァ県","이알로미차 주","District Ialomița","Okręg Jałomica","Ialomița","Яломица","Ialomița","Ialomița ili","Hạt Ialomita","雅洛米察縣"
"Q191717","","","مقاطعة ميهيدينتي","মেহেদিন্তি কাউন্টি","Kreis Mehedinți","Mehedinți County","Mehedinți","Județ de Mehedinți","Μεχεντίντι","महेदिंती काउंटी","Mehedinți megye","Provinsi Mehedinți","distretto di Mehedinți","メヘディンチ県","메헤딘치 주","District Mehedinți","Okręg Mehedinți","Mehedinți","Мехединци","Mehedinți","Mehedinți ili","Hạt Mehedinti","梅赫丁茨縣"
"Q202068","","","تروخيو","ট্রুজিল্লো","Bundesstaat Trujillo","Trujillo","Trujillo","État de Trujillo","Τρουτζίλο","त्रुइओ","","Trujillo","Trujillo","トルヒージョ州","트루히요 주","Trujillo","Trujillo","Trujillo","Трухильо","Trujillo","Trujillo","Trujillo","特鲁希略州"
"Q202071","","902847","فالكون","ফেলকন","Falcón","Falcón","Falcón","État de Falcón","Φαλκόν","फाल्कोन","","Falcón","Falcón","ファルコン州","팔콘 주","Falcón","Falcón","Falcón","Фалькон","Falcón","Falcon","Falcón","法尔孔州"
"Q204876","","426337","نويفا إسبارتا","নুয়েবা এস্পারতা","Nueva Esparta","Nueva Esparta","Nueva Esparta","État de Nueva Esparta","Νουέβα Εσπάρτα","न्युएवा एस्पार्टा","","Nueva Esparta","Nuova Sparta","ヌエバ・エスパルタ州","누에바에스파르타 주","Nueva Esparta","Nueva Esparta","Nueva Esparta","Нуэва-Эспарта","Nueva Esparta","Nueva Esparta","Nueva Esparta","新埃斯帕塔州"
"Q205460","","291234","كويديس","কুজেডেস","Cojedes","Cojedes","Cojedes","État de Cojedes","Κοτζέντες","कोएडेस","","Cojedes","Cojedes","コヘデス州","코헤데스 주","Cojedes","Cojedes","Cojedes","Кохедес","Cojedes","Cojedes","Cojedes","科赫德斯州"
"Q205776","","905443","موناغاس","মোনাগাস","Monagas","Monagas","Monagas","État de Monagas","Μονάγκας","मोनागास","","Monagas","Monagas","モナガス州","모나가스 주","Monagas","Monagas","Monagas","Монагас","Monagas","Monagas","Monagas","莫納加斯州"
"Q205796","","","لارا","লারা","Lara","Lara","Lara","État de Lara","Λάρα","लारा","","Lara","Lara","ララ州","라라 주","Lara","Lara","Lara","Лара","Lara","Lara","Lara","拉腊州"
"Q205824","","","سوكري","সুক্রে","Sucre","Sucre","Sucre","État de Sucre","Σούκρε","सूकर","","Sucre","Sucre","スクレ州","수크레 주","Sucre","Sucre","Sucre","Сукре","Sucre","Sucre","Sucre","苏克雷州"
"Q241884","","224730","محافظة ترات","ট্রাট","Trat","Trat","Trat","Trat","Τρατ","त्रात प्रान्त","","Provinsi Trat","provincia di Trat","トラート県","뜨랏 주","Changwat Trat","Prowincja Trat","Trat","Трат","Trat","Trat","Trat","桐艾府"
"Q273306","","261370","محافظة فانغ نغا","পাং নাগা","Phangnga","Phang Nga","Provincia de Phang Nga","Phang Nga","Πανγκ Νγκά","फंग अंगा प्रान्त","","Provinsi Phang Nga","provincia di Phang Nga","パンガー県","팡응아 주","Changwat Phang Nga","Prowincja Phang Nga","Phangnga","Пхангнга","Phang Nga","Phang Nga","Phang Nga","攀牙府"
"Q456562","","747176","إقليم ماتابيليلاند الشمالية","মাতাবেলেল্যান্ড উত্তর প্রদেশ","Provinz Matabeleland North","Matabeleland North Province","Matabelelandia Septentrional","Matabeleland septentrional","Βόρεια Ματαμπελελάνδη","माटेबेलेलैंड उत्तरी प्रांत","","Matabeleland Utara","provincia del Matabeleland Settentrionale","北マタベレランド州","북마타벨랜드 주","Matabeleland North","Matabeleland Północny","Matabeleland Norte","Северный Матабелеленд","Matabeleland North","Kuzey Matabeleland","Tỉnh Matabeleland North","北馬塔貝萊蘭省"
"Q846320","","","المحافظة الشمالية الغربية، زامبيا","নর্থ-ওয়েস্টার্ন প্রদেশ","Nordwestprovinz","Northwestern Province","Provincia del Noroeste","Province Nord-Occidentale","Βορειοδυτική Επαρχία","उत्तर पश्चिमी प्रांत","","Provinsi Barat Laut","provincia Nord-Occidentale","北西州","북서부 주","North-Western","Prowincja Północno-Zachodnia","Noroeste","Северо-Западная провинция","North-Western","Kuzeybatı Bölgesi","Tỉnh Tây Bắc","西北省"
"Q845934","","","مقاطعة شيزلويني","শিসেলওয়েনি জেলা","Shiselweni","Shiselweni District","Shishelweni","Shiselweni","Σισελουένι","शिसेल्वेनी जिला","","Distrik Shiselweni","distretto di Shiselweni","シセルウェニ","시셀웨니 구","Shiselweni","Dystrykt Shiselweni","Shishelweni","Шиселвени","Shiselweni","Shiselweni District","Quận Shiselweni","希塞卢韦尼"
"Q847680","","","ضاحية بروكوبوندو","ব্রুকোপন্ডু জেলা","Brokopondo","Brokopondo District","Brokopondo","Brokopondo","Μπροκοπόντο","ब्रोकोपोंडो जिला","","Distrik Brokopondo","distretto di Brokopondo","ブロコポンド","브로코폰도 구","Brokopondo","Brokopondo","Brokopondo","Брокопондо","Brokopondo","Brokopondo District","Quận Brokopondo","布罗科蓬多区"
"Q856010","","504900","إقليم ويلينغتون","ওয়েলিংটন অঞ্চল","Wellington","Wellington Region","Región de Wellington","Wellington","Περιοχή του Γουέλινγκτον","वेलिंग्टन क्षेत्र","","Wilayah Wellington","Wellington","ウェリントン地方","웰링턴 지방","Wellington","Wellington","Wellington","Веллингтон","Wellington","Wellington Bölgesi","Khu vực Wellington","惠灵顿大区"
"Q16928358","","","إقليم هراري","","Provinz Harare","Harare Province","","","","","","","","","","","","","Хараре","","","",""
"Q661405","","32278","آريما","এরিমা","Arima","Arima","Arima","Arima","Αρίμα","अरिमा","","Arima","Arima","アリマ","아리마","Arima","Arima","Arima","Арима","Arima","Arima","Arima",""
"Q2487249","","","ريو كلارو مايارو الإقليمية","রিও ক্লারো-মায়ারো আঞ্চলিক কর্পোরেশন","Mayaro-Rio Claro","Rio Claro-Mayaro Regional Corporation","Río Claro-Mayaro","Région de Rio Claro-Mayaro","Ρίο Κλάρο-Μαγιάρο","रिओ क्लैरो-मायारो क्षेत्रीय निगम","","Korporasi Wilayah Rio Claro-Mayaro","regione di Rio Claro-Mayaro","リオ・クラロー＝マヤロ","리오클라로마야로 지역","Rio Claro - Mayaro","Korporacja Rio Claro-Mayaro","Região de Rio Claro Mayaro","Рио Кларо-Майяро","Rio Claro-Mayaro","Rio Claro-Mayaro","Khu liên kết chung Rio Claro-Mayaro",""
"Q2679107","","","شركة دييجو مارتن الإقليمية","ডিয়েগু মার্টিন অঞ্চল","Diego Martin","Diego Martin Regional Corporation","Diego Martin","Région de Diego Martin","Ντιέγκο Μαρτίν","डिएगो मार्टिन क्षेत्रीय निगम","","Korporasi Wilayah Diego Martin","regione di Diego Martin","ディエゴ・マーティン地域自治体","디에고마틴 지역","Diego Martin","Region Diego Martin","Diego Martin","Диего-Мартин","Diego Martin","Diego Martin Bölgesel Ortaklığı","Khu liên kết chung Diego Martin",""
