"wd_id","status","variable","value_old","value_new"
"Q466054","NEWvalue","name_bn","","মাদিয়া"
"Q466054","NEWvalue","name_el","","Αλ Μαντίγια"
"Q466054","NEWvalue","name_hi","","मेहदिया"
"Q466054","NEWvalue","name_id","","Mahdia"
"Q466054","NEWvalue","name_it","","Mahdia"
"Q466054","NEWvalue","name_ja","","マーディア"
"Q466054","NEWvalue","name_ko","","마디아"
"Q466054","NEWvalue","name_nl","","Mahdia"
"Q466054","NEWvalue","name_pl","","Al-Mahdija"
"Q466054","NEWvalue","name_sv","","Mahdia"
"Q466054","NEWvalue","name_tr","","Mehdiye"
"Q466054","NEWvalue","name_vi","","Mahdia"
"Q208715","NEWvalue","name_ar","","المنستير"
"Q208715","NEWvalue","name_bn","","মোনাস্তির"
"Q208715","NEWvalue","name_el","","Μοναστίρ"
"Q208715","NEWvalue","name_hi","","मोनास्टिर"
"Q208715","NEWvalue","name_hu","","Monasztir"
"Q208715","NEWvalue","name_id","","Monastir"
"Q208715","NEWvalue","name_it","","Monastir"
"Q208715","NEWvalue","name_ja","","モナスティル"
"Q208715","NEWvalue","name_ko","","모나스티르"
"Q208715","NEWvalue","name_nl","","Monastir"
"Q208715","NEWvalue","name_pl","","Monastyr"
"Q208715","NEWvalue","name_sv","","Monastir"
"Q208715","NEWvalue","name_tr","","Munastır"
"Q208715","NEWvalue","name_vi","","Monastir"
"Q12912434","NEWvalue","name_ar","","زغوان"
"Q12912434","NEWvalue","name_el","","Ζαγκουάν"
"Q12912434","NEWvalue","name_it","","Zaghouan"
"Q12912434","NEWvalue","name_ko","","자구완"
"Q12912434","NEWvalue","name_nl","","Zaghouan"
"Q12912434","NEWvalue","name_pl","","Zaghwan"
"Q12912434","NEWvalue","name_tr","","Zağvan"
"Q130391","NEWvalue","name_ar","","شينينغ"
"Q130391","NEWvalue","name_bn","","তায় নিন"
"Q130391","MODvalue","name_en","Tây Ninh","Tay Ninh City"
"Q130391","NEWvalue","name_el","","Τάι Νινχ"
"Q130391","NEWvalue","name_hi","","तै निन्ह"
"Q130391","NEWvalue","name_hu","","Tây Ninh"
"Q130391","NEWvalue","name_id","","Tây Ninh"
"Q130391","NEWvalue","name_it","","Tay Ninh"
"Q130391","NEWvalue","name_ja","","タイニン"
"Q130391","NEWvalue","name_ko","","떠이닌"
"Q130391","NEWvalue","name_nl","","Tây Ninh"
"Q130391","NEWvalue","name_pl","","Tây Ninh"
"Q130391","NEWvalue","name_sv","","Tay Ninh"
"Q130391","NEWvalue","name_tr","","Tay Ninh"
"Q130391","NEWvalue","name_vi","","Thành phố Tây Ninh"
"Q75700","NEWvalue","name_ar","","باك كان"
"Q75700","NEWvalue","name_bn","","বাক কান"
"Q75700","NEWvalue","name_el","","Μπακ Καν"
"Q75700","NEWvalue","name_hi","","बैक कान"
"Q75700","NEWvalue","name_id","","Bắc Kạn"
"Q75700","NEWvalue","name_it","","Bắc Kạn"
"Q75700","NEWvalue","name_ja","","バックカン"
"Q75700","NEWvalue","name_ko","","박깐"
"Q75700","NEWvalue","name_nl","","Bắc Kạn"
"Q75700","NEWvalue","name_pl","","Bắc Kạn"
"Q75700","NEWvalue","name_sv","","Bac Kan"
"Q75700","NEWvalue","name_tr","","Bắc Kạn"
"Q75700","NEWvalue","name_vi","","Bắc Kạn"
"Q33383","NEWvalue","name_ar","","لانج سون"
"Q33383","NEWvalue","name_bn","","লাং সন"
"Q33383","NEWvalue","name_el","","Λανγκ Σόν"
"Q33383","NEWvalue","name_hi","","लैंग सोन"
"Q33383","NEWvalue","name_id","","Lạng Sơn"
"Q33383","NEWvalue","name_it","","Lạng Sơn"
"Q33383","NEWvalue","name_ja","","ランソン市"
"Q33383","NEWvalue","name_ko","","랑선"
"Q33383","NEWvalue","name_nl","","Lạng Sơn"
"Q33383","NEWvalue","name_pl","","Lạng Sơn"
"Q33383","NEWvalue","name_sv","","Lang Son"
"Q33383","NEWvalue","name_tr","","Lang Son"
"Q33383","NEWvalue","name_vi","","Lạng Sơn"
"Q33415","NEWvalue","name_ar","","سون لا"
"Q33415","NEWvalue","name_bn","","সো'ন লা"
"Q33415","NEWvalue","name_el","","Σον Λα"
"Q33415","NEWvalue","name_hi","","सोनला"
"Q33415","NEWvalue","name_id","","Sơn La"
"Q33415","NEWvalue","name_it","","Sơn La"
"Q33415","NEWvalue","name_ja","","ソンラ"
"Q33415","NEWvalue","name_ko","","선라"
"Q33415","NEWvalue","name_nl","","Sơn La"
"Q33415","NEWvalue","name_pl","","Sơn La"
"Q33415","NEWvalue","name_sv","","Son La"
"Q33415","NEWvalue","name_tr","","Son La"
"Q33415","NEWvalue","name_vi","","Sơn La"
"Q33389","NEWvalue","name_ar","","توين كوانج"
"Q33389","NEWvalue","name_bn","","তুয়েন কুয়াং"
"Q33389","NEWvalue","name_el","","Τουγιέν Κουάνγκ"
"Q33389","NEWvalue","name_hi","","टुयेन क़ुअंग"
"Q33389","NEWvalue","name_id","","Tuyên Quang"
"Q33389","NEWvalue","name_it","","Tuyen Quang"
"Q33389","NEWvalue","name_ja","","トゥエンクアン"
"Q33389","NEWvalue","name_ko","","뚜옌꽝"
"Q33389","NEWvalue","name_nl","","Tuyên Quang"
"Q33389","NEWvalue","name_pl","","Tuyên Quang"
"Q33389","NEWvalue","name_sv","","Tuyen Quang"
"Q33389","NEWvalue","name_tr","","Tuyen Quang"
"Q33389","NEWvalue","name_vi","","Tuyên Quang"
"Q26019","NEWvalue","name_ar","","ين باي"
"Q26019","NEWvalue","name_bn","","ইয়েন বাই"
"Q26019","NEWvalue","name_el","","Γεν Μπάι"
"Q26019","NEWvalue","name_hi","","येन बाई"
"Q26019","NEWvalue","name_id","","Yên Bái"
"Q26019","NEWvalue","name_it","","Yên Bái"
"Q26019","NEWvalue","name_ja","","イエンバイ"
"Q26019","NEWvalue","name_ko","","옌바이"
"Q26019","NEWvalue","name_nl","","Yên Bái"
"Q26019","NEWvalue","name_pl","","Yên Bái"
"Q26019","NEWvalue","name_sv","","Yen Bai"
"Q26019","NEWvalue","name_tr","","Ten Bai"
"Q26019","NEWvalue","name_vi","","Yên Bái"
"Q36354","NEWvalue","name_ar","","هاي دونج"
"Q36354","NEWvalue","name_bn","","হাই দু'ও'নং"
"Q36354","MODvalue","name_en","Hà Tĩnh","Hai Duong"
"Q36354","NEWvalue","name_el","","Χάι Ντουόνγκ"
"Q36354","NEWvalue","name_hi","","हाई दुयोंग"
"Q36354","NEWvalue","name_id","","Hải Dương"
"Q36354","NEWvalue","name_it","","Hải Dương"
"Q36354","NEWvalue","name_ja","","ハイズオン"
"Q36354","NEWvalue","name_ko","","하이즈엉"
"Q36354","NEWvalue","name_nl","","Hải Dương"
"Q36354","NEWvalue","name_pl","","Hải Dương"
"Q36354","NEWvalue","name_sv","","Hai Duong"
"Q36354","NEWvalue","name_tr","","Hai Duong"
"Q36354","NEWvalue","name_vi","","Hải Dương"
"Q36497","NEWvalue","name_ar","","ثاي بينه"
"Q36497","NEWvalue","name_bn","","থাই বিহ্ন"
"Q36497","NEWvalue","name_el","","Τάι Μπίνχ"
"Q36497","NEWvalue","name_hi","","थाई बिन्ह"
"Q36497","NEWvalue","name_id","","Thái Bình"
"Q36497","NEWvalue","name_it","","Thái Bình"
"Q36497","NEWvalue","name_ja","","タイビン"
"Q36497","NEWvalue","name_ko","","타이빈"
"Q36497","NEWvalue","name_nl","","Thái Bình"
"Q36497","NEWvalue","name_pl","","Thái Bình"
"Q36497","NEWvalue","name_sv","","Thai Binh"
"Q36497","NEWvalue","name_tr","","Thai binh"
"Q36497","NEWvalue","name_vi","","Thái Bình"
"Q35747","NEWvalue","name_ar","","توي هوا"
"Q35747","NEWvalue","name_bn","","তুয় হোয়া"
"Q35747","NEWvalue","name_el","","Τούι Χόα"
"Q35747","NEWvalue","name_hi","","तुय होआ"
"Q35747","NEWvalue","name_id","","Tuy Hòa"
"Q35747","NEWvalue","name_it","","Tuy Hoa"
"Q35747","NEWvalue","name_ja","","トゥイホア"
"Q35747","NEWvalue","name_ko","","뚜이호아"
"Q35747","NEWvalue","name_nl","","Tuy Hòa"
"Q35747","NEWvalue","name_pl","","Tuy Hòa"
"Q35747","NEWvalue","name_sv","","Tuy Hoa"
"Q35747","NEWvalue","name_tr","","Tuy Hòa"
"Q35747","NEWvalue","name_vi","","Tuy Hòa"
"Q524553","NEWvalue","name_ar","","تو داو موت"
"Q524553","NEWvalue","name_it","","Thủ Dầu Một"
"Q524553","NEWvalue","name_ja","","トゥーザウモット"
"Q524553","NEWvalue","name_ko","","투저우못"
"Q524553","NEWvalue","name_nl","","Thủ Dầu Một"
"Q524553","NEWvalue","name_pl","","Thủ Dầu Một"
"Q524553","NEWvalue","name_sv","","Thu Dau Mot"
"Q524553","NEWvalue","name_vi","","Thủ Dầu Một"
"Q33343","NEWvalue","name_ar","","دونج ها"
"Q33343","NEWvalue","name_bn","","ডং হা"
"Q33343","NEWvalue","name_el","","Ντονγκ Χα"
"Q33343","NEWvalue","name_hi","","दांग हा"
"Q33343","NEWvalue","name_id","","Đông Hà"
"Q33343","NEWvalue","name_it","","Đông Hà"
"Q33343","NEWvalue","name_ja","","ドンハ"
"Q33343","NEWvalue","name_ko","","동하"
"Q33343","NEWvalue","name_nl","","Đông Hà"
"Q33343","NEWvalue","name_pl","","Đông Hà"
"Q33343","NEWvalue","name_sv","","Dong Ha"
"Q33343","NEWvalue","name_tr","","Dong Ha"
"Q33343","NEWvalue","name_vi","","Đông Hà"
"Q35656","NEWvalue","name_ar","","كاو لان"
"Q35656","NEWvalue","name_bn","","কাও লানহ"
"Q35656","NEWvalue","name_el","","Κάο Λαν"
"Q35656","NEWvalue","name_hi","","काओ लान्ह"
"Q35656","NEWvalue","name_id","","Cao Lãnh"
"Q35656","NEWvalue","name_it","","Cao Lãnh"
"Q35656","NEWvalue","name_ja","","カオライン"
"Q35656","NEWvalue","name_ko","","까올라인"
"Q35656","NEWvalue","name_nl","","Cao Lãnh"
"Q35656","NEWvalue","name_pl","","Cao Lãnh"
"Q35656","NEWvalue","name_sv","","Cao Lanh"
"Q35656","NEWvalue","name_tr","","Cao Lanh"
"Q35656","NEWvalue","name_vi","","Cao Lãnh"
"Q36635","NEWvalue","name_ar","","بن تري"
"Q36635","NEWvalue","name_bn","","বেন ত্রি"
"Q36635","NEWvalue","name_el","","Μπεν Τρε"
"Q36635","NEWvalue","name_hi","","बेन ट्रे"
"Q36635","NEWvalue","name_id","","Bến Tre"
"Q36635","NEWvalue","name_it","","Ben Tre"
"Q36635","NEWvalue","name_ja","","ベンチェ市"
"Q36635","NEWvalue","name_ko","","벤째"
"Q36635","NEWvalue","name_nl","","Bến Tre"
"Q36635","NEWvalue","name_pl","","Bến Tre"
"Q36635","NEWvalue","name_sv","","Ben Tre"
"Q36635","NEWvalue","name_tr","","Ben Tre"
"Q36635","NEWvalue","name_vi","","Bến Tre"
"Q36136","NEWvalue","name_ar","","ترا فينه"
"Q36136","NEWvalue","name_bn","","ট্রা ভিন"
"Q36136","NEWvalue","name_el","","Τρα Βινχ"
"Q36136","NEWvalue","name_hi","","ट्रा विंह"
"Q36136","NEWvalue","name_id","","Trà Vinh"
"Q36136","NEWvalue","name_it","","Trà Vinh"
"Q36136","NEWvalue","name_ja","","チャーヴィン"
"Q36136","NEWvalue","name_ko","","짜빈"
"Q36136","NEWvalue","name_nl","","Trà Vinh"
"Q36136","NEWvalue","name_pl","","Trà Vinh"
"Q36136","NEWvalue","name_sv","","Tra Vinh"
"Q36136","NEWvalue","name_tr","","Trà Vinh"
"Q36136","NEWvalue","name_vi","","Trà Vinh"
"Q34789","NEWvalue","name_ar","","فينه لونج"
"Q34789","NEWvalue","name_bn","","ভিনলং"
"Q34789","MODvalue","name_en","Vĩnh Long","Vinh Long City"
"Q34789","NEWvalue","name_el","","Βινχ Λόνγκ"
"Q34789","NEWvalue","name_hi","","विंह लॉन्ग"
"Q34789","NEWvalue","name_id","","Vĩnh Long"
"Q34789","NEWvalue","name_it","","Vĩnh Long"
"Q34789","NEWvalue","name_ja","","ヴィンロン"
"Q34789","NEWvalue","name_ko","","빈롱"
"Q34789","NEWvalue","name_nl","","Vinh Long"
"Q34789","NEWvalue","name_pl","","Vĩnh Long"
"Q34789","NEWvalue","name_sv","","Vinh Long"
"Q34789","NEWvalue","name_tr","","Vinh Long"
"Q34789","NEWvalue","name_vi","","Thành phố Vĩnh Long"
"Q1034096","NEWvalue","name_ar","","كاو بانغ"
"Q1034096","NEWvalue","name_bn","","কাও ব্যাং"
"Q1034096","NEWvalue","name_el","","Κάο Μπάνγκ"
"Q1034096","NEWvalue","name_hi","","काओ बैंग"
"Q1034096","NEWvalue","name_id","","Cao Bằng"
"Q1034096","NEWvalue","name_it","","Cao Bằng"
"Q1034096","NEWvalue","name_ja","","カオバン"
"Q1034096","NEWvalue","name_ko","","까오방"
"Q1034096","NEWvalue","name_nl","","Cao Bằng"
"Q1034096","NEWvalue","name_pl","","Cao Bằng"
"Q1034096","NEWvalue","name_sv","","Cao Bang"
"Q1034096","NEWvalue","name_tr","","Cao Bang"
"Q1034096","NEWvalue","name_vi","","Cao Bằng"
"Q2561180","NEWvalue","name_ar","","يورو، هندوراس"
"Q2561180","NEWvalue","name_bn","","ইয়োরো"
"Q2561180","NEWvalue","name_el","","Γιόρο"
"Q2561180","NEWvalue","name_hi","","योरो"
"Q2561180","NEWvalue","name_id","","Yoro"
"Q2561180","NEWvalue","name_it","","Yoro"
"Q2561180","NEWvalue","name_ja","","ヨロ"
"Q2561180","NEWvalue","name_ko","","요로"
"Q2561180","NEWvalue","name_nl","","Yoro"
"Q2561180","NEWvalue","name_pl","","Yoro"
"Q2561180","NEWvalue","name_sv","","Yoro"
"Q2561180","NEWvalue","name_tr","","Yoro"
"Q2561180","NEWvalue","name_vi","","Yoro"
"Q2561304","NEWvalue","name_ar","","لا اسبيرانزا، هندوراس"
"Q2561304","NEWvalue","name_bn","","লা এস্পেরাঞ্জা"
"Q2561304","NEWvalue","name_el","","Λα Εσπεράντζα"
"Q2561304","NEWvalue","name_hi","","ले एस्पेरांजा"
"Q2561304","NEWvalue","name_id","","La Esperanza"
"Q2561304","NEWvalue","name_it","","La Esperanza"
"Q2561304","NEWvalue","name_ja","","ラ・エスペランサ"
"Q2561304","NEWvalue","name_ko","","라에스페란사"
"Q2561304","NEWvalue","name_nl","","La Esperanza"
"Q2561304","NEWvalue","name_pl","","La Esperanza"
"Q2561304","NEWvalue","name_sv","","La Esperanza"
"Q2561304","NEWvalue","name_tr","","La Esperanza"
"Q2561304","NEWvalue","name_vi","","La Esperanza"
"Q2283725","NEWvalue","name_ar","","لاباز"
"Q2283725","NEWvalue","name_it","","La Paz"
"Q2283725","NEWvalue","name_ja","","ラパス"
"Q2283725","NEWvalue","name_ko","","라파스"
"Q2283725","NEWvalue","name_nl","","La Paz"
"Q2283725","NEWvalue","name_pl","","La Paz"
"Q2283725","NEWvalue","name_sv","","La Paz"
"Q2283714","NEWvalue","name_ar","","سانتا باربارا، هندوراس"
"Q2283714","NEWvalue","name_bn","","সান্তা বারবার"
"Q2283714","NEWvalue","name_el","","Σάντα Μπάρμπαρα"
"Q2283714","NEWvalue","name_hi","","सांता बारबरा"
"Q2283714","NEWvalue","name_id","","Santa Bárbara"
"Q2283714","NEWvalue","name_it","","Santa Bárbara"
"Q2283714","NEWvalue","name_ja","","サンタ・バルバラ"
"Q2283714","NEWvalue","name_ko","","산타바르바라"
"Q2283714","NEWvalue","name_nl","","Santa Bárbara"
"Q2283714","NEWvalue","name_pl","","Santa Bárbara"
"Q2283714","NEWvalue","name_sv","","Santa Bárbara"
"Q2283714","NEWvalue","name_tr","","Santa Barbara"
"Q2283714","NEWvalue","name_vi","","Santa Barbara"
"Q2561339","NEWvalue","name_ar","","غراسياس، هندوراس"
"Q2561339","NEWvalue","name_bn","","গ্রাসিয়াস"
"Q2561339","NEWvalue","name_el","","Γκράσιας"
"Q2561339","NEWvalue","name_hi","","ग्रासिअस"
"Q2561339","NEWvalue","name_id","","Gracias"
"Q2561339","NEWvalue","name_it","","Gracias"
"Q2561339","NEWvalue","name_ja","","グラシアス"
"Q2561339","NEWvalue","name_ko","","그라시아스"
"Q2561339","NEWvalue","name_nl","","Gracias"
"Q2561339","NEWvalue","name_pl","","Gracias"
"Q2561339","NEWvalue","name_sv","","Gracias"
"Q2561339","NEWvalue","name_tr","","Gracias"
"Q2561339","NEWvalue","name_vi","","Gracias"
"Q3307235","NEWvalue","name_ar","","نويفا أوكوتبيك"
"Q3307235","NEWvalue","name_bn","","ন্যুভা ওকোটেপেক"
"Q3307235","NEWvalue","name_el","","Νουέβα Οκοτοπέκ"
"Q3307235","NEWvalue","name_hi","","नुएवा ओकतेपाईके"
"Q3307235","NEWvalue","name_id","","Nueva Ocotepeque"
"Q3307235","NEWvalue","name_it","","Nueva Ocotepeque"
"Q3307235","NEWvalue","name_ja","","ヌエバ・オコテペケ"
"Q3307235","NEWvalue","name_ko","","누에바 오코테페케"
"Q3307235","NEWvalue","name_nl","","Nueva Ocotepeque"
"Q3307235","NEWvalue","name_pl","","Nueva Ocotepeque"
"Q3307235","NEWvalue","name_sv","","Nueva Ocotepeque"
"Q3307235","NEWvalue","name_tr","","Nueva Ocotepeque"
"Q3307235","NEWvalue","name_vi","","Nueva Ocotepeque"
"Q1729098","NEWvalue","name_ar","","جوسكاران"
"Q1729098","NEWvalue","name_bn","","ইউস্কারান"
"Q1729098","NEWvalue","name_el","","Γιουσκαράν"
"Q1729098","NEWvalue","name_hi","","युस्कारण"
"Q1729098","NEWvalue","name_id","","Yuscarán"
"Q1729098","NEWvalue","name_it","","Yuscarán"
"Q1729098","NEWvalue","name_ja","","ユスカラン"
"Q1729098","NEWvalue","name_ko","","유스카란"
"Q1729098","NEWvalue","name_nl","","Yuscarán"
"Q1729098","NEWvalue","name_pl","","Yuscarán"
"Q1729098","NEWvalue","name_sv","","Yuscarán"
"Q1729098","NEWvalue","name_tr","","Yuscaran"
"Q1729098","NEWvalue","name_vi","","Yuscaran"
"Q986301","NEWvalue","name_ar","","جيريمي"
"Q986301","NEWvalue","name_bn","","জেরেমি"
"Q986301","NEWvalue","name_el","","Ζέρεμι"
"Q986301","NEWvalue","name_hi","","जेरेमी"
"Q986301","NEWvalue","name_id","","Jérémie"
"Q986301","NEWvalue","name_it","","Jérémie"
"Q986301","NEWvalue","name_ja","","ジェレミー"
"Q986301","NEWvalue","name_ko","","제레미"
"Q986301","NEWvalue","name_nl","","Jérémie"
"Q986301","NEWvalue","name_pl","","Jérémie"
"Q986301","NEWvalue","name_sv","","Jérémie"
"Q986301","NEWvalue","name_tr","","Jeremie"
"Q986301","NEWvalue","name_vi","","Jeremie"
"Q951602","NEWvalue","name_ar","","بورت دي بيه"
"Q951602","NEWvalue","name_bn","","পোর্ট দি পেই"
"Q951602","NEWvalue","name_el","","Πορ-ντε-Πε"
"Q951602","NEWvalue","name_hi","","पोर्ट-दे-पै"
"Q951602","NEWvalue","name_hu","","Port-de-Paix"
"Q951602","NEWvalue","name_id","","Port-de-Paix"
"Q951602","NEWvalue","name_it","","Port-de-Paix"
"Q951602","NEWvalue","name_ja","","ポールドペ"
"Q951602","NEWvalue","name_ko","","포르드페"
"Q951602","NEWvalue","name_nl","","Port-de-Paix"
"Q951602","NEWvalue","name_pl","","Port-de-Paix"
"Q951602","NEWvalue","name_sv","","Port-de-Paix"
"Q951602","NEWvalue","name_tr","","Port-de-Paix"
"Q951602","NEWvalue","name_vi","","Port-de-Paix"
"Q993851","NEWvalue","name_ar","","هنش"
"Q993851","NEWvalue","name_bn","","হিঞ্চি"
"Q993851","NEWvalue","name_el","","Χίντσε"
"Q993851","NEWvalue","name_hi","","हिंच"
"Q993851","NEWvalue","name_id","","Hinche"
"Q993851","NEWvalue","name_it","","Hinche"
